Unnamed: 0,MIR205HG,LANCL1-AS1,DLX6-AS1,AC112206.2,LINC00491,POU6F2-AS2,ADAMTS9-AS2,HID1-AS1,AC011374.1,ADAMTS9-AS1,NAGPA-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,LINC02016,AL355388.1,LINC00355,AC026992.2,AC114489.1,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,AL512662.2,LINC00392,AC236972.3,AC003991.1,PTCSC2,AC114812.2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,AL139041.1,AL138902.1,AC009123.1,LSAMP-AS1,C10orf91,AC130466.1,MED4-AS1,LINC00520,AC093510.2,MIR130B,AC027288.1,AL445531.1,AC112236.1,AC024337.2,AC006238.1,HOTTIP,AL133325.3,AL683887.1,PART1,AC080023.1,LINC00470,BCRP3,AC090772.3,UCA1,AP002856.2,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,C1orf132,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AL358332.1,AC008663.1,AC012501.1,AC078882.1,AL512785.1,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,PTCSC3,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC005722.3,AC097717.1,LINC00504,LINC00261,AC134312.1,STEAP3-AS1,AC006305.1,MIAT,CCDC26,AC020551.1,LINC02404,AL359771.1,AC068985.1,HCG21,AL021395.1,AL591178.1,AL357518.1,RMST,AC004832.1,AC069257.1,AL355303.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,LIVAR,AC092811.1,NKX2-1-AS1,AL122008.3,LINC00501,TDRG1,LINC01895,CHODL-AS1,AC096536.2,AL596223.1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,LINC02111,ATP13A4-AS1,AL512622.1,CYYR1-AS1,LINC00221,AC011483.1,LINC00443,AC008750.3,AC128709.1,ADARB2-AS1,AC112721.1,AC125603.4,LINC00469,AC006372.1,RRM1-AS1,AC244502.3,AC022762.1,CNTN4-AS1,AL034397.2,TLR8-AS1,KIAA0087,AC069281.1,LINC01805,AL109914.1,LINC00237,AL135787.1,FAM181A-AS1,AC004817.4,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,LINC00939,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,AC105177.1,CLYBL-AS1,LINC00458
TCGA-63-7020-01,2053,7,362,16,145,57,10,3,100,4,5,9,496,905,112,7,0,2,31,30,4,76,3,28,19,6,0,2,4,1,33,173,51,0,2,4,19,11,11,19,20,0,23,0,3,2,9,0,3,5,9,2,2,42,21,113,6,2,1132,0,17,238,8,7,3,129,0,1,13,0,190,1,90,1,0,4,1,6,11,0,10,0,6,41,38,0,0,0,2,2,8,8,0,32,8,0,0,2,12,2,6,46,3,3,19,80,2,80,1,443,3,9,0,0,4,0,146,1,0,1,7,3,1,0,0,0,19,6,0,0,0,0,7,0,8,0,0,0,17,0,0,594,0,6,1,18,33,0,1,0,0,0,11,0,0,0,1,3,2,0,0,0,12,0,2,1,0,0,0,17,0,2,1,4,0,0,0,0,0,44,2,0,1,0,0,0,4,90,0,2,1,0,0,0,1,0,2,0,3,0,0,3,0,0,0,3,1,0,0,3,0,0,1,0,0,0,5,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
TCGA-63-7021-01,2941,4,174,9,293,97,11,1,144,9,1,14,350,1027,37,24,0,1,4,2,7,191,0,216,23,2,4,1,3,86,12,234,1,1,1,1,7,13,37,27,3,2,79,1,7,1,51,52,2,4,0,0,2,73,7,184,7,4,33,0,16,1,8,10,261,87,1,45,1,15,7,4,226,2,25,5,0,14,8,0,0,0,2,7,78,1,29,4,8,5,0,1,0,62,11,3,0,0,15,0,11,8,8,3,117,12,3,17,4,3278,148,2,2,38,0,0,15,1,0,0,0,41,2,0,3,0,12,16,0,1,0,0,24,0,6,0,0,1,0,0,1,282,0,1,3,0,4,1,3,1,0,0,8,1,1,2,3,0,0,1,0,0,2,1,3,2,16,2,3,61,1,4,19,1,1,2,0,0,0,8,0,1,0,13,6,0,1,1,0,4,1,0,6,0,1,1,0,1,1,1,1,21,1,3,0,2,0,3,8,0,0,0,0,0,5,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TCGA-63-7022-01,1756,7,152,2,77,58,27,2,19,18,0,1,360,274,69,118,0,0,18,0,3,366,0,23,7,2,63,0,4,7,3,789,55,2,1,3,12,5,12,9,4,1,13,1,4,4,1,7,9,2,1,0,1,112,9,1,1,3,32,0,4,57,0,1,21,52,1,0,2,2,55,2,92,3,1,20,0,11,3,0,0,0,0,4,18,22,2,0,1,0,1,1,0,163,21,28,0,15,3,1,2,7,0,3,62,20,1,25,2,893,10,0,7,6,1,0,9,0,0,0,0,7,1,0,0,0,12,2,1,3,0,0,7,0,51,0,0,0,1,1,0,1021,0,0,2,1,15,1,29,0,4,4,2,0,0,0,0,0,1,0,0,0,1,1,4,0,0,5,1,69,0,5,1,7,0,2,3,1,1,4,1,0,1,7,2,1,1,0,2,4,1,0,0,0,5,0,0,0,2,0,0,0,1,2,0,4,0,1,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,3,0,0,0,0,4,1,17,0,2,0,0,0,0
TCGA-63-A5M9-01,2891,12,298,12,261,168,17,4,96,19,6,56,1158,1879,158,597,0,1,1,6,17,4469,0,51,99,8,12,1,5,12,129,372,47,3,13,3,7,13,45,27,0,2,12,4,21,6,7,9,10,7,11,7,18,73,10,303,6,149,3,2,18,19,35,6,68,365,0,498,29,2,23,34,50,2,12,38,2,32,5,1,43,20,17,12,106,0,2,3,3,3,55,2,32,546,18,7,0,4,1,1,8,11,4,10,6,21,2,12,2,2068,7,17,2,0,5,0,0,0,0,1,1,4,5,0,16,13,10,1,1,1,1,1,3,0,11,0,0,2,5,1,2,269,0,1,0,30,23,4,1,0,14,5,6,4,0,1,6,0,0,0,6,36,25,4,36,0,0,0,0,13,9,7,14,1,0,3,9,1,0,14,1,1,11,3,8,2,9,4,7,3,2,1,3,0,27,0,0,3,3,0,2,29,1,0,1,1,0,0,0,1,7,3,0,10,1,0,7,0,0,1,0,1,3,0,1,0,56,0,0,0,0,0,3,0,2,0,46
TCGA-63-A5MB-01,3619,51,444,14,278,198,37,6,160,13,6,36,475,1553,216,645,1,4,1,28,18,1392,0,274,139,5,9,5,7,28,26,626,10,3,92,22,15,37,27,28,22,1,38,13,23,7,19,2,7,6,13,79,7,303,13,254,12,34,23,1,19,2,5,25,4,403,0,12,30,25,39,3,185,0,1,43,22,49,0,1,22,20,124,2,182,68,16,5,11,10,28,2,0,492,33,4,0,0,12,2,10,19,13,13,54,55,7,15,3,4770,21,0,2,1,16,0,146,2,1,2,0,20,20,0,20,34,0,7,3,10,2,1,3,0,5,0,0,59,4,1,187,218,19,1,1,7,22,29,5,26,2,1,12,3,2,1,1,7,1,0,3,1,11,11,4,3,16,1,24,9,38,0,4,2,7,4,4,4,0,0,1,8,6,5,5,19,21,3,0,2,2,7,0,0,6,7,2,0,3,0,0,370,1,1,3,0,0,1,12,1,0,15,0,14,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,12,0,0,1,0,0,0,0
TCGA-63-A5MG-01,7557,8,37,0,29,64,10,5,198,18,4,16,453,971,151,4,0,0,0,1,6,43,5,82,10,1,1,1,17,16,0,335,9,1,0,4,38,21,7,12,1,0,44,5,4,8,19,7,9,9,1,3,30,97,25,342,0,4,27,0,10,293,163,18,24,157,1,0,1,2,182,1,252,3,13,2,2,11,13,0,0,0,0,70,71,0,1,2,5,5,3,1,0,61,12,0,0,12,16,2,1,13,1,11,30,43,3,27,0,1292,13,14,0,0,1,0,67,0,0,2,1,1,3,0,3,0,52,2,1,4,0,0,3,1,66,1,1,0,5,0,0,2485,0,11,3,43,26,0,3,0,0,5,9,0,0,0,0,1,0,1,1,0,9,2,0,2,0,9,2,4,0,3,2,6,1,1,1,0,0,38,1,2,0,3,0,0,2,11,0,1,1,0,0,4,5,0,0,1,4,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
TCGA-63-A5MH-01,1055,13,86,49,441,388,23,3,187,3,0,4,338,218,4,98,0,0,204,7,5,50,0,27,54,0,1620,0,3,6,1,67,103,0,802,2,18,44,8,13,0,1,4,1,7,1,1,1,13,2,21,1,0,77,8,202,5,7,8,0,5,32,9,0,1,227,94,0,10,0,9,56,16,9,18,37,15,30,25,7,0,0,0,1,49,0,4,4,8,2,0,0,0,32,2,71,0,31,11,3,0,0,0,3,56,0,0,29,5,221,1,0,0,70,0,1,2,0,0,0,4,4,0,0,2,37,3,2,1,60,0,3,63,0,4,1,3,0,19,0,1,348,2,0,2,6,0,0,1,28,0,3,2,3,0,1,0,2,1,1,2,0,0,0,7,0,0,2,0,1,1,2,10,0,0,1,1,0,0,4,3,1,3,4,1,0,2,0,1,7,15,0,0,0,0,2,0,3,5,4,7,3,10,1,0,0,77,0,0,6,7,0,1,3,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
TCGA-63-A5MI-01,5851,26,366,26,298,202,2,0,103,1,3,43,294,878,152,34,0,1,91,18,4,146,0,38,24,5,1100,7,6,29,2,195,25,1,2,3,23,22,59,43,1,3,6,0,3,6,12,6,29,2,17,5,0,216,9,82,12,2,3,0,24,19,3,119,4,96,1,10,26,5,89,1,81,6,8,0,19,22,32,1,4,2,1,19,24,32,1,6,5,23,2,14,4,105,62,0,2,5,7,0,8,1,0,51,272,59,0,11,3,205,39,7,2,9,3,0,8,1,1,2,0,6,2,0,3,0,16,2,2,1,0,4,1,0,5,1,0,0,2,0,0,44916,0,38,1,0,44,1,3,0,13,3,4,0,3,2,6,3,0,0,5,3,3,0,5,0,0,3,0,8,1,0,2,2,0,2,6,4,0,3,1,0,14,2,0,0,1,0,0,1,2,0,38,3,3,0,0,1,1,0,1,2,0,2,0,0,0,10,0,10,6,0,0,0,4,0,0,2,0,3,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TCGA-63-A5MJ-01,4044,3,571,8,335,65,18,0,1277,65,2,16,206,1897,10,24,0,2,2,9,36,306,1,65,66,0,1,2,1,31,48,426,25,0,3,8,17,50,21,323,2,1,856,5,33,2,7,44,26,1,5,50,7,67,49,2,2,56,50,0,7,2,0,260,2,33,3,1,129,34,17,2,130,1,5,2,0,89,13,0,34,0,140,1,94,8,1,6,10,20,2,2,0,684,5,7,1,2,12,0,5,3,6,15,334,0,6,22,1,1094,12,0,3,69,9,0,169,0,0,1,0,15,14,0,9,12,28,0,1,31,3,0,6,0,6,2,0,1,0,0,1,1278,0,0,2,0,3,12,1,104,0,0,8,1,2,1,27,1,1,0,7,1,0,7,20,0,5,0,26,15,17,0,4,1,0,4,3,5,0,1,1,2,4,1,9,0,7,3,14,11,2,1,2,1,6,6,0,1,0,1,3,15,0,2,1,0,0,0,19,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TCGA-63-A5ML-01,3418,23,674,7,93,135,2,0,68,6,3,45,350,797,21,0,1,1,22,15,90,5769,0,78,31,5,1,2,5,115,4,1475,2,2,40,7,22,15,49,25,1,0,2,2,4,1,13,1,7,6,24,4,5,220,19,139,10,102,6,0,11,36,1,11,5,73,0,52,41,4,12,1,130,2,2,11,58,75,4,4,1,12,18,1,66,6,11,5,18,6,1,8,0,236,58,1,1,1,36,0,1,17,9,5,26,11,0,17,1,1446,9,0,1,8,0,0,2,0,2,1,9,7,7,0,6,29,10,3,1,0,0,1,0,0,28,0,0,0,0,1,0,78,0,1,8,2,23,114,4,0,1,2,5,5,0,0,0,10,0,2,1,6,0,14,56,0,2,4,3,1,10,1,12,0,0,2,2,2,0,2,0,8,4,1,37,13,23,1,6,0,0,4,1,0,0,7,2,0,5,0,0,182,0,1,0,6,1,2,1,1,0,0,0,8,6,0,1,0,0,1,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0
TCGA-63-A5MM-01,4078,11,4,0,0,0,11,10,27,21,0,21,6,922,393,1,0,1,0,3,4,8,0,69,50,4,0,1,2,4,0,547,3,0,2,3,2,8,0,59,1,6,253,12,2,2,0,0,2,2,1,0,0,2,23,2,2,10,266,7,41,229,1,46,1,188,0,5,4,0,8,2,148,2,19,10,6,11,0,1,0,0,1,899,11,0,3,2,6,1,14,0,0,11,17,7,1,5,4,6,2,3,0,4,2,205,4,60,0,1497,42,0,0,0,0,0,0,1,0,0,0,2,2,0,1,18,31,2,2,0,0,0,292,0,6,0,0,0,2,0,0,2529,0,1,1,0,38,0,1,0,0,0,4,2,0,0,1,4,0,1,5,0,0,0,4,2,1,0,1,7,0,9,0,0,5,2,0,0,0,0,1,0,4,0,1,0,0,3,1,4,1,6,0,3,1,0,15,0,0,6,1,1,0,1,0,25,1,1,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0
TCGA-63-A5MP-01,7465,31,470,17,24,39,19,2,188,56,7,33,371,1723,362,210,7,3,0,26,11,7062,0,60,105,12,11,8,14,134,29,866,26,0,50,20,11,15,7,106,5,1,27,2,62,5,29,6,17,8,27,8,4,102,38,385,8,8,67,6,26,6,2,22,16,486,6,2,2,22,7,4,256,7,0,11,4,53,11,8,2,17,5,10,204,3,15,18,13,12,17,15,18,446,14,67,1,0,2,1,5,24,4,13,31,70,10,20,5,7402,11,0,1,1,1,0,276,2,3,14,3,71,51,0,27,1,14,1,0,0,0,0,8,0,19,0,0,5,1,1,7,360,3,4,1,1,64,44,4,4,0,1,10,3,0,0,10,0,1,1,17,1,55,19,3,1,8,2,4,6,24,6,6,14,3,2,1,2,0,3,3,1,4,4,11,9,5,2,9,2,0,0,9,1,6,0,3,0,1,2,1,255,0,3,0,0,0,1,1,0,0,0,0,0,2,3,2,0,0,0,0,0,4,0,1,0,0,1,0,3,0,0,0,1,0,0,0
TCGA-63-A5MR-01,7436,5,354,10,310,43,11,0,322,2,1,24,252,1918,23,5,3,0,171,1,6,95,6,86,94,2,0,0,13,21,6,166,236,0,145,11,12,38,15,24,0,6,183,3,7,1,5,15,1,2,1,33,3,2,28,192,1,16,51,0,27,177,7,15,6,193,0,15,1,1,16,0,372,0,130,29,3,51,6,4,1,1,8,46,85,0,5,2,3,4,0,0,11,36,1,139,0,0,13,4,6,5,4,8,208,13,2,50,8,583,14,1,1,36,3,0,0,0,0,0,8,14,1,0,0,0,46,3,0,4,0,0,209,0,5,0,1,0,1,0,2,733,0,1,2,0,8,1,1,6,0,1,5,2,8,0,6,1,0,4,2,0,1,2,0,1,15,0,7,2,14,4,1,0,0,4,0,9,0,2,0,0,3,1,1,2,1,1,2,5,0,1,1,4,0,3,2,24,0,49,0,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0
TCGA-63-A5MS-01,934,13,116,16,41,68,13,1,28,10,2,0,102,250,121,0,0,2,35,11,5,31,4,25,11,7,2,2,1,7,20,223,10,0,15,1,10,11,6,16,1,0,3,2,2,7,4,2,16,1,8,1,0,2,3,121,2,7,0,3,4,9,0,4,0,165,0,1,5,2,99,1,245,0,3,11,10,14,2,5,0,0,1,1,26,0,0,3,0,3,11,0,0,26,3,1,0,0,6,0,2,11,0,0,11,28,2,47,3,916,2,0,0,5,0,1,0,2,0,0,1,5,3,0,0,3,2,1,1,2,1,1,1,0,5,0,0,0,3,0,0,99,0,0,2,2,13,2,1,0,0,0,2,0,0,0,3,1,12,1,5,0,15,2,1,0,0,2,0,0,5,10,1,0,1,0,0,2,0,0,0,1,8,0,0,0,1,0,1,1,0,0,1,1,1,0,0,4,0,0,1,4,5,0,0,0,1,0,0,1,3,0,0,0,0,5,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,6,0,0,0,0,1
TCGA-63-A5MT-01,10680,6,11,2,69,3,8,1,6,16,0,22,4,1822,22,0,0,1,20,1,2,66,0,28,50,1,0,0,3,3,12,270,54,1,0,2,2,0,0,63,0,2,33,0,4,1,11,3,3,6,4,0,0,0,3,89,1,7,30,0,6,51,4,5,0,386,1,0,11,0,2,1,402,1,1,2,0,5,2,0,0,0,0,137,112,1,0,3,3,1,0,2,0,7,2,0,0,2,24,3,3,7,1,2,40,0,2,8,1,299,6,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,2,2,1,2,0,1,8,0,7,0,0,0,8,0,0,37,0,1,0,117,4,0,2,0,0,2,8,1,1,0,1,5,1,1,6,1,5,0,0,1,0,0,0,2,0,1,2,3,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,9,0,0,2,0,0,0,12,1,0,0,0,0,0,0,0,1,0,1,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TCGA-63-A5MU-01,13319,5,574,13,367,318,9,0,782,1,4,59,63,1825,3,1055,0,0,0,0,44,199,2,36,30,0,6,0,3,37,66,44,0,1,0,2,25,46,18,97,3,1,1025,0,12,1,39,6,1,5,2,201,22,268,49,6,0,46,21,0,8,183,6,11,0,11,0,30,167,87,2,0,74,1,7,14,4,47,17,13,37,7,21,12,163,12,23,4,10,20,1,24,3,306,26,1,0,0,1,1,14,29,51,5,12,0,4,25,8,124,15,48,25,134,8,1,91,0,1,0,4,8,16,0,2,0,9,3,0,0,0,3,1,0,0,0,0,0,26,0,24,200,0,1,16,0,0,9,2,0,0,4,12,0,3,1,2,1,0,2,0,6,3,5,5,0,4,2,12,24,0,0,6,0,32,3,7,5,0,2,0,1,63,4,0,1,10,4,57,0,0,0,1,0,16,3,7,5,0,0,0,46,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,2,0,0,0
TCGA-63-A5MV-01,7603,20,243,9,257,152,44,5,349,34,1,1,1221,625,56,59,1,2,168,9,3,403,0,19,32,3,1194,0,15,22,33,1588,104,0,0,7,13,42,55,32,7,4,23,1,21,2,28,6,32,3,25,17,1,546,17,399,10,7,56,0,61,18,185,6,2,305,2,80,2,55,334,1,166,9,3,79,24,46,22,3,0,0,1,0,147,63,0,13,11,34,2,4,24,59,10,45,1,2,19,1,14,21,1,1,378,3,10,26,42,1332,13,19,14,1,1,0,273,0,1,3,0,9,12,0,5,0,26,1,0,4,0,2,35,1,25,1,0,6,2,0,0,2703,0,0,0,2,0,10,0,5,3,4,2,0,0,0,3,2,2,0,5,2,4,1,14,0,0,33,3,16,13,20,4,0,1,1,5,4,0,13,1,4,7,1,1,0,11,7,2,4,2,0,3,1,11,3,1,1,3,0,3,42,0,8,3,0,0,2,3,0,0,18,0,1,2,9,0,0,0,3,4,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,22
TCGA-63-A5MW-01,5249,27,18209,29,270,351,64,4,30,33,3,0,302,2035,79,0,2,2,0,36,3,192,1,11,93,18,2,1,5,18,21,2674,8,2,214,5,14,33,49,129,0,1,2,0,77,2,5,0,22,11,189,168,1,34,21,1576,2,26,6,0,35,548,94,2,1,357,5,59,34,12,792,67,108,4,1,98,28,64,23,0,3,32,1,442,274,5,1,28,22,8,0,1,0,74,46,413,0,4,0,3,24,48,0,21,281,2,3,21,4,1745,119,0,1,21,0,0,0,0,0,101,18,9,0,0,17,61,39,8,2,176,0,3,30,0,1,0,1,39,5,0,0,6420,2,1,0,1,16,6,3,11,1,0,7,1,1,1,10,16,0,1,40,0,0,4,7,386,0,0,12,0,28,4,6,0,2,2,3,7,0,0,3,14,13,8,0,294,0,8,1,15,8,0,0,0,1,1,0,2,5,2,0,0,0,0,1,6,1,4,1,0,7,0,1,11,0,1,0,0,0,1,1,0,0,0,1,0,1,17,1,0,0,0,0,0,0,0,1
TCGA-63-A5MY-01,12126,18,119,11,4,21,3,2,390,3,6,51,904,1913,19,1120,1,0,112,9,27,292,0,65,28,0,9,0,5,13,32,48,1,0,2,3,19,11,12,490,0,1,0,1,5,2,42,1,4,3,9,4,19,5909,29,288,2,11,5,0,160,1,0,4,1,20,1,2,24,1,2,1,86,0,2,57,6,40,7,4,2,12,0,1,54,2,1,8,14,5,2,0,5,500,24,78,0,0,2,1,14,19,16,36,10,3,2,15,2,80,8,0,0,0,1,0,9,0,1,0,6,12,6,0,11,0,2,0,0,0,0,1,3,0,2,0,0,6,4,0,1,346,0,0,2,0,1,0,2,0,51,3,14,0,1,0,10,3,0,0,0,0,1,6,34,1125,0,2,14,29,0,0,2,0,6,0,1,0,0,19,0,0,8,0,0,0,7,0,2,0,0,0,0,0,25,0,0,0,5,0,1,0,1,0,0,0,1,0,2,0,8,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,66,0,2,0,0,2,0
TCGA-66-2727-01,3880,11,350,10,4,106,10,1,137,7,12,23,538,1401,360,1,1,2,0,11,17,387,1,146,34,6,9,10,3,27,4,302,36,1,0,2,8,10,28,32,4,3,16,2,5,21,1,8,7,6,1,1,3,351,11,395,3,126,4,7,9,48,8,8,2,52,0,20,6,8,148,5,48,6,1,4,38,20,1,4,2,17,6,0,34,0,4,3,1,7,0,6,18,369,28,50,1,0,15,2,2,2,1,5,90,90,3,8,1,230,4,1,1,19,2,1,7,1,0,3,1,6,6,0,1,2,12,1,0,1,2,0,7,0,25,0,0,1,3,0,0,145,3,1,12,22,54,12,2,0,1,0,6,1,0,0,2,1,0,1,4,3,17,2,8,379,0,4,1,23,0,2,4,0,0,0,1,0,1,26,7,1,1,2,13,3,8,2,8,4,0,2,2,0,4,0,0,0,5,0,4,16,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
TCGA-66-2734-01,8085,11,26,3,91,2,14,5,299,17,6,1,327,836,156,6,0,1,0,5,20,93,0,85,16,13,0,5,10,12,1,519,21,0,0,3,11,8,0,64,5,1,90,0,7,5,7,2,10,4,0,0,10,3,18,0,0,4,23,3,26,580,185,1,2,224,1,7,2,0,44,1,182,2,7,2,1,19,5,0,0,0,0,6,40,0,8,4,6,1,2,4,0,30,12,1,0,10,11,12,4,0,1,0,14,77,2,80,2,163,14,8,0,1,4,0,1,3,0,0,2,6,10,0,1,0,22,2,1,0,0,0,280,0,4,1,2,4,3,0,2,219,0,2,5,12,12,8,0,0,3,0,4,0,0,2,1,0,0,42,1,0,128,0,7,1,0,3,2,12,2,15,1,9,0,0,2,0,0,10,8,0,2,0,0,3,1,15,0,2,2,0,0,8,2,0,0,12,1,16,5,2,0,1,0,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
TCGA-66-2737-01,6075,16,358,13,156,71,33,5,182,10,2,24,450,921,82,3,0,1,19,1,20,1141,1,38,21,5,28,1,5,35,25,1034,12,1,36,8,12,20,10,78,11,3,30,2,10,14,9,3,18,5,9,129,27,536,42,33,4,56,35,2,6,11,3,38,30,131,1,3,10,26,61,25,167,14,14,6,1,55,10,3,4,11,21,2,81,4,4,8,4,3,29,5,4,424,18,12,0,0,36,1,3,12,67,3,128,37,1,47,4,1988,12,29,4,6,3,0,3,0,0,0,3,26,20,0,1,0,16,6,2,1,1,0,127,0,14,0,1,9,13,0,2,527,0,2,14,14,9,36,8,4,56,2,3,122,2,0,5,0,0,0,4,32,3,54,53,0,11,3,23,91,15,10,18,7,0,0,20,2,0,6,5,0,2,1,53,5,13,5,2,8,4,2,0,3,12,4,0,2,3,2,2,77,0,6,5,5,0,0,0,6,0,0,0,9,0,2,1,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,7,4,0,12
TCGA-66-2742-01,3183,32,133,11,232,172,10,3,51,5,6,57,784,986,123,45,3,3,1,7,17,478,1,56,33,9,17,6,2,15,15,334,10,0,0,8,30,34,23,20,4,2,1,1,6,2,3,7,8,0,6,0,21,20,19,0,7,6,3,2,4,1,1166,0,6,347,1,14,19,48,197,1,144,3,13,3,2,33,4,0,5,21,54,4,16,0,7,1,12,14,58,5,0,34,23,6,0,3,29,8,6,4,2,3,54,64,2,25,1,240,17,14,1,0,6,0,0,1,1,0,1,22,13,0,0,0,19,1,0,0,0,0,126,1,32,0,0,4,5,0,0,100,3,1,1,9,9,8,6,0,4,5,2,0,0,2,6,0,1,1,0,0,16,3,2,0,0,5,1,58,11,1,0,2,0,0,2,2,1,24,2,0,0,0,1,2,1,14,3,2,0,1,0,2,7,0,2,3,0,1,0,48,0,0,1,22,0,2,1,5,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
TCGA-66-2744-01,1169,53,88,29,124,69,25,5,26,14,11,1,85,1077,295,3,3,3,31,15,2,21,0,9,19,21,1,24,3,8,1,443,1,0,123,6,1,1,29,13,5,0,8,0,2,7,0,5,4,4,4,23,0,6,54,6,3,21,448,0,12,315,0,2,3,119,3,5,2,1,19,4,84,3,0,3,4,9,2,3,0,1,0,297,15,2,0,1,3,1,3,9,0,17,16,105,0,74,8,2,2,22,0,2,3,274,4,8,1,610,166,0,0,0,0,0,0,5,1,3,0,3,0,0,0,16,4,6,0,1,1,0,73,3,13,0,0,1,9,0,1,2825,0,0,1,2,32,1,0,0,1,0,0,0,0,1,0,2,0,2,4,0,106,0,0,0,0,0,1,1,3,38,2,7,0,1,2,3,1,1,1,1,3,0,6,94,0,1,0,1,0,0,0,2,0,0,1,8,3,4,0,0,0,1,0,6,2,0,0,5,0,8,0,7,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
