Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,LINC02428,AC010595.1,AC011374.1,AC116049.2,AC069277.1,AC106799.2,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC01096,AL354993.2,LINC00393,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC106799.1,AC078778.1,LINC00392,FRMD6-AS1,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,AL354993.1,AC090568.2,MED4-AS1,LINC00520,AC093510.2,MIR130B,AL359504.2,AC007785.1,AC006238.1,HOTTIP,LINC02377,PART1,AC107419.1,LINC00470,BCRP3,UCA1,AC090912.1,LINC00337,MIR31HG,MIR137HG,AC010343.3,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,AC024230.1,C1orf132,LINC02438,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC023310.4,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AL355607.2,LINC00518,LINC00184,LINC00211,STEAP2-AS1,AC008083.1,AC022079.1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC108174.1,AC006305.1,MIAT,CCDC26,AL021807.1,AL137785.1,HCG21,AL021395.1,AL357518.1,LINC01979,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,FAM230C,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,AC004704.1,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,LINC01193,AC080129.1,KCNQ5-AS1,LINC01608,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,AC122710.1,AL353746.1,AC091946.1,LINC00469,AC006372.1,RRM1-AS1,LINC01511,AC022762.1,LINC01087,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,AC120193.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AC090774.4,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AC092447.5,AL033381.1,AC012050.1,AC016710.1,GPR1-AS,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-60-2710-01,1607,578,97,99,18,118,55,136,10,84,55,21,26,1203,738,351,18,34,26,0,94,1087,1,170,30,10,4,29,475,8,2,6,15,20,45,17,1,33,3,19,34,15,9,7,1,61,34,174,3,62,21,18,2,1,43,1,16,108,4,12,0,0,104,4,1,47,5,4,5,5,12,22,4,16,50,1,12,0,2,3,13,7,281,8,4,0,3,0,11,3,1,4,9,7,2,52,205,27,1,2,665,17,54,1,1,0,1,4,1,7,0,2,1,16,0,0,2,0,2,0,9,0,3,0,2,1,5,2,1,0,1731,2,0,20,86,2,2,3,2,0,2,6,0,0,0,2,1,133,0,0,2,37,2,2,0,1,1,4,1,0,8,0,1,0,3,2,0,3,0,4,4,1,0,1,0,1,2,0,0,1,1,1,1,1,1,0,0,2,0,1,0,3,0,0,2,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,4,0,0,2,0,0,0,0,0
TCGA-60-2711-01,796,576,379,144,11,135,40,27,74,66,64,6,39,1198,672,48,25,59,220,1,70,10637,0,116,14,31,2,216,191,34,0,14,126,40,29,39,1,39,4,22,69,14,5,13,0,170,27,234,3,33,29,25,2,1,9,1,13,64,0,3,2,3,3,1,69,21,28,5,2,34,2,43,4,4,15,170,14,5,2,11,4,12,148,4,55,0,2,0,0,0,4,2,26,11,9,458,17,76,1,0,4163,24,33,2,0,45,0,5,0,3,0,4,2,43,3,2,0,5,0,0,2,0,1,0,0,4,16,4,0,2,148,1,1,17,5,11,4,0,3,0,7,0,0,0,0,5,1,8,2,1,0,7,104,1,7,3,0,0,0,1,4,15,9,0,2,1,0,6,3,2,0,11,0,5,8,4,2,0,0,11,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,1,0,1,1,0,1,0,98,3,0,0,1,5,0,0,1,6,2,5,0,0,0,0,1,0
TCGA-60-2712-01,8511,62,189,248,33,122,26,37,44,46,68,29,42,137,1340,81,23,29,377,1,1,55,1,18,15,48,0,40,633,29,3,784,51,110,22,227,0,12,3,5,55,0,5,6,0,203,0,0,1,32,6,10,0,0,0,0,2,38,1,15,0,0,9,2,0,367,0,5,5,45,28,78,6,15,157,1,9,1,10,11,1,0,40,5,6,0,107,1,21,0,8,1,4,3,3,205,56,76,1,4,1051,33,10,0,0,1,0,9,0,1,0,3,0,20,0,2,1,2,1,1,21,0,32,0,2,1,2,0,0,0,293,1,2,1,29,0,2,3,1,0,0,2,1,2,5,2,0,5,2,0,0,57,109,10,0,38,2,2,2,0,3,2,2,0,3,7,0,141,1,3,0,2,0,0,0,0,0,2,1,1,0,3,1,11,1,2,1,0,13,0,1,0,0,0,0,3,3,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0
TCGA-60-2713-01,2600,984,261,131,28,101,28,73,21,184,73,19,37,2033,458,34,30,29,14,0,81,4081,0,368,22,26,494,55,1135,9,0,11,128,19,43,75,6,81,2,17,56,24,17,0,1,23,40,35,3,47,19,16,40,29,136,3,132,448,0,147,3,7,40,7,95,131,12,3,2,38,19,64,7,1,10,5,14,10,12,10,4,1,164,15,64,1,11,2,4,5,2,9,15,2,0,49,18,81,8,11,7463,14,21,13,0,3,0,6,2,0,0,3,0,169,19,6,1,26,0,0,32,0,43,0,0,4,6,1,0,2,143,0,0,13,1,0,6,1,5,1,1,0,5,0,0,6,0,0,0,0,0,13,5,16,5,21,9,2,3,1,4,5,0,0,1,2,0,4,2,0,5,7,1,2,1,6,5,0,1,3,4,3,7,1,2,2,0,5,2,4,0,17,4,0,0,1,0,0,0,0,0,3,40,0,0,0,0,11,0,2,2,90,7,17,0,0,1,11,0,1
TCGA-60-2714-01,19,0,0,0,6,0,22,1,0,0,0,12,0,7,1774,651,2,1,217,0,92,22,1,11,0,19,0,11,317,17,0,1,1,20,1,1,1,2,5,19,3,0,2,0,0,1,1,0,8,16,5,87,2,167,0,3,0,38,2,3,43,0,3,0,0,303,0,0,0,13,0,14,1,5,18,9,1,4,3,0,0,1,13,1,2,0,0,5,6,1,0,17,1,7,2,15,43,44,1,0,408,4,7,1,1,8,0,0,0,13,0,11,0,0,0,0,0,0,1,0,9,0,1,1,1,40,72,0,1,48,18,0,2,0,484,4,1,0,0,2,1,9,3,0,0,17,0,24,1,0,0,4,0,26,0,0,0,17,284,0,3,0,0,1,208,0,4,1,0,5,0,1,1,0,0,0,1,0,28,0,21,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,697,0,0,0,0,0,44,0,0,0,0,0
TCGA-60-2716-01,33498,1,606,293,9,229,0,117,96,120,62,1,16,173,1019,84,17,67,14,1,0,67,0,166,25,14,0,59,204,0,14,0,45,20,37,185,2,7,5,9,65,1,2,1,0,168,0,1,5,119,7,10,867,0,117,3,0,25,0,0,1,0,8,12,0,250,0,2,2,17,0,9,0,192,12,0,23,1,2,20,0,153,60,5,84,0,0,0,8,0,3,6,1,2,5,158,39,56,1,4,32,10,26,0,0,50,1,3,0,12,0,4,0,4,0,1,0,0,0,2,0,0,0,6,1,0,30,3,0,0,878,0,16,2,9,6,9,21,1,1,2,0,0,0,0,0,0,9,0,0,29,1,4,0,0,43,0,0,0,0,2,9,1,0,0,1,6,0,0,1,0,2,0,0,23,13,0,16,0,5,0,12,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0
TCGA-60-2719-01,2135,352,174,95,3,65,76,447,8,55,68,6,54,1613,861,114,39,104,29,1,45,167,0,104,32,26,20,105,312,1,1,7,19,42,189,18,0,17,0,11,88,34,5,3,1,148,11,285,2,12,19,257,6,0,5,110,11,60,1,0,141,5,17,1,16,55,24,2,4,53,11,57,26,5,54,1107,7,8,7,6,1,2,112,2,5,0,0,1,2,2,2,2,5,22,4,576,108,22,0,5,235,7,6,7,1,358,0,3,1,4,0,7,3,26,0,2,0,0,0,1,0,0,4,1,0,6,46,0,1,11,3180,0,0,4,34,1,1,1,2,18,2,0,1,52,5,7,1,72,2,1,3,59,0,0,84,3,0,3,1,2,33,21,19,0,0,0,2,0,10,2,0,0,2,0,0,12,2,0,1,2,0,0,0,1,0,0,0,8,1,1,0,0,0,2,12,0,0,0,2,0,0,3,1,9,0,0,10,0,0,0,0,0,0,14,0,0,0,0,0,1
TCGA-60-2720-01,2088,54,57,51,11,30,0,36,0,17,79,41,15,72,317,221,19,1,0,0,2,45,0,46,10,12,0,3,148,13,0,46,42,52,0,1,2,34,4,8,20,1,0,1,54,4,0,0,1,8,3,32,265,246,2,2,0,37,0,0,0,2,47,3,8,17,1,0,0,9,8,12,2,912,16,0,4,2,1,2,0,0,5,15,4,0,1,3,3,1,1,0,2,2,1,46,19,95,2,0,204,9,5,1,0,1,1,1,2,20,0,0,8,2,0,2,0,38,0,0,228,1,3,4,4,10,94,0,0,49,58,0,2,3,53,0,0,1,0,0,0,0,0,0,0,0,0,45,0,3,5,1,1,14,0,2,11,1,0,0,4,2,0,1,1,0,4,0,81,3,3,0,0,0,11,1,1,0,0,0,7,7,0,0,0,13,0,0,0,0,2,0,0,1,3,0,1,0,1,1,1,1,0,0,0,0,0,0,46,1,0,0,0,0,1,0,0,0,0,0
TCGA-60-2721-01,4182,69,318,229,17,177,44,1478,158,72,70,5,31,2167,471,24,5,52,100,0,145,242,0,60,32,34,2,151,451,35,1,1,48,40,75,114,4,31,0,10,31,4,3,1,3,364,99,366,2,7,42,12,3,1,9,4,6,48,0,23,2,0,10,3,26,198,10,1,12,55,0,47,5,86,62,16,14,2,12,8,7,51,131,3,20,1,1,0,15,7,30,5,5,14,4,34,0,132,4,14,1404,12,41,22,0,5,1,4,0,4,0,8,0,73,4,3,2,5,0,4,6,0,63,0,1,5,19,15,0,82,943,0,3,8,0,4,23,5,2,1,15,0,3,0,2,4,0,11,2,0,15,581,1,5,4,79,2,1,0,0,4,4,6,0,3,1,0,3,1,6,4,0,0,8,6,8,3,3,1,0,0,2,9,4,0,4,0,2,3,0,2,3,2,0,1,1,8,0,1,2,6,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0
TCGA-60-2722-01,5962,665,251,237,3,91,27,877,93,34,24,4,22,779,1360,8,3,17,64,0,1,897,1,242,6,16,642,61,172,4,0,0,42,116,31,56,0,497,3,7,8,33,4,6,0,73,19,99,3,6,33,11,2,3,41,3,147,20,1,0,8,20,26,1,0,51,0,0,5,7,5,79,26,2,14,2,37,3,1,4,12,3,268,8,1,0,3,1,85,1,3,10,1,9,4,12,2,11,5,6,87,15,44,0,0,108,0,37,1,7,0,2,9,2,0,1,0,0,1,1,2,0,6,1,0,1,49,0,1,3,154,1,0,3,0,15,12,10,1,1,5,2,0,0,1,4,0,4,0,9,1,6,2,0,0,1,3,1,9,1,0,0,0,0,0,0,0,3,2,3,2,0,0,0,5,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,14,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TCGA-60-2723-01,3052,346,2,56,33,62,77,191,9,16,2,5,1,504,889,107,52,15,31,0,0,2459,0,29,1,9,4,21,438,143,0,2,50,24,10,12,1,24,1,8,27,14,0,11,0,363,4,57,0,0,16,14,46,1,6,8,11,31,0,0,118,2,49,2,0,23,0,0,4,1,3,62,33,0,15,0,0,2,0,2,26,4,308,54,1,0,3,0,3,2,3,3,58,4,4,10,112,11,5,0,367,1,10,0,0,2,0,3,0,0,0,0,0,35,0,0,0,0,2,0,16,0,4,0,0,0,3,11,0,0,318,3,2,0,43,0,1,0,0,0,1,0,0,0,0,0,0,3,2,0,0,2,0,4,0,28,10,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,9,0,0,0,4,1,1,0,10,5,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,4,0,0,0,0,0,84,0,0,0,0,23
TCGA-60-2724-01,5799,2,145,273,16,104,34,1093,10,46,29,7,56,210,1142,40,29,14,62,0,102,63,0,140,20,12,5,56,371,53,0,0,37,420,8,40,1,95,1,14,26,29,1,0,315,135,37,91,1,37,0,35,146,234,3,1,29,29,4,2,16,21,14,12,53,11,11,0,9,15,11,26,6,2445,1,0,1,0,3,10,6,0,207,94,1,0,4,142,3,9,3,29,23,14,5,6,1,12,217,5,72,10,7,13,0,0,2,20,0,1,0,1,0,29,97,0,0,0,0,1,10,0,0,0,0,4,0,11,0,1,20677,0,1,35,0,3,0,0,2,15,3,5,0,16,1,1,5,0,0,1,1,382,0,18,1,0,15,0,0,1,1,1,6,0,107,0,1,2,0,65,3,1,0,0,6,4,0,8,6,0,0,1,0,13,1,0,0,0,8,0,0,12,0,0,1,0,1,0,0,5,79,1,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0
TCGA-60-2725-01,2533,256,122,142,30,122,28,48,25,41,63,97,15,363,244,416,51,8,9,1,83,82,0,31,18,24,1,13,862,26,5,3,10,10,12,14,1,11,8,5,19,2,5,2,0,74,11,3,5,7,22,4,7,1,2,0,2,197,2,17,5,0,7,0,54,69,18,10,5,19,9,23,0,3,47,0,0,3,1,5,6,2,75,25,27,0,0,0,4,4,2,0,5,2,2,295,139,15,0,0,250,5,30,1,0,0,2,1,2,28,0,4,0,62,0,4,0,3,0,2,13,0,2,3,1,2,113,1,0,1,190,1,2,8,38,1,1,0,1,2,1,2,0,0,1,1,0,90,0,2,3,5,3,2,0,13,11,5,0,0,1,7,0,0,0,0,0,117,0,24,2,2,0,0,4,0,0,0,5,8,0,1,0,0,33,2,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,6,4,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0
TCGA-63-5128-01,6126,348,187,241,29,40,15,425,8,35,4,8,1,415,1171,66,11,11,1,1,15,231,0,43,3,14,0,16,160,442,0,3,34,70,8,18,0,392,0,11,9,5,5,34,0,43,54,7,3,18,25,4,3,0,67,0,0,88,0,0,39,5,4,1,0,78,0,1,8,5,1,18,4,3,102,1,6,0,1,2,0,0,303,5,133,0,12,2,3,0,6,0,329,4,3,397,36,96,5,2,315,3,20,2,1,2,0,4,0,6,0,2,0,6,0,8,1,5,0,1,2,0,2,0,0,2,2,6,0,0,1302,0,1,0,22,3,2,3,2,0,6,2,0,0,0,3,0,6,0,0,3,191,0,5,0,2,1,0,0,2,4,0,0,0,1,1,1,7,1,2,7,1,0,3,0,1,3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,3,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1
TCGA-63-5131-01,6403,24,378,103,10,195,26,287,26,29,6,20,21,1126,198,81,8,77,701,1,6,588,0,38,3,7,261,113,314,128,0,0,53,108,24,7,6,12,0,3,35,0,2,1,0,463,0,2,3,6,6,38,4,10,98,152,26,42,1,1,107,0,3,1,0,46,0,0,3,35,1,58,1,0,83,296,6,1,5,41,4,6,67,1,455,0,7,13,5,3,2,13,7,2,1,26,27,34,3,3,44,3,58,3,0,2,1,1,0,0,0,2,0,7,0,2,0,5,0,0,17,0,6,0,0,9,0,9,0,0,177,1,1,5,15,143,1,3,1,2,9,6,0,0,1,0,0,11,0,3,1,854,1,3,54,3,0,10,4,1,4,23,1,0,1,0,11,22,1,1,0,0,0,1,2,0,5,3,0,2,0,7,0,0,2,1,0,1,2,0,0,71,0,0,0,0,0,0,11,0,0,1,0,18,0,0,6,0,0,0,0,0,0,1,0,0,11,8,0,2
TCGA-63-6202-01,12,0,2,0,14,0,0,3,0,0,0,17,0,168,1372,79,2,0,0,0,0,9,0,4,0,10,0,4,419,8,1,0,0,13,1,0,0,10,1,7,15,0,1,0,0,0,0,1,1,34,4,82,3,29,14,1,0,32,3,0,3,0,4,1,1,36,0,2,1,1,1,9,0,15,8,1,0,4,5,0,3,0,46,23,3,0,0,0,7,1,0,9,0,7,5,5,15,3,0,0,511,9,14,0,1,1,0,4,1,0,0,3,0,0,0,0,0,0,4,0,20,0,1,1,0,0,0,0,0,1,85,0,2,3,277,1,2,0,0,1,0,2,1,0,1,4,0,3,0,0,2,1,2,7,0,6,0,2,1,0,3,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,4,0,24,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0
TCGA-63-7020-01,2053,362,145,57,10,2,17,100,17,24,11,4,9,496,905,112,0,19,7,2,31,76,3,28,1,19,0,43,173,51,0,2,11,19,27,102,0,23,0,3,6,414,5,9,0,42,0,113,6,1132,18,17,238,8,3,7,3,129,0,1,13,0,190,1,0,90,0,1,0,4,1,6,1,41,38,0,0,0,2,2,8,0,32,8,0,0,1,2,12,2,6,1,8,46,3,19,80,80,1,1,443,3,71,11,0,146,0,3,1,7,0,0,0,19,0,6,0,0,0,0,7,0,8,0,0,0,17,0,0,0,594,0,6,18,33,1,0,0,0,0,1,3,2,0,0,0,1,12,1,0,0,17,0,2,0,1,5,4,0,0,0,0,6,0,2,0,1,4,0,90,2,1,0,0,0,1,0,2,0,3,0,0,0,0,0,3,1,0,3,0,3,0,0,1,0,0,0,5,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
TCGA-63-7021-01,2941,174,293,97,11,177,39,144,19,31,34,9,14,350,1027,37,6,13,24,1,4,191,0,216,8,23,4,47,234,1,1,1,37,27,20,51,2,79,1,7,5,5,4,0,0,73,18,184,7,33,9,16,1,8,30,10,261,87,1,45,1,15,7,4,0,226,0,2,25,5,0,14,6,7,78,1,29,4,8,5,0,0,62,11,3,0,1,0,15,0,11,7,3,8,3,117,12,17,18,4,3278,148,25,8,0,15,0,5,0,0,0,3,0,12,0,16,0,1,0,0,24,0,6,0,0,1,0,12,0,1,282,0,1,0,4,3,1,0,1,2,3,0,0,3,1,0,0,2,2,16,2,61,1,4,0,11,1,1,1,2,6,0,0,0,0,1,0,2,0,1,4,1,0,6,0,1,1,0,1,1,1,1,1,3,0,2,0,3,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
TCGA-63-7022-01,1756,152,77,58,27,24,6,19,15,35,17,18,1,360,274,69,7,11,118,0,18,366,0,23,6,7,63,47,789,55,2,1,12,9,27,16,1,13,1,4,30,3,2,1,2,112,24,1,1,32,14,4,57,0,5,1,21,52,1,0,2,2,55,2,22,92,8,3,1,20,0,11,4,4,18,22,2,0,1,0,1,0,163,21,28,0,2,15,3,1,2,0,5,7,3,62,20,25,3,2,893,10,5,14,0,9,0,22,0,0,0,0,0,12,0,2,1,3,0,0,7,0,51,0,0,0,1,3,1,0,1021,0,0,1,15,29,0,4,0,0,0,0,1,3,0,0,1,1,0,0,5,69,0,5,1,20,33,7,0,2,1,1,0,1,1,0,1,0,1,0,4,1,0,0,0,5,0,0,0,2,0,0,1,2,0,4,0,1,6,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,4,1,17,0,2,0,0,0
TCGA-63-A5M9-01,2891,298,261,168,17,82,43,96,40,58,23,19,56,1158,1879,158,169,25,597,1,1,4469,0,51,15,99,12,28,372,47,3,13,45,27,27,51,2,12,4,21,59,7,7,11,0,73,67,303,6,3,29,18,19,35,0,6,68,365,0,498,29,2,23,34,0,50,0,2,12,38,2,32,66,12,106,0,2,3,3,3,55,32,546,18,7,0,1,4,1,1,8,20,44,11,10,6,21,12,4,2,2068,7,27,14,0,0,0,3,1,1,0,16,13,10,6,1,1,1,1,1,3,0,11,0,0,2,5,1,1,2,269,0,1,30,23,1,0,5,0,1,6,0,0,1,0,6,1,25,0,0,0,13,9,7,0,44,11,1,0,3,2,1,0,0,1,1,11,0,2,4,3,2,1,3,0,27,0,0,3,3,0,2,1,0,1,1,0,0,1,0,1,7,3,0,10,1,0,7,0,0,1,0,8,1,3,0,0,0,1,0,56,0,0,0,0,0,3,0,0,46
TCGA-63-A5MB-01,3619,444,278,198,37,143,46,160,21,69,64,13,36,475,1553,216,97,40,645,4,1,1392,0,274,24,139,9,51,626,10,3,92,27,28,47,155,1,38,13,23,36,71,6,13,1,303,99,254,12,23,19,19,2,5,10,25,4,403,0,12,30,25,39,3,0,185,6,0,1,43,22,49,30,2,182,68,16,5,11,10,28,0,492,33,4,0,3,0,12,2,10,0,29,19,13,54,55,15,1,3,4770,21,23,35,0,146,1,29,2,0,0,20,34,0,0,7,3,10,2,1,3,0,5,0,0,59,4,0,1,187,218,19,1,7,22,5,26,1,2,1,1,7,1,6,0,3,6,11,3,16,1,9,38,0,0,4,2,2,7,4,20,4,0,0,1,8,6,2,19,3,2,2,7,0,0,6,7,2,0,3,0,0,1,1,3,0,0,1,0,12,1,0,15,0,14,0,0,0,1,0,0,0,167,1,1,0,1,0,0,1,0,0,0,12,0,0,1,0,0,0
TCGA-63-A5MG-01,7557,37,29,64,10,49,0,198,23,32,0,18,16,453,971,151,1,21,4,0,0,43,5,82,0,10,1,26,335,9,1,0,7,12,18,27,0,44,5,4,12,3,9,1,0,97,21,342,0,27,12,10,293,163,2,18,24,157,1,0,1,2,182,1,4,252,0,3,13,2,2,11,6,70,71,0,1,2,5,5,3,0,61,12,0,0,0,12,16,2,1,2,2,13,11,30,43,27,3,0,1292,13,18,0,0,67,0,3,2,1,0,3,0,52,0,2,1,4,0,0,3,1,66,1,1,0,5,0,0,0,2485,0,11,43,26,3,0,5,0,0,0,1,0,1,1,1,0,9,2,0,9,4,0,3,0,19,1,6,1,1,1,0,0,0,1,2,0,2,0,11,1,1,0,0,4,5,0,0,1,4,7,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TCGA-63-A5MH-01,1055,86,441,388,23,146,34,187,91,173,95,3,4,338,218,4,92,5,98,0,204,50,0,27,71,54,1620,50,67,103,0,802,8,13,8,12,1,4,1,7,65,437,2,21,9,77,44,202,5,8,0,5,32,9,7,0,1,227,94,0,10,0,9,56,30,16,17,9,18,37,15,30,0,1,49,0,4,4,8,2,0,0,32,2,71,0,8,31,11,3,0,63,34,0,3,56,0,29,6,5,221,1,6,0,1,2,0,11,0,4,0,2,37,3,0,2,1,60,0,3,63,0,4,1,3,0,19,7,0,1,348,2,0,6,0,1,28,3,0,1,0,2,1,0,1,2,1,0,0,0,2,1,1,2,0,14,0,0,0,1,5,0,0,0,3,1,3,100,0,0,7,15,0,0,0,0,2,0,3,5,4,7,10,1,0,0,77,0,1,0,6,7,0,1,3,1,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
TCGA-63-A5MI-01,5851,366,298,202,2,67,2,103,40,64,0,1,43,294,878,152,111,45,34,1,91,146,0,38,0,24,1100,37,195,25,1,2,59,43,128,130,3,6,0,3,61,2,2,17,0,216,35,82,12,3,45,24,19,3,15,119,4,96,1,10,26,5,89,1,2,81,4,6,8,0,19,22,0,19,24,32,1,6,5,23,2,4,105,62,0,2,1,5,7,0,8,0,19,1,51,272,59,11,14,3,205,39,14,15,0,8,1,8,2,0,0,3,0,16,0,2,2,1,0,4,1,0,5,1,0,0,2,10,0,0,44916,0,38,0,44,3,0,3,3,2,6,3,0,0,0,5,0,3,0,0,3,8,1,0,0,12,7,2,0,2,3,4,1,0,1,0,14,1,0,0,1,2,0,38,3,3,0,0,1,1,0,1,0,2,0,0,0,10,0,0,10,6,0,0,0,4,0,0,2,0,3,0,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TCGA-63-A5MJ-01,4044,571,335,65,18,78,41,1277,14,14,30,65,16,206,1897,10,24,17,24,2,2,306,1,65,12,66,1,255,426,25,0,3,21,323,15,25,1,856,5,33,29,25,1,5,12,67,30,2,2,50,49,7,2,0,7,260,2,33,3,1,129,34,17,2,0,130,0,1,5,2,0,89,1,1,94,8,1,6,10,20,2,0,684,5,7,1,23,2,12,0,5,0,8,3,15,334,0,22,11,1,1094,12,44,22,0,169,0,6,1,0,0,9,12,28,3,0,1,31,3,0,6,0,6,2,0,1,0,0,0,1,1278,0,0,0,3,1,104,0,2,1,27,1,1,3,0,7,0,0,0,5,0,15,17,0,0,0,0,1,0,4,37,5,7,0,1,2,4,2,0,3,11,2,1,2,1,6,6,0,1,0,1,3,0,2,1,0,0,0,0,19,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-63-A5ML-01,3418,674,93,135,2,30,11,68,38,59,19,6,45,350,797,21,28,17,0,1,22,5769,0,78,8,31,1,59,1475,2,2,40,49,25,25,28,0,2,2,4,55,4,6,24,0,220,28,139,10,6,21,11,36,1,0,11,5,73,0,52,41,4,12,1,51,130,0,2,2,11,58,75,19,1,66,6,11,5,18,6,1,0,236,58,1,1,5,1,36,0,1,0,14,17,5,26,11,17,0,1,1446,9,2,2,0,2,2,11,1,9,0,6,29,10,0,3,1,0,0,1,0,0,28,0,0,0,0,4,1,0,78,0,1,2,23,4,0,2,0,0,0,10,0,1,2,1,0,0,0,2,4,1,10,1,0,8,0,0,0,2,9,2,6,0,0,8,4,9,13,1,0,0,4,1,0,0,7,2,0,5,0,0,0,1,0,6,1,2,0,1,1,0,0,0,8,6,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0
TCGA-63-A5MM-01,4078,4,0,0,11,4,0,27,0,0,1,21,21,6,922,393,2,3,1,1,0,8,0,69,0,50,0,42,547,3,0,2,0,59,1,3,6,253,12,2,34,2,2,1,0,2,1,2,2,266,9,41,229,1,77,46,1,188,0,5,4,0,8,2,0,148,0,2,19,10,6,11,26,899,11,0,3,2,6,1,14,0,11,17,7,1,2,5,4,6,2,2,5,3,4,2,205,60,6,0,1497,42,36,7,0,0,0,5,0,0,0,1,18,31,0,2,2,0,0,0,292,0,6,0,0,0,2,0,0,0,2529,0,1,0,38,1,0,0,0,0,1,4,0,0,1,5,1,0,2,1,0,7,0,9,0,0,0,0,5,2,2,0,0,0,1,0,4,2,0,3,4,1,6,0,3,1,0,15,0,0,6,1,0,1,0,25,1,1,2,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0
