Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC011374.1,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,AL033397.2,AL033384.1,SFTA1P,AP003119.2,LINC00393,LINC02457,AL355388.1,LINC00355,AC026785.3,SOX2-OT,AC105206.1,LINC01564,AL139385.1,AC083801.2,AC078778.1,LINC00392,PTCSC2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,AL035258.1,HOTAIR,AL354707.1,AC019080.4,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC093510.2,KDM4A-AS1,MIR130B,AC006238.1,HOTTIP,LINC02012,AL136018.1,LINC00871,PART1,AL391427.1,LINC00470,BCRP3,AC090772.3,UCA1,AC010731.2,LINC02561,AC108002.1,LINC00337,LINC00615,LINC01697,MIR31HG,MIR137HG,AC026336.3,AC005722.2,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,C1orf132,AP003119.1,TM4SF1-AS1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AL590666.2,AC124067.2,AL512785.1,MUC2,LINC00173,RNF217-AS1,AL807740.1,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC00992,LINC00518,LINC00184,LINC00211,STEAP2-AS1,AC089983.1,LINC01370,WASIR2,AC005722.3,AC097717.1,SAMD12-AS1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,SLC7A11-AS1,LINC00051,H19,AF106564.1,NAV2-AS2,AC004990.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AC121764.1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-63-A5MJ-01,4044,571,335,65,18,1277,65,16,206,1897,84,115,10,37,24,221,2,2,31,306,1,166,65,166,66,1,31,426,25,0,6,3,196,243,21,323,1,856,5,170,33,1,5,226,529,44,67,140,2,2,56,50,47,463,132,7,192,49,2,0,31,19,260,2,33,3,1,129,34,17,2,130,63,79,1,5,2,0,89,236,115,140,1,94,220,24,8,1,6,10,20,2,0,684,5,7,1,126,2,12,0,5,25,3145,3,6,15,311,334,0,22,1,1094,12,0,169,0,1,0,0,9,12,28,0,1,31,3,0,6,0,6,2,0,1,0,0,76,1,1278,121,0,73,0,0,3,1,104,0,2,1,27,1,1,0,7,0,0,5,0,15,17,0,1,0,4,5,0,1,2,4,0,3,11,2,1,2,1590,1,6,6,0,1,0,1,3,0,2,1,0,0,0,19,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-63-A5ML-01,3418,674,93,135,2,68,6,45,350,797,394,190,21,97,0,44,1,22,89,5769,0,421,78,9,31,1,115,1475,2,2,61,40,449,4,49,25,0,2,2,308,4,6,24,144,10,2,220,250,139,10,102,6,173,256,474,11,0,59,36,1,25,664,11,5,73,0,52,41,4,12,1,130,439,338,2,2,11,58,75,395,27,18,1,66,182,1,6,11,5,18,6,1,0,236,58,1,1,18,1,36,0,1,44,0,17,9,5,60,26,11,17,1,1446,9,0,2,2,1,9,0,6,29,10,3,1,0,0,1,0,0,28,0,0,0,0,1,54,0,78,254,0,0,1,2,23,4,0,2,0,0,0,10,0,2,1,0,0,2,4,1,10,1,0,0,2,2,0,0,8,4,13,1,0,0,4,1,2,0,0,7,2,0,5,0,0,0,1,0,6,1,2,1,1,0,0,0,8,6,0,1,0,0,1,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0
TCGA-63-A5MM-01,4078,4,0,0,11,27,21,21,6,922,7,30,393,9,1,2,1,0,3,8,0,36,69,0,50,0,4,547,3,0,0,2,4,10,0,59,6,253,12,68,2,2,1,4,6,1,2,7,2,2,10,266,1,2,18,41,1,26,229,1,0,31,46,1,188,0,5,4,0,8,2,148,1,11,2,19,10,6,11,150,8,1,899,11,9,0,0,3,2,6,1,14,0,11,17,7,1,1,5,4,6,2,3,0,3,0,4,2,2,205,60,0,1497,42,0,0,0,0,0,0,1,18,31,2,2,0,0,0,292,0,6,0,0,0,2,0,10,0,2529,0,0,2,1,0,38,1,0,0,0,0,1,4,0,1,5,0,2,1,0,7,0,9,0,5,2,0,0,1,0,4,0,3,4,1,6,0,0,3,1,0,15,0,0,6,1,0,1,0,25,1,1,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0
TCGA-63-A5MP-01,7465,470,24,39,19,188,56,33,371,1723,371,217,362,64,210,62,3,0,22,7062,0,254,60,178,105,11,134,866,26,0,238,50,546,139,7,106,1,27,2,268,62,8,27,82,0,110,102,210,385,8,8,67,73,549,51,26,197,9,6,2,7,49,22,16,486,6,2,2,22,7,4,256,11,66,7,0,11,4,53,7,191,5,10,204,151,2,3,15,18,13,12,17,18,446,14,67,1,68,0,2,1,5,38,986,24,4,13,197,31,70,20,5,7402,11,0,276,3,14,3,0,27,1,14,1,0,0,0,0,8,0,19,0,0,5,1,1,52,7,360,15,3,2,4,1,64,4,4,1,0,0,10,0,1,1,17,55,1,8,2,6,24,6,14,3,2,2,0,3,1,4,9,2,2,0,0,9,73,1,6,0,3,0,1,2,1,0,3,0,0,0,1,1,0,0,0,0,0,2,3,2,0,0,0,0,0,4,0,1,0,0,1,0,3,0,0,0,1,0,0
TCGA-63-A5MR-01,7436,354,310,43,11,322,2,24,252,1918,55,26,23,24,5,106,0,171,0,95,6,13,86,6,94,0,21,166,236,0,21,145,105,11,15,24,6,183,3,73,7,2,1,15,115,3,2,57,192,1,16,51,7,37,88,27,17,6,177,7,1,24,15,6,193,0,15,1,1,16,0,372,1,23,0,130,29,3,51,142,34,8,46,85,28,0,0,5,2,3,4,0,11,36,1,139,0,134,0,13,4,6,3,0,5,4,8,17,208,13,50,8,583,14,0,0,0,0,8,0,0,0,46,3,0,4,0,0,209,0,5,0,1,0,1,0,4,2,733,56,0,383,1,0,8,1,6,1,8,0,6,1,0,4,2,1,1,15,0,2,14,4,0,0,4,9,0,0,0,3,2,1,5,0,1,1,0,4,0,3,2,24,0,49,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,1,1,0
TCGA-63-A5MS-01,934,116,41,68,13,28,10,0,102,250,43,19,121,6,0,10,2,35,2,31,4,20,25,1,11,2,7,223,10,0,0,15,46,8,6,16,0,3,2,26,2,1,8,1,0,15,2,13,121,2,7,0,10,1,13,4,0,3,9,0,1,3,4,0,165,0,1,5,2,99,1,245,1,7,0,3,11,10,14,4,7,1,1,26,41,0,0,0,3,0,3,11,0,26,3,1,0,13,0,6,0,2,1,0,11,0,0,4,11,28,47,3,916,2,1,0,0,0,1,0,0,3,2,1,1,2,1,1,1,0,5,0,0,0,3,0,3,0,99,0,0,1,0,2,13,1,0,0,0,0,3,1,12,1,5,15,0,0,2,0,5,10,0,1,0,2,0,0,1,8,0,0,1,0,0,1,0,1,1,0,0,4,0,0,1,5,0,0,0,1,0,0,1,3,0,0,0,0,5,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,6,0,0,0,1
TCGA-63-A5MT-01,10680,11,69,3,8,6,16,22,4,1822,19,7,22,18,0,15,1,20,5,66,0,52,28,3,50,0,3,270,54,1,0,0,66,133,0,63,2,33,0,50,4,6,4,0,0,0,0,4,89,1,7,30,0,9,8,6,0,0,51,4,0,2,5,0,386,1,0,11,0,2,1,402,32,11,1,1,2,0,5,2,5,0,137,112,34,1,1,0,3,3,1,0,0,7,2,0,0,11,2,24,3,3,1,0,7,1,2,26,40,0,8,1,299,6,0,0,0,0,3,0,0,0,2,2,1,2,0,1,8,0,7,0,0,0,8,0,0,0,37,1,0,0,1,117,4,2,0,2,1,0,1,5,1,1,6,5,1,0,0,2,0,1,3,0,0,0,0,4,0,0,0,0,9,0,0,2,0,0,0,0,12,1,0,0,0,0,0,0,1,0,1,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TCGA-63-A5MU-01,13319,574,367,318,9,782,1,59,63,1825,38,297,3,149,1055,182,0,0,179,199,2,162,36,33,30,6,37,44,0,1,0,0,81,111,18,97,1,1025,0,132,12,5,2,63,439,25,268,144,6,0,46,21,24,73,77,8,54,160,183,6,9,185,11,0,11,0,30,167,87,2,0,74,33,152,1,7,14,4,47,3,253,21,12,163,421,0,12,23,4,10,20,1,3,306,26,1,0,22,0,1,1,14,8,381,29,51,5,137,12,0,25,8,124,15,1,91,1,0,4,0,2,0,9,3,0,0,0,3,1,0,0,0,0,0,26,0,207,24,200,0,0,542,1,0,0,2,0,4,3,1,2,1,0,2,0,3,0,4,2,24,0,0,0,32,3,5,0,0,1,63,1,4,0,0,0,1,3,0,16,3,7,5,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,2,0,0
TCGA-63-A5MV-01,7603,243,257,152,44,349,34,1,1221,625,42,16,56,107,59,47,2,168,2,403,0,10,19,46,32,1194,22,1588,104,0,116,0,669,44,55,32,4,23,1,287,21,3,25,26,9,22,546,29,399,10,7,56,32,36,24,61,0,4,18,185,0,18,6,2,305,2,80,2,55,334,1,166,3,39,9,3,79,24,46,7,36,1,0,147,87,0,63,0,13,11,34,2,24,59,10,45,1,53,2,19,1,14,1,13,21,1,1,18,378,3,26,42,1332,13,0,273,1,3,0,0,5,0,26,1,0,4,0,2,35,1,25,1,0,6,2,0,3,0,2703,3,0,33,0,2,0,0,5,4,0,0,3,2,2,0,5,4,0,0,33,16,13,20,0,1,1,4,0,1,4,7,0,7,4,2,0,3,1,1,11,3,1,1,3,0,3,0,8,3,0,0,2,3,0,0,18,0,1,2,9,0,0,0,3,4,1,0,0,0,0,1,4,0,0,1,0,0,1,0,22
TCGA-63-A5MW-01,5249,18209,270,351,64,30,33,0,302,2035,101,6,79,437,0,61,2,0,0,192,1,77,11,2,93,2,18,2674,8,2,10,214,3,2,49,129,1,2,0,250,77,11,189,39,1,1,34,2,1576,2,26,6,14,11,71,35,0,0,548,94,0,19,2,1,357,5,59,34,12,792,67,108,10,13,4,1,98,28,64,1,132,1,442,274,44,0,5,1,28,22,8,0,0,74,46,413,0,122,4,0,3,24,0,2,48,0,21,19,281,2,21,4,1745,119,0,0,0,101,18,0,17,61,39,8,2,176,0,3,30,0,1,0,1,39,5,0,26,0,6420,0,2,1,1,1,16,3,11,0,1,1,10,16,0,1,40,0,386,0,0,0,28,4,0,2,2,7,0,3,14,13,294,8,15,8,0,0,0,0,1,1,0,2,5,2,0,0,0,1,6,1,4,1,0,7,0,1,11,0,1,0,0,0,1,1,0,0,0,1,0,1,17,1,0,0,0,0,0,0,1
TCGA-63-A5MY-01,12126,119,4,21,3,390,3,51,904,1913,416,31,19,35,1120,3,0,112,0,292,0,639,65,63,28,9,13,48,1,0,0,2,94,132,12,490,1,0,1,281,5,3,9,31,58,143,5909,244,288,2,11,5,28,14,17,160,61,131,1,0,0,20,4,1,20,1,2,24,1,2,1,86,23,38,0,2,57,6,40,0,10,0,1,54,153,0,2,1,8,14,5,2,5,500,24,78,0,37,0,2,1,14,8,323,19,16,36,181,10,3,15,2,80,8,0,9,1,0,6,0,11,0,2,0,0,0,0,1,3,0,2,0,0,6,4,0,62,1,346,3,0,8,0,0,1,2,0,3,1,0,10,3,0,0,0,1,1125,0,2,29,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,627,0,25,0,0,0,5,0,1,1,0,0,0,1,0,2,0,8,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,66,0,2,0,2,0
TCGA-66-2727-01,3880,350,4,106,10,137,7,23,538,1401,56,16,360,20,1,33,2,0,45,387,1,22,146,1,34,9,27,302,36,1,4,0,23,300,28,32,3,16,2,153,5,6,1,68,32,4,351,101,395,3,126,4,28,478,26,9,10,86,48,8,1,69,8,2,52,0,20,6,8,148,5,48,78,28,6,1,4,38,20,254,49,6,0,34,440,2,0,4,3,1,7,0,18,369,28,50,1,11,0,15,2,2,53,6,2,1,5,121,90,90,8,1,230,4,1,7,0,3,1,0,1,2,12,1,0,1,2,0,7,0,25,0,0,1,3,0,40,0,145,78,3,28,1,22,54,2,0,0,0,0,2,1,0,1,4,17,379,0,4,23,0,2,0,0,0,0,1,7,1,1,3,2,4,0,2,2,11,0,4,0,0,0,5,0,4,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-66-2734-01,8085,26,91,2,14,299,17,1,327,836,18,90,156,41,6,4,1,0,5,93,0,11,85,1,16,0,12,519,21,0,2,0,48,28,0,64,1,90,0,98,7,4,0,4,110,1,3,12,0,0,4,23,1,21,5,26,0,1,580,185,5,11,1,2,224,1,7,2,0,44,1,182,2,80,2,7,2,1,19,7,68,0,6,40,75,1,0,8,4,6,1,2,0,30,12,1,0,3,10,11,12,4,6,0,0,1,0,12,14,77,80,2,163,14,0,1,0,0,2,0,1,0,22,2,1,0,0,0,280,0,4,1,2,4,3,0,1,2,219,1,0,42,2,12,12,0,0,0,0,2,1,0,0,42,1,128,1,0,3,12,2,15,9,0,0,0,0,8,0,2,3,15,2,2,0,0,1,8,2,0,0,12,1,16,5,0,1,0,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TCGA-66-2737-01,6075,358,156,71,33,182,10,24,450,921,158,118,82,166,3,123,1,19,121,1141,1,212,38,72,21,28,35,1034,12,1,62,36,80,139,10,78,3,30,2,180,10,5,9,66,139,30,536,133,33,4,56,35,95,212,108,6,46,594,11,3,0,64,38,30,131,1,3,10,26,61,25,167,457,107,14,14,6,1,55,212,61,21,2,81,241,24,4,4,8,4,3,29,4,424,18,12,0,73,0,36,1,3,63,56,12,67,3,158,128,37,47,4,1988,12,0,3,0,0,3,0,1,0,16,6,2,1,1,0,127,0,14,0,1,9,13,0,57,2,527,2,0,165,2,14,9,8,4,2,2,0,5,0,0,0,4,3,0,11,3,91,15,10,7,0,0,2,0,5,0,2,5,5,8,4,2,0,351,3,12,4,0,2,3,2,2,0,6,5,5,0,0,0,6,0,0,0,9,0,2,1,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,7,0,12
TCGA-66-2742-01,3183,133,232,172,10,51,5,57,784,986,49,233,123,69,45,1,3,1,0,478,1,36,56,8,33,17,15,334,10,0,17,0,171,39,23,20,2,1,1,193,6,0,6,40,16,2,20,20,0,7,6,3,7,13,14,4,4,9,1,1166,0,6,0,6,347,1,14,19,48,197,1,144,4,85,3,13,3,2,33,3,37,54,4,16,59,1,0,7,1,12,14,58,0,34,23,6,0,11,3,29,8,6,3,0,4,2,3,35,54,64,25,1,240,17,0,0,1,0,1,0,0,0,19,1,0,0,0,0,126,1,32,0,0,4,5,0,3,0,100,0,3,10,1,9,9,6,0,5,0,2,6,0,1,1,0,16,0,0,5,58,11,1,2,0,0,2,1,2,0,0,2,14,2,0,1,0,0,2,7,0,2,3,0,1,0,0,0,1,22,0,2,1,5,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0
TCGA-66-2744-01,1169,88,124,69,25,26,14,1,85,1077,4,1,295,38,3,2,3,31,1,21,0,6,9,0,19,1,8,443,1,0,0,123,212,2,29,13,0,8,0,29,2,4,4,5,0,1,6,1,6,3,21,448,2,7,3,12,0,0,315,0,0,3,2,3,119,3,5,2,1,19,4,84,0,5,3,0,3,4,9,11,78,0,297,15,40,0,2,0,1,3,1,3,0,17,16,105,0,10,74,8,2,2,3,0,22,0,2,9,3,274,8,1,610,166,0,0,1,3,0,0,0,16,4,6,0,1,1,0,73,3,13,0,0,1,9,0,3,1,2825,1,0,1,0,2,32,0,0,0,0,1,0,2,0,2,4,106,0,0,0,1,3,38,7,0,1,3,1,1,1,3,94,1,1,0,0,0,0,2,0,0,1,8,3,4,0,0,1,0,6,2,0,0,5,0,8,0,7,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TCGA-66-2754-01,5,213,432,287,1,0,5,6,290,473,41,4,44,34,1,0,2,134,25,63,0,234,5,1,101,0,0,119,0,1,0,0,314,0,60,7,0,4,0,69,19,1,1,40,2,6,16,15,13,1,10,2,4,31,27,99,0,10,21,41,52,2,0,0,40,0,69,73,2,2,1,16,316,3,0,0,15,1,5,551,1,0,243,10,44,4,159,0,3,8,4,2,61,6,2,549,0,13,0,13,0,0,1,0,10,0,2,39,94,11369,4,0,9358,35,0,0,0,3,2,0,8,0,13,0,0,0,0,125,20,0,17,0,0,5,0,2,8,2,6094,162,0,197,3,2,9,1289,45,0,0,2,1,1,0,0,0,3,2070,0,2,3,178,0,4,0,1,2,0,0,16,2,31,1,1,0,1,3,0,3,0,0,0,0,8,0,1,0,0,6,2,0,7,0,2,1,0,0,0,0,0,13,0,0,3,0,0,3,0,0,0,0,0,2,0,68,0,0,0,0,0
TCGA-66-2755-01,3831,330,110,199,10,20,5,11,4,862,6,22,22,12,0,87,0,0,30,131,0,12,5,2,34,0,8,470,58,1,0,15,123,0,14,114,2,8,2,116,9,1,0,20,0,0,0,5,3,2,13,0,5,19,14,79,0,0,12,1,6,6,9,4,210,23,1,10,0,190,9,82,13,33,3,0,1,4,21,20,141,0,1,191,22,0,21,0,0,8,4,2,1,386,5,3,0,9,0,14,24,0,2,0,1,0,1,7,185,36,14,2,358,18,0,0,1,1,1,0,1,2,2,0,2,59,1,4,142,0,13,0,0,1,2,0,13,0,187,2,0,2,0,148,1,1,233,8,1,1,4,0,0,1,1,0,1,0,0,1,18,4,4,0,0,2,0,1,0,0,1,4,2,7,0,2,521,0,2,1,1,2,5,0,16,5,0,13,0,0,1,0,9,0,1,0,9,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
TCGA-66-2759-01,15031,143,269,37,10,772,4,66,44,747,118,356,18,124,28,418,0,82,42,117,0,200,38,26,26,9,65,264,192,1,1,12,108,88,6,31,1,57,2,48,11,8,24,84,228,29,405,91,237,1,33,140,10,73,37,46,79,139,4,0,4,88,29,3,45,0,0,29,2,3,3,44,163,69,3,19,6,21,28,4,100,2,9,122,701,0,1,4,6,7,8,0,8,135,48,59,0,34,0,45,2,2,36,1,1,10,7,35,88,2,54,2,288,6,0,0,0,0,2,0,2,2,9,0,0,1,1,0,4,0,28,0,0,4,0,0,29,0,41,0,0,123,0,1,5,3,3,0,0,0,3,0,0,0,0,1,0,4,2,62,0,6,0,17,1,2,1,2,2,6,1,12,2,1,2,0,100,3,5,0,0,0,0,1,1,1,0,0,4,0,0,4,0,7,0,0,0,1,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,46,0,0,7,0,0
TCGA-66-2763-01,6930,6,165,664,18,862,5,0,713,1041,18,137,248,28,154,1,0,2,0,247,0,80,111,6,22,68,16,310,1,3,1,0,648,71,62,32,2,58,1,147,15,5,0,71,1,3,2286,3,9,3,4,10,0,8,129,70,9,4,173,1,1,19,1,79,60,0,33,2,0,19,0,144,1,23,3,5,7,1,41,4,278,0,2,14,44,4,14,12,1,12,14,2,1,165,30,2,2,2,3,8,4,9,4,467,23,2,4,41,42,154,65,1,313,6,0,33,0,1,24,0,3,0,55,5,0,0,1,0,6,0,28,3,1,0,103,0,3,0,375,0,0,18,1,2,42,3,0,3,0,1,0,0,1,1,1,26,1,0,10,78,6,2,2,0,3,0,0,1,0,36,1,7,2,0,1,0,0,1,16,4,12,0,1,1,1,0,0,0,0,2,0,0,3,0,0,0,0,0,6,0,5,0,20,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-66-2765-01,7047,8,213,0,10,248,5,70,91,420,8,282,281,52,2,29,1,0,0,57,0,38,47,0,9,1,4,294,8,0,0,0,26,14,2,59,0,119,0,43,4,1,0,2,363,0,0,1,1,0,4,78,0,14,12,7,2,0,307,1,4,36,3,242,116,0,0,3,1,0,0,69,1,32,1,6,1,2,10,97,56,3,5,28,110,0,0,15,0,2,4,35,0,19,10,1,0,2,44,8,3,0,2,0,0,0,0,6,3,104,12,0,150,18,0,0,1,0,2,0,1,0,0,0,0,1,0,0,523,0,6,0,0,7,9,0,0,0,9147,4,0,3,2,5,21,0,1,12,0,0,0,4,0,0,0,28,0,0,1,8,1,5,6,0,0,0,0,5,0,0,0,9,2,0,5,0,0,1,1,0,0,6,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
TCGA-66-2766-01,4258,511,621,38,71,240,4,34,448,1197,261,393,19,63,1,172,0,0,19,912,0,317,371,16,40,1,32,930,29,9,20,139,696,374,3,53,3,22,0,93,29,2,12,51,1,23,31,63,149,2,48,16,24,247,139,117,5,159,44,13,2,48,191,0,46,1,13,38,3,0,1,40,125,113,2,0,73,47,120,118,88,225,1,36,351,7,64,1,5,10,12,0,1,531,86,1,0,265,5,50,0,2,11,430,4,7,1,351,24,2,11,1,179,8,0,1,0,1,3,0,12,1,20,1,0,1,0,0,1,0,12,2,0,25,0,0,47,0,271,0,0,7,0,1,3,5,0,6,6,1,3,0,0,1,1,0,0,0,2,36,5,0,1,53,3,21,0,1,0,20,4,81,4,0,1,0,297,0,8,3,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,21,1,1,0,1,0,6,5,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4
TCGA-66-2767-01,1658,249,153,106,21,375,15,13,925,900,46,482,409,24,57,476,7,5,2,639,7,74,108,54,50,3317,93,608,55,3,241,46,193,60,25,21,1,47,6,350,11,7,8,220,51,14,88,14,17,10,17,33,16,56,85,6,7,4,13,0,12,7,110,17,289,2,2,11,0,69,3,194,4,55,12,30,55,11,23,6,313,7,0,389,79,23,0,29,4,10,5,8,1,98,16,4,1,70,0,22,2,12,13,4,24,8,7,50,18,138,59,3,1899,90,0,0,0,9,6,0,7,6,46,3,1,14,0,5,12,0,31,0,2,2,9,2,4,40,1256,0,7,327,5,7,33,4,16,1,4,3,5,8,1,1,6,24,0,11,5,39,1,1,5,1,3,12,0,2,3,9,1,5,0,0,1,1,0,0,1,3,4,6,0,0,0,0,0,1,1,0,4,3,1,0,0,1,0,0,0,1,0,3,0,1,1,1,0,1,0,0,0,0,0,1,3,0,7,0,0
TCGA-66-2768-01,5805,103,229,59,18,159,4,73,92,762,18,181,72,43,2,63,3,1,36,144,0,11,69,9,21,8,37,250,167,1,1,63,166,3,6,59,0,341,1,56,14,0,20,62,4,5,9,29,549,0,4,791,4,11,14,136,4,15,1288,66,4,12,33,2,355,0,4,19,0,2,5,112,14,52,0,7,22,21,25,57,43,104,17,42,60,0,10,16,6,1,5,2,19,27,9,4,0,25,17,83,13,0,1,2,22,0,6,16,373,0,37,1,149,210,0,0,0,0,2,0,1,36,2,8,0,4,0,3,706,0,30,0,0,0,10,0,5,15,88,15,1,86,2,1,14,1,2,0,1,0,4,12,0,62,1,0,2,12,0,9,69,1,0,25,3,13,0,4,0,17,54,4,0,0,4,1,0,0,1,3,38,77,0,5,1,0,0,0,8,0,1,0,1,0,3,2,3,0,0,2,0,0,1,30,2,0,0,0,0,1,0,0,4,0,2,8,8,0,0
TCGA-66-2770-01,5437,694,344,98,27,253,13,33,468,1675,66,167,136,52,8,535,3,1,60,335,5,159,190,110,40,1,343,1227,13,7,18,58,136,10,33,67,2,28,4,166,14,10,8,625,598,2,56,256,433,13,130,44,153,441,90,16,3,491,68,2,29,316,5,4,114,0,5,8,3,143,14,480,525,51,4,5,25,26,60,355,472,176,14,179,1109,0,0,40,10,13,4,0,0,393,7,2,1,76,1,22,0,3,15,64,7,157,24,68,73,58,36,9,1308,31,0,0,0,1,16,0,5,5,11,6,1,5,1,2,8,0,28,0,1,1,44,0,67,1,165,139,1,916,2,1,43,2,0,6,2,1,0,6,3,0,1,33,1,2,0,17,2,5,4,6,2,5,0,1,2,20,0,3,10,1,1,0,3,3,3,2,0,4,0,0,1,0,3,8,1,0,1,17,0,2,0,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCGA-66-2771-01,4607,1,157,147,20,246,14,36,423,485,10,127,534,12,102,2,1,52,0,90,0,34,16,12,40,1701,4,350,3,2,13,6,68,9,33,19,3,35,0,54,4,2,0,106,206,22,354,7,84,0,0,4,0,3,10,130,2,11,1,1,1,2,99,3,29,1,12,2,1,1,2,173,2,48,5,0,6,0,22,6,41,0,2,19,32,4,30,8,6,6,5,2,4,54,36,7,1,18,2,0,5,5,14,2,16,1,4,36,105,103,4,1,376,5,0,44,1,0,1,0,1,0,35,0,0,1,0,0,1,0,53,0,2,0,5,0,1,8,443,1,2,48,1,9,19,1,2,4,1,0,3,0,0,6,0,293,0,0,9,110,1,4,7,7,0,1,0,3,1,3,1,39,2,1,0,0,8,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,6,1,0,0,0,3,0,7,0,0,0,0,0,0,0,0,1,2,1,0,0,0
TCGA-66-2777-01,1071,80,37,14,12,241,8,4,453,572,36,76,394,95,5,34,0,7,10,2113,0,72,99,57,7,0,17,425,9,0,30,0,194,21,8,51,2,39,2,193,9,2,0,83,1,10,51,10,87,5,34,49,11,98,26,86,3,104,6,19,2,179,29,8,101,1,10,136,5,1,1,77,78,256,3,0,6,5,90,155,25,55,2,35,63,26,40,3,1,4,1,2,0,152,11,39,0,47,6,30,5,0,39,3,21,4,1,70,37,259,35,1,1174,9,0,0,0,1,20,0,0,1,1,3,0,2,2,0,8,0,62,3,1,1,144,0,87,0,282,4,1,36,6,5,29,14,0,0,0,1,1,6,0,0,0,63,202,2,1,13,0,10,1,8,2,2,0,2,0,2,1,19,2,0,0,0,1,13,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,1,0,0,2,0,0,0,1,0,0,1,7,0,1,0,0,0
