Unnamed: 0,ANLN,CCNB1,ZWINT,PITX1,CDK1,PBK,PSAT1,TK1,GJB6,RFC4,WDR72,FAM83F,FAM83D,KPNA2,HOXC13,UBE2S,ATAD2,HOXA10,OTX1,IQANK1,PRKCE,DAPL1,AK4,RPL39L,ARNTL2,HECW2,TGFBR2,GBP6,FBXO45,MELTF,CAT,XXYLT1,PTPRZ1,BMP7,NPM3,TTLL12,POLR2H,ALG3,PREX2,PPP1R14B,SLC1A1,LIMCH1,PDK1,SOX21,GGH,UTRN,SLC16A1,CYBRD1,TMEM100,EIF4EBP1,SIAH2,BCL11A,TSKU,GPD1L,KCTD1,CITED2,PTPRM,EPHB3,YDJC,EGLN3,RECK,TENM4,PIGX,FAM162A,PAX9,SLC7A11,BDH1,LRRK2,FST,SMO,FRMD6,LAMP3,TPD52L1,LGR4,RGMA,SLC1A4,MGLL,SERPINE2,PAX3,IGF2BP2,DDAH1,KCNQ5,LEFTY2,CYP2S1,TBX18,ENPP4,STON2,AKAP12,LPCAT1,ULBP2,PC,ZNF703,FGFBP1,WNT7B,SERTM1,PRDM16,SELE,PROK2,GREM2,HOXA9,ELAVL2,NOS2,GSTA1
TCGA-63-5128-01,5826,2395,1082,5619,1917,877,2243,3919,17388,2185,1752,3659,3158,8199,158,2752,3459,462,739,4462,255,4874,2833,1941,9304,339,1426,8886,3952,1433,1789,2924,9694,3774,1460,12631,3086,6349,99,3527,314,1498,4427,812,2288,2431,8687,4354,14,7176,7787,1336,4933,724,4837,3082,1937,7754,1263,13152,293,2149,3113,12765,735,2176,3867,3729,4165,4115,4792,1618,3007,1171,6487,2253,4959,1267,1,8515,627,395,1,7657,826,144,1747,998,6467,466,984,6356,5293,6113,6,480,63,7,14,16,1,21,401
TCGA-63-5131-01,1929,3865,4202,10559,2505,761,6197,2690,9361,2407,4377,1450,2100,19479,12,1345,3212,11,4050,6581,932,24594,955,1975,2101,735,3054,9003,4534,2596,8770,12460,6860,1660,2773,9240,5660,8304,264,4075,742,635,3108,2029,782,4284,5448,4025,161,17475,5857,16670,6420,3158,5294,9285,954,2193,2075,24665,186,2178,7707,6994,3,1106,6913,1004,3301,813,4936,5547,2532,5657,2307,10738,1374,21481,540,12457,674,10,19,8243,125,2224,2486,896,5086,120,2472,5067,304,8274,22,43,480,30,18,16,2,35513,43183
TCGA-63-6202-01,8611,6763,4028,1888,3965,591,165,15398,973,1210,4,8,2047,20974,1,3941,7403,7,303,3269,908,2,1278,1925,1804,1668,13569,38,2220,3253,4617,1550,1,37,2786,10929,3013,6081,209,11211,885,6254,978,483,316,5648,6131,2524,343,3943,1551,240,3396,3293,307,6214,1448,1661,2155,621,746,796,873,1896,1343,566,1067,1531,152,447,909,2688,678,3896,136,5477,13215,657,1,2260,4647,1124,1,1333,3,594,268,1601,41749,135,2218,858,26,647,15,63,56,23,15,11,2,521,15
TCGA-63-7020-01,3555,1848,1516,945,1270,939,801,2998,463,1113,2536,3653,2928,3493,207,1599,3279,253,645,4250,549,905,1137,666,5236,453,5241,3031,1112,646,3907,1438,17695,5063,573,4315,2073,3068,79,3756,175,972,1465,756,1021,3005,4019,1378,98,3009,1875,197,6059,1616,1299,2161,808,2677,1188,15474,148,2226,1433,3437,1095,495,885,1644,1681,736,4161,2792,1911,3844,559,6163,3058,14669,3,2482,1239,108,2,21227,181,288,2705,1979,4855,585,1015,2338,1260,9606,92,148,221,3,47,5,2,1263,2030
TCGA-63-7021-01,2005,2460,2126,15180,1921,361,1835,4175,7356,2331,1944,1976,1885,6485,740,1888,3165,120,156,5724,357,1889,1261,1403,10348,409,1954,11112,3882,1256,988,5313,10133,6437,1548,11229,4356,6210,131,4211,624,1341,2014,1022,991,4565,5966,2197,23,2244,4357,1483,6019,794,2296,930,874,8113,843,4793,346,2245,5621,4682,517,1358,5870,671,2924,2481,5854,2722,3169,1067,3789,3750,12528,5478,0,5957,280,54,0,13161,270,423,3113,449,3199,3051,6302,2285,587,12415,1,30,126,11,19,9,2,25,244
TCGA-63-7022-01,943,749,1889,3909,2317,160,1282,6371,2117,1014,480,1079,1447,5277,24,1261,1276,107,640,1014,852,1335,1306,810,2365,922,7598,1858,1572,872,2108,3648,2122,2223,832,3618,1907,3435,245,2486,226,1130,2505,1109,809,3258,3146,7270,100,1465,2853,1782,6647,754,1182,2141,1742,1243,899,3141,1021,6872,1588,3145,971,418,1159,720,3029,1394,5572,1699,1188,1715,2987,7153,5380,9885,1,3755,755,116,2,8814,19,488,2001,1752,3361,242,1428,2209,141,1980,17,84,82,5,21,15,1,3816,721
TCGA-63-A5M9-01,3399,5857,5536,1132,6127,1624,6446,13337,3154,9039,2047,26,4388,14249,213,3267,4579,601,666,4723,1101,3322,2829,3159,3016,363,3900,5300,2888,3040,8529,3498,6093,5045,2140,5764,7865,9245,117,1813,237,13270,2711,3860,3784,5130,6604,4991,252,3189,10771,2603,8295,660,3126,1964,1389,6069,2631,8319,643,2795,5106,3464,589,14749,1685,1391,1182,3275,3490,4146,8412,13541,3037,10095,1823,6910,748,15437,1401,361,3,26828,1151,554,7226,999,3563,230,1223,4772,5428,6837,162,41,70,5,99,53,3,35,2222
TCGA-63-A5MB-01,4387,3977,3889,1767,4194,2520,4825,7954,2586,5490,2687,3108,10631,10440,354,4113,5571,193,1324,4487,912,1412,1412,2847,7913,565,1808,5968,5200,7444,2883,5042,2860,860,1129,8879,7362,9290,116,2136,85,4932,2551,1026,1847,4262,3542,2392,156,3623,8528,1963,6701,1000,1614,1380,2017,5311,2653,969,567,3511,7010,3478,2635,7691,8618,1755,2311,4227,1715,8910,3111,755,3902,4284,2397,4673,9,8579,574,181,9,14405,2011,2165,2956,1396,5316,280,1976,3157,6657,4054,8,891,112,2,41,73,2,348,2136
TCGA-63-A5MG-01,3587,1890,1042,6450,1646,638,1703,1467,4035,1167,5702,4625,2915,3081,154,1083,2389,149,839,3687,354,41,1844,797,5907,687,3189,6278,1804,652,1980,1741,4242,3269,1016,7342,2411,3156,151,3328,307,871,2482,694,961,2064,7360,1487,85,4460,2348,1023,4336,1232,2596,1641,865,2397,917,5375,220,2256,1995,3571,3368,291,477,606,4964,983,5289,1015,2954,2017,1707,4709,4630,4253,7,172,430,211,38,10462,8,211,1545,1085,5814,746,1962,4011,7853,5456,0,67,79,11,12,32,29,638,96
TCGA-63-A5MH-01,5954,3317,3052,898,2332,2184,4115,2280,928,2990,2074,841,732,10950,428,2257,3681,443,680,1387,417,1084,2279,383,4493,275,1106,1170,2662,17583,2351,4236,4187,5209,1370,4377,2768,2644,43,2658,460,1178,1892,207,3032,1600,9630,1427,3,4017,2523,2641,3765,584,1832,2274,421,7677,515,594,284,355,1881,4861,142,773,1802,89,568,2682,3408,376,1620,1027,1772,6040,485,868,4,1225,969,861,0,2388,888,770,1874,647,7731,901,2895,2169,322,1753,4,14,2994,8,10,106,0,191,160
TCGA-63-A5MI-01,5805,3941,2592,2173,3204,890,1493,9587,1980,1836,5099,4679,4314,24620,5,2570,5110,354,1910,5103,660,1689,2334,1446,2017,676,2751,5766,2811,611,2720,3636,6455,5767,1975,9536,3450,3654,66,4704,702,551,3507,495,1742,2057,7904,1813,33,7507,2051,2197,9191,2078,2660,2247,845,843,2169,4591,98,2217,3460,3808,2329,614,2469,2136,3828,1638,7825,1904,1476,2397,2453,10574,1037,3688,17,1562,1984,415,10,7710,168,483,5505,726,3851,125,606,3716,729,10780,11,76,20,2,8,71,0,3329,1229
TCGA-63-A5MJ-01,6532,6189,4576,2666,6475,2008,12204,12219,17361,4583,1839,2716,10382,23756,612,6110,7594,335,2120,3972,1995,1594,1500,2783,7361,799,2919,15590,7978,4740,3321,4798,5684,13679,2908,9808,9440,15833,210,5730,208,410,1658,449,19116,5412,7584,6000,8,8261,5415,1312,7241,1599,6214,2583,1887,5450,9058,1499,1141,2220,10323,9808,1337,10025,5521,256,7938,6057,10450,4685,8719,983,4261,3090,16900,2602,7,1943,457,484,0,19640,500,261,3536,1095,5264,213,6517,3858,22858,6019,194,234,427,3,20,37,12,23,675
TCGA-63-A5ML-01,2563,3022,2553,999,4861,926,3788,3021,1132,4549,3850,3819,3692,9661,70,1464,3574,302,396,1846,526,2610,2159,1752,1974,428,2894,4030,2892,22413,2127,5677,3179,3370,842,3722,4435,6212,99,901,30,1902,1251,671,1468,4259,3112,5086,189,1493,3760,933,8206,1020,3047,691,1230,8259,1197,899,400,1130,8136,9959,1156,10815,3093,826,198,3907,2291,7434,2256,7440,2774,8963,1156,3663,3,5070,549,112,1,4458,907,489,5016,1002,5068,84,2324,1200,2371,1035,72,511,10,0,13,95,2,247,1934
TCGA-63-A5MM-01,4098,4759,3860,1969,3801,569,1400,4428,79,1349,559,965,1549,6516,3,1628,2325,7,58,1461,621,8,2794,394,5803,605,4652,601,1514,4023,1973,691,22,62,2681,4011,3329,3047,229,6855,59,422,1322,20,1833,2861,5022,3350,125,1823,1653,505,5106,455,818,3048,3278,1455,1767,4807,472,360,913,2355,616,1832,175,536,6539,424,8893,1747,865,2435,250,1771,4141,4838,0,4570,948,442,7,332,162,236,876,9288,4461,1207,3111,883,1315,2321,1,23,1421,10,11,3,29,108,4
TCGA-63-A5MP-01,6075,5653,6985,3734,5659,1126,17171,12243,19005,16209,6417,2457,12251,13319,497,2662,5382,814,2438,7242,2177,2791,2962,1541,46449,1510,6861,10527,12804,2274,4578,15132,9219,6423,9130,13040,18299,18118,1289,7412,704,3966,2465,1122,5214,11135,4900,10532,740,7564,5976,3666,7791,3477,12375,4103,2529,5938,5056,1253,750,3271,8188,6041,1465,7318,5263,5362,10099,4025,8046,11015,3096,1618,14083,3779,7058,6247,0,15348,2879,862,29,15246,1163,1480,1475,1376,10891,1440,2743,5451,3404,3731,269,173,88,16,32,62,274,5378,39296
TCGA-63-A5MR-01,6286,4755,2666,7464,3680,1378,2577,9421,4631,2262,1767,3034,2120,8712,577,2907,4498,192,440,3153,507,1348,2230,1760,12222,127,2404,1949,3083,5123,1857,2110,4610,3944,1953,6462,4115,3429,29,4659,124,451,2456,266,4686,1389,11743,918,32,3483,3716,2119,6732,381,1429,649,729,4494,1299,10728,221,1416,2887,6099,1007,239,746,478,5858,549,6669,3970,2397,835,3679,4084,1707,2448,7,6254,131,191,1,9245,945,153,4866,372,4437,770,2563,2818,6441,5261,1,29,76,2,14,22,35,24,11
TCGA-63-A5MS-01,740,527,284,524,579,67,404,761,2007,594,1482,503,367,1153,70,308,624,62,241,617,280,1787,281,416,844,178,2219,287,569,471,636,762,1286,1446,279,900,1085,891,97,521,139,746,659,176,350,1598,614,1740,44,440,873,506,572,266,442,1199,808,1411,201,444,158,426,670,794,278,88,430,1600,1219,298,962,3127,561,784,1931,1601,1135,1883,7,1536,378,207,6,8911,258,233,826,875,2363,275,516,539,394,1492,0,87,2,1,19,40,13,612,835
TCGA-63-A5MT-01,2575,1178,1244,149,1822,273,1715,2633,454,1135,1364,851,782,2786,27,662,2109,135,209,842,309,93,717,982,1703,190,1683,41,1025,1107,4349,923,1843,1145,1157,2962,1537,1948,83,1719,139,904,575,5,964,1407,2525,1203,32,1813,1241,1001,4357,639,426,1222,574,1774,741,2946,198,127,1111,1054,562,182,488,307,541,800,1970,1855,1753,1432,319,2872,275,398,5,1636,1342,137,0,2300,785,114,399,844,1521,1273,1133,545,1510,1091,0,27,281,2,4,41,0,19,31
TCGA-63-A5MU-01,4127,2567,2652,5804,2732,1167,2663,5883,5587,2814,1486,3447,2604,6076,37,1291,4456,183,559,5252,1060,1782,1084,1871,5238,235,357,33670,2243,1673,1939,2835,4222,4679,2100,6310,3439,3344,65,4055,890,118,2767,48,2872,896,5372,836,3,9023,2681,1162,6496,1582,4242,1237,258,2016,1762,8789,299,256,5137,5821,4720,19985,2115,35,2450,2662,12707,1083,2963,798,8290,3996,205,895,98,769,411,32,0,6006,1444,70,4332,128,2219,140,2722,26271,6357,5356,0,59,68,7,6,21,33,58,7306
TCGA-63-A5MV-01,1175,884,1340,3773,1450,171,2552,2600,3780,2522,3601,4075,1722,4857,10,1324,1606,217,1761,3031,683,6745,2655,3673,1733,769,4750,3360,1198,654,2423,2410,2220,3202,1125,5630,6171,4557,200,3858,1494,1713,2182,1926,691,2413,3582,5028,104,3484,3228,2121,4183,1345,1938,1650,1674,2928,1536,4217,664,4665,3075,6777,1792,1331,2034,583,5457,1462,4286,1775,2214,4077,4399,7090,7941,14524,56,8057,1486,216,18,39271,855,833,4793,3338,6748,505,1812,924,2123,8673,80,11,27,40,50,385,7,1959,3909
TCGA-63-A5MW-01,4733,2571,3031,422,5010,926,2387,6250,3473,3538,2469,2705,1990,7679,694,1759,7782,1895,1269,3197,819,57,633,1936,1529,359,4748,95,2431,4784,5872,3257,7981,4612,1990,7739,5640,4574,867,4161,257,1089,1537,240,5775,6209,7182,13068,22,1852,2100,3441,12506,858,2396,1215,2953,8520,1547,1050,732,1335,2217,3625,1817,1357,1265,320,777,3528,7919,1537,1613,6698,734,4264,654,2862,777,12167,940,1371,0,451,364,761,1766,2333,21892,309,1049,4127,312,1764,2,50,118,186,29,884,5,215,5
TCGA-63-A5MY-01,4996,3818,4300,20773,4788,916,3551,6544,11783,3939,1504,5753,7848,10835,24,3300,2007,51,1812,10136,531,24756,6511,826,4760,193,990,8886,6871,6397,10786,9974,6713,7312,3634,4672,7480,7464,24,6577,116,78,7898,4760,4381,803,20573,1852,9,26281,13080,4260,2487,6549,5043,3144,131,1255,1058,1889,47,89,6748,23293,1855,5700,2905,385,4004,4162,2698,2322,3133,2782,5451,8069,1415,2530,517,2335,779,15,48,8477,13,50,2104,82,9863,14,3303,4021,2551,7091,0,11,20,12,1,9,3,63065,53206
TCGA-66-2727-01,8600,11347,4901,1675,9886,1426,11333,9119,1849,7865,5146,3778,5330,22527,21,7445,6703,404,327,3138,620,4275,2090,1968,9197,238,3651,5791,4383,1560,6992,3946,10882,5792,3193,7690,7798,11860,78,4641,438,2126,2605,1301,2683,4140,4242,5802,110,13842,6432,814,15361,2408,2923,3040,839,11498,1903,1004,446,3061,6289,9501,1297,15219,8011,3087,2397,3610,3608,5904,16181,3203,2302,21365,4046,7256,8,1086,982,535,28,12485,524,708,1869,483,9994,878,2899,4751,12223,2713,180,130,38,22,23,31,3,61,2068
TCGA-66-2734-01,6672,5073,3598,8233,5042,585,1836,6312,14168,2446,6406,4831,2896,14753,128,3243,4205,252,389,3002,965,1186,5112,1481,7836,723,8987,8565,4544,758,7501,2404,12617,3595,1713,13877,4875,7261,225,7865,905,1603,3189,668,2761,3705,12286,3711,126,23268,4403,1486,8936,1261,3534,2919,1132,6082,1888,15780,490,1982,3379,10861,748,444,740,4556,2445,1981,7415,5214,9180,5670,2994,2270,3414,8884,0,8610,1027,392,1,4061,445,973,2816,2298,12654,1594,3357,7598,1114,15021,2,100,131,436,32,21,2,94,217
TCGA-66-2737-01,3198,4661,1689,5865,3581,1064,4617,6200,7612,5309,3653,2414,3049,9598,212,2311,3821,254,172,3057,620,3939,1684,4370,6087,566,6006,4170,4473,7309,8313,5785,5412,2169,1671,6005,7300,9112,168,3634,272,3151,4370,1196,2593,4472,7574,9339,78,3047,5880,781,19235,1246,3260,1411,1731,11130,2085,9652,1090,2492,5734,4967,1111,5368,3763,643,1820,4090,5463,2387,9022,3209,1959,10104,1778,11688,0,1312,783,330,30,9987,827,731,1886,1226,5366,192,2594,1509,3262,2386,52,235,47,2,46,22,29,250,9367
TCGA-66-2742-01,4350,2883,1738,1325,4649,1013,1162,5321,15465,5160,2452,1096,3280,9445,39,1371,4310,230,642,1919,867,182,2812,6692,2087,544,5290,5631,5470,1803,3314,6546,11385,1068,1453,3857,6509,9608,139,3613,494,892,4728,1844,1441,2161,9167,4323,108,3856,7856,920,10108,1652,1895,2183,1024,11389,1496,13653,324,3577,4590,6214,652,1190,1721,2508,500,1842,6084,4701,3986,2316,682,9056,3124,4552,170,6125,680,328,10,30148,772,1843,1087,1502,6017,610,699,2259,3260,9167,220,53,109,40,26,11,1,1714,1765
TCGA-66-2744-01,3957,6053,2340,746,4635,579,4069,5711,1455,1910,2011,1007,3120,10099,530,1750,3870,134,247,925,640,2759,2262,1560,4247,501,11216,365,1464,939,5082,1698,441,2200,1472,4240,2939,3372,220,5880,585,2391,1985,59,3937,3306,4854,6539,296,2034,1980,759,16751,1193,884,2714,1713,879,2782,3587,368,3176,700,3293,395,279,481,6801,4298,1110,5657,11486,1981,3494,819,1512,3676,7218,22,5227,1534,352,8,640,614,802,1484,5804,16810,1088,895,1865,2959,2049,11,259,158,38,28,77,120,78,82
TCGA-66-2754-01,3278,10297,4574,2124,5491,3952,10428,4006,3,3818,3191,4813,2043,28287,10,4016,5748,378,194,1242,178,288,13494,939,1338,241,1298,1,3602,629,3049,1548,18,9880,2475,10326,4651,3454,88,6709,72,1209,6801,629,3686,3222,3400,1108,111,5215,2053,1505,3701,833,419,1278,850,281,2450,827,150,190,1987,5408,505,2093,4444,646,173,143,301,790,1917,6424,24,2620,940,475,1,502,6918,19,2,63,887,3145,723,579,3494,113,1980,278,15,40,10,26,13,6,13,37,0,37,77
TCGA-66-2755-01,10811,4639,4097,1350,5727,984,8526,7986,80,4101,3828,1835,1569,15701,33,4196,4217,107,2150,2713,190,844,1147,4269,8701,983,3383,248,2937,986,5273,3641,611,4549,3370,7591,6832,7409,220,5733,1478,3386,4267,7,2358,2727,18459,2304,8,6538,3736,9996,7168,633,2956,3105,1144,527,2450,3295,266,1006,7027,7350,246,2101,1609,489,735,3186,2087,9489,252,2300,856,18689,1442,875,40,1976,669,132,16,1608,23,685,203,740,6763,584,1123,6332,399,635,0,29,8436,75,55,30,53,268,13
TCGA-66-2759-01,6505,9042,2486,22111,5097,929,11679,14390,9388,5009,3229,2221,4117,13893,626,3027,4566,336,195,2334,801,1127,4645,5728,6450,324,2657,20466,5373,2460,2167,7545,5650,5202,1674,4293,7915,17033,129,5609,97,572,10673,56,2263,2154,16773,4591,30,21613,14555,1127,17966,1366,3960,2509,676,16291,1247,10582,556,798,5767,27837,2338,18809,3086,501,4519,2851,8843,3840,11034,1492,2025,13924,4992,7117,111,373,652,104,1,2229,14,944,1744,395,3711,2389,15208,6198,1651,4451,0,200,29,134,10,24,0,36,226
TCGA-66-2763-01,5700,6021,4529,30387,5273,685,5601,8369,30807,3890,3958,5872,8303,15910,99,3324,8452,163,1648,11490,1574,6517,7151,1222,7249,501,3182,24835,4693,1292,6325,5499,10407,16752,2434,16554,6700,9452,160,9087,883,1117,2919,1412,8709,3050,8304,3444,163,22394,9820,4045,5819,5297,3900,3083,1503,2676,2913,42331,604,8872,4467,17590,8730,290,9492,2410,6274,738,17295,5218,1730,6921,8048,7013,7357,1201,15,1877,1303,248,24,14852,4,644,4803,515,9775,154,2256,6905,9527,37874,0,250,71,8,92,10,69,17490,51355
TCGA-66-2765-01,5243,8050,2868,3029,4046,1130,2054,11243,10307,2361,5684,3478,2599,12398,60,2739,2425,5,171,1161,463,88,4903,1938,4336,437,5201,6754,2422,3724,8365,2778,7402,3824,2506,9348,4068,6583,105,14689,319,983,4108,55,2434,2356,13902,2314,210,12894,4446,1186,12130,823,4281,3627,673,4760,1972,14241,256,3264,2069,8776,282,315,570,1348,7493,489,10446,3779,6998,3347,3927,6227,3070,8491,1,7598,734,311,4,4283,520,405,1990,512,9614,1725,10892,1301,7270,3952,2,79,155,15,16,3,8,28,117
TCGA-66-2766-01,2312,7236,5356,15346,12609,1499,16627,8991,24664,6982,6351,2001,5766,10868,371,3312,3368,188,821,2974,588,14472,3575,7794,3682,492,1728,15049,2954,8203,5821,5049,2615,3737,4916,3504,15452,9203,44,4686,358,1265,11057,1021,5968,1772,8728,3395,139,7092,7712,1181,6685,1181,1055,1810,296,5960,6787,11605,421,615,5062,17952,1179,13734,3310,175,1865,4853,4036,2573,8541,2209,3062,14056,1274,1548,8,2904,728,685,2,9921,673,1482,2119,350,2445,647,9129,1390,12241,1572,1273,403,24,17,4,18,0,26,27886
TCGA-66-2767-01,3289,3487,3050,11944,4290,1492,6293,12840,2572,3271,1895,1384,2511,9210,677,4269,3649,414,1097,2598,818,1758,663,2728,12984,522,6391,4607,2220,3045,6253,5273,14157,4770,1559,5521,4380,4484,307,2471,1142,2029,2548,3150,4310,4596,2569,5543,358,2739,6871,3627,3206,2498,3869,4080,1821,2252,1754,1565,743,1679,3021,5678,1289,695,4905,6375,5369,2944,5505,13244,2136,1269,1714,6074,9368,2391,201,4856,1418,421,41,5112,9,1328,1980,777,11861,476,1411,5207,1293,3295,41,202,1105,14,61,60,2,463,4637
TCGA-66-2768-01,6822,6977,5879,12838,9911,1778,5275,16448,21794,4359,4649,4921,3315,16765,1487,10485,3742,481,230,1640,931,859,4320,7005,8314,492,6308,3658,5730,7522,3457,5413,8505,4109,4886,9924,6983,7784,89,11881,296,377,2485,60,6799,1458,6590,2478,57,9408,6800,1404,17902,327,3638,2101,1726,8291,2949,3326,279,1726,5022,3852,1039,1506,2593,391,3358,2807,13242,11834,4382,2254,1076,5639,3822,5629,97,10200,530,329,0,7361,42,222,3474,4675,9975,5301,4326,2185,4349,6528,0,199,7,125,18,28,132,154,22
TCGA-66-2770-01,6122,5852,2527,14177,4328,2576,7962,8189,10753,4254,7102,2128,2988,11669,308,4899,4280,102,1462,4295,661,89,2190,3781,5002,664,4372,24065,4027,4129,6276,4139,13433,6160,1151,9157,6458,10132,143,3112,587,1903,4366,665,3870,5086,5742,10036,159,2608,3713,963,11573,693,6948,1878,1280,6566,1687,7702,821,2359,4856,7730,287,10993,8201,4318,5427,2852,4970,3586,6135,1816,6598,6881,3268,5345,3,2971,957,327,7,11940,1265,647,2859,1174,9761,252,8059,12615,11610,6426,91,652,134,12,24,72,1,75,13813
TCGA-66-2771-01,2138,5041,2553,7548,6318,1365,1330,8140,710,2182,4508,956,2930,8385,70,1841,2252,62,544,1288,627,2297,2552,1551,5146,258,3418,10087,2026,271,4272,1786,2942,4344,3959,2700,4735,3674,101,4634,608,857,4309,699,3917,1410,2191,4008,379,4847,4512,1291,2366,1903,1196,2940,753,853,876,8821,261,1046,1093,12886,4498,205,4620,4141,1557,1334,4921,5282,3226,1061,1836,2054,3570,946,5,2713,911,20,11,2951,115,1036,754,258,6073,242,755,616,4665,1529,6,75,66,38,15,6,0,1679,948
TCGA-66-2777-01,2846,3365,2886,2297,3692,672,5079,6743,2380,2536,1641,6449,3684,11284,21,5498,3039,197,666,3543,860,2069,1819,2338,4976,383,5635,3786,5136,5953,5492,6636,2324,2934,2825,14134,4923,9534,171,4777,280,3117,1776,1292,1969,3221,3827,4799,167,6382,5126,1713,11077,1723,2765,4094,837,5873,3594,2140,346,1909,6515,4135,95,2471,3622,5118,2221,2597,2898,8768,5665,3073,1319,9216,4344,3086,1,8377,1575,202,10,16679,478,741,1832,1339,11957,62,2409,2220,6324,4876,32,280,161,27,18,52,3,995,4073
TCGA-66-2780-01,4186,3466,2725,3626,4540,614,892,6417,4026,3108,6267,2025,2394,5396,612,2892,3475,532,166,5117,791,867,3852,3397,10491,494,6807,2946,5668,2057,4116,3127,8429,1416,2308,7725,6404,7785,92,9095,272,502,5131,207,2075,1869,7170,6596,202,14299,5698,1361,7819,797,1207,1405,954,7396,1874,14237,490,1498,4900,6805,844,413,1018,310,6620,1235,9628,2050,2164,1367,1175,4409,2839,9549,7,9683,586,206,7,6064,713,339,1735,1097,4712,1491,2472,2770,4104,7998,1,26,24,59,46,23,0,37,19
TCGA-66-2781-01,4148,3180,3833,4094,15923,1450,7271,11966,10048,4428,3557,5033,4036,13661,178,1990,3075,197,606,4713,1014,4499,2933,4937,3749,363,19237,3267,3798,3374,5466,2604,7254,3778,7326,8859,8185,9460,123,5139,75,586,4178,1006,5245,2665,5140,3707,254,2839,5526,1441,8323,3675,2230,2593,832,4222,3283,10363,407,2422,4949,8027,749,3377,4947,599,8047,4053,6122,3611,5214,5210,1351,8147,1953,8119,4,9369,761,28,27,6920,91,963,1881,1135,4732,727,879,2291,2406,9761,25,38,111,92,40,53,2,691,10688
TCGA-66-2782-01,5305,5463,3623,27449,6322,654,2192,5321,2732,2702,6203,1008,3272,11170,570,6676,6632,438,399,11989,585,318,3158,1152,5996,437,5500,11351,3673,836,3534,4756,10121,3191,4937,6678,7945,9548,133,12973,434,748,2999,568,7731,1941,14442,6218,93,4497,2291,2800,8894,1383,2730,2521,933,3091,3121,5378,489,1417,1630,5885,961,7693,576,1056,4923,503,12771,2830,3821,1257,3775,2474,1327,5900,0,4572,1023,208,7,5893,26,435,2486,814,3998,562,1172,3947,1854,5591,0,56,809,124,11,35,3,40,95
TCGA-66-2783-01,1125,3476,2898,15847,3107,359,11001,4818,2031,3626,6716,6879,1606,14515,110,2853,2327,39,543,2930,474,4193,3665,1282,1896,351,2028,28559,5282,3370,2767,2540,3461,6131,1085,13629,5505,10276,108,3908,75,1063,3392,524,2020,2298,22060,2055,43,3757,9302,1297,9585,458,3103,1344,930,11402,1416,30146,340,1702,4738,14667,2072,12977,3629,478,2140,1933,5868,1552,5449,1507,4117,11371,8718,8570,1,163,449,139,0,12504,3,390,1699,473,1873,231,6708,1115,9323,12112,5,99,92,44,24,5,1,18,4918
TCGA-66-2785-01,2892,2776,1874,3263,2294,384,2300,4634,222,1608,4176,92,2480,7473,187,773,2811,246,429,4907,247,138,773,1070,3580,572,2946,34,1566,294,7917,1121,6,485,1394,4759,4321,5690,71,4841,194,5291,2616,0,2164,2252,4404,7836,42,2592,2390,999,4109,2399,2673,6404,1757,475,1394,6277,193,177,838,2286,4,381,732,668,87,172,2630,2153,2931,1395,223,1132,1022,4905,1,722,201,13,6,269,3,2676,500,219,6502,155,3791,1195,3117,3232,0,24,197,201,1,87,14,34,1086
TCGA-66-2786-01,8108,4547,5477,2586,7609,1799,3427,10333,11,2285,5868,2111,4025,7627,171,3914,5564,525,1167,2995,931,15,2096,1247,3727,552,7764,972,2436,585,5778,1260,4729,1900,2011,12727,3220,5153,168,8240,616,4074,2615,896,2925,7598,3686,8925,424,3154,3322,864,8171,2057,3548,4833,1339,4839,2014,1418,473,1139,2308,3847,2184,1455,1116,8161,1192,724,2289,12217,1936,3081,690,3965,5557,14234,10,6520,2736,233,17,6388,11,1059,957,2257,16548,8082,2238,4569,4093,7301,25,354,29,8,85,114,8,38,212
TCGA-66-2787-01,2566,4133,1980,1573,5099,1601,9096,9561,504,4100,3659,29,10668,21536,249,3006,3762,150,943,1684,322,3156,3539,836,4664,660,3947,14571,4716,2692,6883,3328,9650,6271,1750,4633,5525,6521,119,2304,73,550,3007,1800,1657,5126,4045,6490,33,2557,9374,2617,5754,1020,3193,1171,1350,4648,1386,1170,683,2317,5022,12413,1023,13657,2156,734,2938,5992,2408,1886,6856,1986,8764,3632,1765,762,6,9393,969,70,1,8957,67,971,3056,737,2600,228,2093,1644,19937,1099,121,160,206,4,2,7,8,279,9557
TCGA-66-2788-01,2971,2915,2160,7366,2790,1920,4045,7304,6517,1361,2200,3818,3231,10364,43,2361,3960,263,163,5559,679,5476,4044,1163,8594,656,8932,11063,3276,737,4931,2111,5440,6056,1334,14608,2199,2712,234,5258,1241,1237,5303,734,2386,3178,12024,5744,89,9982,3444,768,9557,1538,1699,1539,1276,2725,1711,19155,734,3248,2668,6045,4754,1913,1574,1058,2681,2062,11711,3376,2095,5009,3397,7791,4570,8647,15,1912,2443,342,20,15382,725,1187,2914,2355,9997,454,4693,4835,3537,7019,41,45,90,304,50,78,4,1804,650
