Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,AC010168.1,POU6F2-AS2,ADAMTS9-AS2,G2E3-AS1,AC011374.1,MIR2052HG,ADAMTS9-AS1,AL513123.1,SOX21-AS1,C5orf66-AS1,PVT1,SFTA1P,LINC00393,AL355388.1,LINC00355,AC010280.1,SOX2-OT,AC105206.1,LINC00640,AL139385.1,AC078778.1,LINC00392,AC234772.2,MAGI2-AS3,NAALADL2-AS2,GHET1,AP000438.1,HOTAIR,AC008406.3,LSAMP-AS1,C10orf91,MED4-AS1,LINC01901,LINC00520,AC093510.2,AP001360.2,MIR130B,AC108676.1,AC084816.1,AC006238.1,HOTTIP,PKP4-AS1,LINC02012,AL590644.1,PART1,LINC00470,BCRP3,UCA1,AL079303.2,AC044839.1,AC092142.1,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,AL122058.1,LINC00163,LINC00461,AC021683.3,AP002478.1,AC112484.4,KCNH1-IT1,GDNF-AS1,AP003063.1,LINC01992,LINC00536,C1orf132,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AL121761.2,AC069120.1,MUC2,LINC00173,AC061975.6,MLIP-IT1,AL034397.3,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC00518,LINC02031,LINC00184,LINC00211,STEAP2-AS1,AC068305.3,WASIR2,AC097717.1,CERS3-AS1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,B3GALT5-AS1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,LINC00051,H19,NAV2-AS2,AC004990.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC008109.1,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,AC024475.4,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-51-4079-01,3205,239,103,98,99,8,116,690,77,11,60,296,45,523,204,6,0,49,54,861,0,25,79,10,1,70,397,17,51,0,0,4,6,24,0,8,80,4,4,3,3,0,8,1,68,35,3,79,47,1,15,90,2,37,5,140,1,0,8,73,18,2,1,0,12,20,2,13,21,1,2,17,0,1,10,2,37,40,1,22,25,1,13,15,1,0,8,16,60,144,0,8,0,1,14,21,0,1,16,1,1,14,60,143,2,8,170,27,1,5,0,0,0,0,0,0,3,10,0,0,0,0,2,7,0,6,0,0,2,1,0,0,247,2,348,0,0,43,1,0,2,1,1,0,1,0,0,2,32,0,2,1,1,6,1,1,2,6,2,5,0,0,0,0,0,1,3,4,0,3,0,4,2,1,1,0,0,1,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1
TCGA-51-4080-01,1849,847,487,108,65,4,103,343,3,7,59,1096,20,1479,49,14,0,146,36,1867,0,51,28,20,0,61,442,39,48,1,83,13,41,67,1,29,686,5,222,21,90,81,9,9,39,102,1,97,0,0,303,11,13,118,15,5,0,4,14,128,28,0,2,0,18,50,47,11,23,60,13,25,0,1,2,1,65,80,2,3,161,1,6,13,2,1,4,16,35,268,0,0,0,3,7,3,1,6,18,6,5,22,37,3,6,11,597,8,0,198,0,1,0,287,0,1,21,0,2,0,1,3,0,0,0,1,0,0,22,3,0,6,1350,0,55,0,0,12,2,0,1,1,1,3,0,0,0,1,5,0,5,1,2,11,1,1,1,0,0,7,0,5,1,1,7,29,0,0,0,0,2,0,9,1,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,28,1,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
TCGA-51-4081-01,1563,754,112,73,205,21,48,291,3,6,53,1022,1,902,87,6,3,8,6,891,0,83,137,55,1,75,486,8,43,0,46,5,14,107,2,4,154,1,26,16,55,36,1,10,55,62,0,78,61,5,331,15,11,12,7,6,2,75,12,180,51,0,11,3,2,73,15,95,15,16,2,14,0,0,38,2,23,90,43,16,212,2,9,3,2,14,3,2,0,478,9,2,1,0,20,9,1,3,14,19,4,14,21,2,16,1,3361,7,0,4,0,0,6,226,0,14,7,0,1,0,1,0,1,11,0,1,0,0,5,4,0,0,2481,0,96,1,2,15,1,0,2,0,1,3,0,0,0,6,0,0,9,0,2,18,3,4,0,2,4,0,0,0,0,1,10,4,3,4,1,0,1,4,13,0,1,2,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,2,5,0,1,0,0,2,0,0,0,2,1,0,6,20,0,0,0,0,2
TCGA-51-6867-01,3730,637,183,80,48,26,141,87,136,9,16,1449,6,644,94,42,0,171,328,2453,0,30,25,26,1749,108,672,23,107,0,22,3,131,201,1,6,14,6,2,14,2,5,4,15,45,87,1,212,219,2,224,1,114,154,16,2,3,3,3,1068,7,2,53,17,62,31,15,23,6,216,1,97,1,4,36,7,163,37,17,6,99,9,3,20,5,19,13,1,40,282,62,239,0,1,16,37,1,5,15,12,1,103,200,27,19,6,313,2,0,0,0,0,9,4,0,4,5,14,0,0,3,2,0,4,0,4,0,0,0,3,0,1,432,0,24,1,1,14,2,2,1,2,0,2,2,1,0,5,5,291,3,0,35,53,22,7,4,42,1,0,0,1,1,0,1,2,1,1,0,2,1,7,1,1,0,0,17,1,13,1,1,3,1,2,1,0,4,6,1,0,7,0,0,9,1,0,3,2,0,2,0,0,3,2,0,0,2,0,1,0,0,0,23
TCGA-52-7622-01,6881,497,185,58,119,40,59,177,69,86,50,888,9,2841,810,8,10,0,55,12280,4,22,108,37,0,72,759,9,36,2,5,4,12,40,6,16,99,8,0,4,19,3,9,0,52,116,1,149,130,6,237,6,3,28,10,239,0,17,22,219,22,10,2,0,21,27,28,90,3,2,256,386,7,0,15,0,42,124,5,17,121,1,13,102,2,2,5,52,1,435,19,7,0,0,40,14,2,3,5,1,7,15,68,400,40,2,7719,31,1,1,2,4,10,6,0,4,0,16,4,0,0,0,1,24,1,10,2,0,1,13,0,1,570,0,120,9,27,101,2,1,0,0,0,3,0,2,0,7,233,0,6,0,6,17,5,5,3,2,0,0,1,1,4,0,0,0,7,1,2,2,0,15,3,1,0,4,2,1,1,2,1,0,0,2,0,3,1,0,4,1,0,0,0,0,1,0,0,0,3,2,0,3,0,1,3,0,0,2,0,0,0,0,0
TCGA-52-7810-01,13838,63,0,65,4,5,139,80,62,5,44,617,130,1425,17,5,0,2,8,92,0,126,153,6,1,81,148,12,28,0,21,4,33,126,6,18,13,2,0,22,30,3,2,2,18,17,3,15,145,0,19,26,2,117,8,49,24,19,4,78,11,0,3,6,5,9,41,20,19,1,0,28,2,2,97,0,23,11,1,9,28,4,2,18,2,2,8,9,0,18,15,1,0,13,6,4,4,0,8,0,0,27,984,7,44,4,271,29,0,0,0,0,0,4,0,26,0,6,0,0,5,0,1,68,0,0,0,0,2,1,0,10,264,0,0,0,16,0,2,1,0,0,1,2,0,0,6,1,1,0,1,0,195,4,4,4,0,2,2,1,2,0,0,0,0,0,4,3,1,1,1,2,34,5,5,1,1,7,0,6,3,0,24,0,1,0,0,0,7,0,5,0,2,0,0,0,1,16,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0
TCGA-52-7811-01,1525,57,206,121,83,28,311,249,86,44,27,87,30,788,386,6,0,166,140,110,0,116,133,13,1,44,683,88,48,1,4,4,9,79,1,27,57,2,0,7,191,5,3,2,33,73,7,177,120,1,63,14,0,68,19,53,105,2,16,90,7,3,5,0,15,3,4,10,3,2,8,52,2,15,11,1,22,43,1,1,23,0,1,24,2,1,3,4,5,139,21,68,3,1,14,8,0,1,3,3,4,10,153,191,14,1,186,13,0,0,7,6,17,1,0,0,0,2,0,0,1,1,0,22,2,6,2,0,2,55,0,0,592,1,19,0,4,71,1,0,0,2,1,3,1,0,1,3,48,0,3,0,47,6,0,1,30,1,10,1,2,3,0,0,0,3,7,2,0,0,0,3,0,4,2,0,0,14,1,1,2,0,1,0,2,0,0,0,0,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0
TCGA-52-7812-01,34,2,86,0,2,6,0,0,3,13,0,2,0,1267,213,0,2,1,0,43,0,4,7,32,1,27,230,48,39,0,0,2,0,15,2,0,1,0,0,4,2,0,28,4,36,6,0,10,0,3,25,82,0,2,16,1,2,1,0,27,0,1,8,1,10,7,2,2,1,0,2,77,4,1,3,6,15,9,1,1,22,0,0,21,3,5,0,4,0,8,1,1,0,0,0,3,5,16,6,49,11,1,1,69,15,0,862,2,1,0,0,1,0,1,0,13,0,0,0,1,3,5,0,1485,0,59,0,0,15,0,0,0,47,7,2,0,2,897,3,0,2,0,0,1,3,0,0,2,21,0,0,0,0,3,0,1,6,0,0,0,2,4,0,0,0,0,0,1,0,1,1,1,2,1,0,1,0,7,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,181,0,0,0,0,0,14,0,0,0,0,0
TCGA-56-1622-01,1268,405,257,51,139,8,203,44,142,4,2,2057,164,327,14,1598,1,21,221,725,0,68,48,10,51,48,166,49,16,0,7,8,7,110,0,36,13,4,4,11,206,116,2,7,166,8,117,194,24,2,6,5,0,65,4,32,7,3,9,139,5,0,2,346,9,4,0,24,10,4,2,22,1,0,13,5,26,248,104,53,5,0,1,35,2,2,3,2,0,136,17,0,0,3,131,3,2,16,16,9,11,66,438,11,12,2,44,0,0,129,0,0,65,7,0,1,1,3,0,0,0,1,0,3,0,1,3,0,0,120,0,0,1884,3,152,2,0,3,4,0,4,1,0,3,1,0,0,5,3,0,0,0,1,0,11,0,0,1,0,0,0,0,4,0,0,0,3,2,2,0,1,1,2,0,2,2,3,0,0,3,2,0,0,0,2,1,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TCGA-56-5897-01,2222,118,135,35,90,18,101,87,97,10,12,477,8,804,17,1,0,167,32,74,0,113,394,8,0,20,843,0,34,0,10,3,23,28,0,8,37,2,2,6,4,0,0,2,44,18,6,160,80,2,38,22,4,60,14,151,13,2,4,23,15,0,2,2,21,20,0,16,2,0,180,74,3,5,44,1,8,15,0,60,37,0,10,95,0,4,0,0,1,467,10,2,0,0,1,13,5,2,9,0,3,31,487,6,73,1,598,10,0,0,1,0,12,10,0,0,0,3,6,0,0,0,0,90,0,8,2,2,0,68,0,4,122,0,130,2,1,1,1,0,1,2,0,0,2,0,3,1,0,0,0,9,10,11,2,17,1,6,0,0,1,0,1,0,0,4,20,5,0,0,0,3,1,0,0,0,0,22,0,0,3,1,2,0,0,0,2,0,1,1,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13,1,1
TCGA-56-5898-01,4589,394,139,50,20,12,150,67,142,3,21,907,5,9418,598,29,6,35,21,4476,1,24,84,10,720,94,267,6,62,2,2,5,23,99,0,43,94,4,18,9,11,11,6,0,41,24,6,13,178,13,28,18,19,16,3,9,0,86,97,108,6,1,2,4,3,18,50,73,6,3,1,107,2,1,58,1,28,17,3,4,32,0,6,36,1,2,3,50,6,77,9,0,0,3,2,6,2,1,10,7,2,10,546,250,214,4,2308,688,2,14,0,0,0,18,0,0,0,26,4,0,2,1,0,14,0,3,1,3,2,1,0,0,945,0,19,1,44,60,11,1,0,0,0,1,3,0,0,0,96,0,2,1,1,13,0,8,4,8,5,7,0,3,2,1,1,3,17,0,0,0,0,26,1,1,0,2,1,1,1,0,0,0,1,0,0,1,0,0,4,1,0,0,7,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0
TCGA-56-6545-01,4329,277,560,27,136,39,165,56,175,37,0,683,3,381,276,1,0,45,26,289,1,161,12,25,0,14,970,39,81,0,24,2,10,46,0,61,56,2,1,18,3,19,7,5,131,21,0,10,163,6,77,27,0,196,23,111,1,3,1,114,4,3,0,5,8,6,3,55,10,0,35,82,5,2,38,1,35,48,3,0,208,0,4,86,5,3,6,11,0,327,28,122,2,12,26,3,8,1,16,3,4,34,8,139,52,4,889,11,0,0,4,3,2,26,0,2,3,2,6,2,8,1,1,43,1,97,0,1,0,1,0,2,1022,0,1,4,1,42,2,1,5,1,0,0,2,0,1,1,59,0,0,2,17,7,8,34,9,3,0,6,1,1,2,1,1,5,4,4,0,0,0,2,9,0,0,15,8,0,5,3,5,0,7,0,1,0,19,0,2,0,0,0,1,0,0,0,11,1,0,0,1,1,0,0,0,0,17,3,0,0,0,0,0
TCGA-56-6546-01,375,117,2,61,3,27,20,18,17,31,0,2327,0,487,459,0,2,0,1,1160,0,5,14,25,0,33,673,1,113,3,279,4,8,19,0,1,20,4,3,4,31,1,8,2,18,7,0,2,242,4,5,39,4,2,186,9,4,0,4,54,28,2,10,3,38,2,6,3,1,9,3,143,2,0,12,11,7,7,16,55,58,1,0,23,7,4,0,3,2,12,22,751,0,104,0,0,2,3,32,43,5,4,11,185,6,2,416,6,0,2,1,2,22,21,0,4,9,4,8,0,15,1,0,9,0,0,2,0,1,110,0,1,5287,0,5,5,2,189,0,10,0,0,0,0,1,0,0,1,14,1048,0,1,376,0,0,10,1,0,0,1,0,5,4,0,0,3,19,6,0,0,0,0,1,0,0,0,3,3,6,5,4,3,1,2,1,1,1,0,52,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,0
TCGA-56-7221-01,6853,1025,294,196,401,20,191,785,96,3,42,2251,172,1175,164,15,4,295,17,852,2,190,548,48,0,79,264,9,62,0,62,73,110,112,1,24,99,6,311,6,13,154,1,0,126,185,8,32,486,0,415,10,44,20,23,25,1,12,12,77,24,9,1,318,1,111,0,14,28,7,2,153,0,18,57,0,14,694,35,43,7,0,13,9,0,5,17,51,27,32,4,244,0,28,964,4,0,22,60,0,21,65,384,136,56,9,8527,5,0,6,0,4,191,3720,0,2,0,102,4,1,0,2,2,44,0,1,16,0,1,899,4,6,128527,2,608,16,176,29,3,42,0,2,4,1,0,3,1,13,107,591,5,0,17,69,0,5,0,0,1,7,1,8,2,1,0,0,37,0,0,0,0,9,8,1,9,4,0,4,1,0,0,0,0,3,2,0,0,7,7,16,0,6,0,0,0,4,0,3,0,0,0,3,0,13,0,1,0,0,0,0,0,1,0
TCGA-56-7222-01,4425,0,278,210,112,2,3,87,1,13,20,299,7,1908,382,2,2,0,11,100,0,94,63,41,0,109,232,89,17,0,6,4,0,334,1,2,7,0,1,5,13,11,3,0,323,5,42,0,1,0,74,32,0,116,5,120,0,0,0,456,3,15,1,1,8,13,0,82,0,0,3,229,3,2,10,1,19,28,17,1174,11,0,0,151,1,2,12,4,0,26,8,16,0,24,314,23,3,3,7,15,3,27,1,76,31,0,143,2,0,4,0,3,1,10,0,4,2,4,0,0,0,0,2,12,0,19,0,0,0,4,0,0,157564,0,24,3,119,44,0,0,0,4,0,1,1,0,3,25,20,0,0,0,1,0,0,1,0,0,1,0,1,0,5,0,0,0,585,0,1,0,0,0,0,0,16,7,0,0,8,0,4,0,1,0,0,0,3,0,0,5,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
TCGA-56-7223-01,629,5767,740,110,604,28,301,13,227,2,18,1856,2,2503,45,179,3,0,10,6829,0,21,132,161,1,27,567,1,184,1,28,2,140,742,9,122,28,7,14,33,1,1,4,3,73,53,0,25,868,5,256,5,3,93,58,55,1,38,85,73,7,1,59,47,349,78,29,24,4,601,8,52,13,2,199,5,32,55,550,8,22,21,1,7,21,36,14,38,310,671,63,440,0,1,33,2,0,5,30,57,125,0,50,197,17,3,78533,115,0,4,0,67,7,40,0,50,6,42,6,0,16,0,27,7,0,18,0,4,0,5,0,1,5761,0,11,4,919,11,1,4,3,0,3,6,2,3,31,1,1,0,8,2,120,14,28,2,3,10,3,27,0,8,1,22,0,10,36,0,42,0,1,0,16,5,4,0,14,0,317,0,0,122,3,0,5,3,1,14,8,3,10,1,1,1,0,0,1,0,0,0,0,1,14,0,9,0,1,0,1,0,0,0,2
TCGA-56-7579-01,4095,493,12,35,112,4,96,1156,82,4,7,578,142,1039,15,17,0,8,31,141,2,165,89,15,456,162,172,0,89,0,1,21,21,200,4,2,420,0,41,12,252,7,2,0,173,580,2,252,78,0,186,6,219,27,26,29,0,109,190,15,8,0,30,28,60,22,49,0,143,0,1,32,0,0,17,0,12,215,2,0,69,1,54,36,3,1,7,0,1,100,4,0,0,0,16,7,1,0,3,18,6,59,210,3,11,4,921,84,0,0,0,1,0,238,0,4,0,3,0,0,0,0,1,5,0,0,0,1,1,0,0,1,6203,0,436,0,1,0,5,1,3,0,1,7,0,1,0,0,2,1,19,1,78,46,0,0,0,1,0,0,0,1,1,0,3,0,0,4,2,1,3,68,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TCGA-56-7582-01,1829,280,156,83,150,15,117,332,112,10,16,590,1,804,4,199,0,28,7,443,1,26,130,21,324,30,281,10,50,0,34,3,17,27,0,37,80,8,35,7,0,4,4,4,38,87,2,173,131,2,101,0,6,30,4,15,2,194,5,29,12,0,2,5,2,12,10,38,4,0,6,34,0,11,0,4,52,23,1,5,39,0,19,4,0,0,1,11,7,333,16,0,0,0,17,18,0,4,7,1,1,9,902,0,72,4,549,21,0,8,0,0,2,0,0,0,7,8,0,0,3,0,0,4,0,3,0,1,0,1,0,39,85,0,340,2,1,4,2,0,0,0,2,0,0,0,0,8,0,0,3,1,3,15,8,1,0,0,3,1,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,2,0,1,1,0,0,2,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-7822-01,6883,253,290,93,238,9,71,69,154,10,58,597,322,1450,209,8,3,158,31,77,2,215,501,10,0,29,260,5,84,1,46,83,33,43,1,33,118,2,12,6,131,9,5,3,33,1,12,34,11,20,23,71,4,126,7,606,24,40,1,123,16,1,0,2,5,23,0,6,4,0,5,169,2,38,45,0,15,10,1,8,77,2,2,32,1,4,8,53,1,46,40,1,0,6,138,43,1,2,41,0,4,56,1093,61,83,2,127,18,1,0,1,2,22,90,0,1,1,20,1,0,2,0,0,57,0,6,3,0,0,147,0,2,223,0,50,5,19,22,1,0,0,2,0,1,3,1,9,1,22,0,5,37,14,29,19,2,4,5,1,1,0,0,4,0,0,0,10,0,0,1,1,2,11,3,2,2,1,18,4,3,0,0,0,4,0,0,5,0,1,2,0,1,0,0,0,0,53,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
TCGA-56-8201-01,2115,27,61,13,25,24,20,3,6,12,2,9,0,335,67,0,0,0,0,3,0,14,119,22,1,21,479,0,5,1,25,1,0,29,0,0,13,0,0,17,7,0,2,0,3,5,6,0,0,3,45,0,2,5,10,17,4,222,1,90,0,3,1,2,0,13,0,2,2,0,0,25,1,1,14,0,8,3,1,9,56,0,0,98,3,4,1,2,0,17,11,1,0,8,1,1,2,2,1,5,1,1,4,5,5,0,623,14,0,1,0,0,3,10,0,7,1,2,0,0,3,0,1,127,0,71,0,0,1,19,0,2,312,0,0,1,0,0,0,0,0,1,0,3,1,1,0,1,0,0,1,3,2,0,0,3,3,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0,2,1,0,1,0,1,0,0,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-8304-01,8006,13,164,84,91,2,190,543,104,1,15,714,500,998,51,59,1,185,177,334,0,91,30,16,32,137,64,80,44,0,0,71,84,67,0,36,306,1,485,8,57,59,1,2,83,231,246,1038,210,0,1,356,0,28,16,127,32,22,123,21,85,1,1,253,3,10,1,18,26,22,0,39,0,20,3,0,28,236,0,0,25,26,6,18,5,5,8,1,5,56,12,33,0,6,130,8,0,20,2,7,0,8,4,26,33,5,269,11,0,2,3,0,0,203,0,4,0,49,3,0,0,0,2,15,1,10,0,0,0,3,0,2,681,4,88,0,0,2,37,0,1,2,0,6,4,0,0,0,11,0,0,3,102,187,0,1,1,7,0,2,0,6,1,1,0,1,0,0,0,0,0,4,15,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0
TCGA-56-8305-01,3738,91,199,63,71,5,158,341,134,15,15,353,12,850,31,590,0,106,4,151,2,51,351,28,4,59,238,10,22,1,6,3,26,31,1,27,177,0,1,9,258,4,0,4,75,65,9,58,98,4,211,2,107,37,30,3,3,40,12,23,6,1,11,2,59,16,6,58,13,49,68,57,1,16,34,2,29,354,12,7,23,2,2,12,2,24,3,21,8,95,2,183,0,0,0,25,0,3,12,24,3,97,206,11,144,3,5365,18,1,0,0,0,8,58,0,3,25,96,1,0,2,1,3,26,0,22,0,0,5,0,0,4,275,0,150,0,35,20,3,2,1,0,0,9,3,1,3,0,8,403,14,0,65,30,3,4,1,0,7,11,0,6,1,1,5,0,2,1,0,1,5,4,2,1,3,1,0,28,4,0,1,0,0,0,1,0,0,5,11,0,1,1,4,0,0,0,0,9,0,0,0,1,0,0,0,0,0,22,3,0,4,0,0
TCGA-56-8307-01,3512,507,285,60,108,5,46,18,87,4,7,367,6,270,8,72,1,122,1,32,0,4,11,80,0,8,205,142,55,1,423,5,26,16,0,43,11,3,37,3,99,1,0,1,27,33,0,167,18,1,1,38,1,37,17,0,0,21,1,101,0,3,100,5,0,8,0,59,18,1,1,92,4,1,133,26,45,3,9,4,62,309,0,32,6,6,2,0,29,19,2,295,0,1,0,0,4,5,3,18,4,81,1178,1,7,8,455,23,0,0,0,3,1,2,0,4,0,77,2,1,25,0,1,96,1,5,0,0,0,0,0,5,19,0,4,0,27,0,0,0,5,0,1,0,2,1,0,7,2,3,0,0,50,2,5,3,0,2,1,23,0,1,0,1,0,0,1,1,2,0,0,9,0,0,1,0,8,0,14,2,0,27,15,0,11,1,2,0,0,1,46,0,2,0,1,1,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-8308-01,2813,461,183,52,87,27,78,125,105,13,31,1218,192,343,62,5,0,9,31,1488,1,41,127,33,11,89,329,317,34,0,14,14,9,37,1,20,152,3,8,4,146,45,4,4,121,82,16,1,150,2,31,123,150,47,8,10,0,118,49,425,3,1,4,13,8,23,11,2,8,24,1,58,0,1,21,0,185,29,14,4,31,0,29,18,2,9,4,0,3,84,5,2,0,2,7,4,0,6,4,3,1,50,542,16,26,7,1578,22,0,3,2,0,2,80,0,1,7,32,0,0,0,0,0,19,0,2,0,1,1,3,1,3,57,0,42,0,4,12,7,1,1,3,0,8,1,0,1,6,8,0,2,1,2,46,1,4,1,2,2,3,1,12,1,0,0,0,3,1,0,0,1,0,1,3,0,0,2,0,2,0,4,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,10,0,0,0,0,7,0,0,1,0,0,0,1
TCGA-56-8309-01,9199,184,166,16,76,13,73,13,40,6,3,161,0,307,121,10,1,9,4,233,0,61,23,17,137,6,326,2,23,1,0,0,1,51,0,3,3,3,109,6,26,0,5,10,63,15,1,12,577,17,0,9,0,20,17,36,42,4,1,177,0,3,1,4,2,38,0,29,43,2,3,204,5,2,1,20,40,3,12,71,107,1,1,162,2,18,7,7,10,55,26,22,0,1,3,4,12,1,27,2,3,28,158,81,14,3,2020,18,0,0,1,0,9,139,0,7,1,2,2,0,2,0,0,22,0,55,0,0,0,11,0,0,843,0,3,2,8,89,2,1,12,1,1,2,8,0,0,2,3,0,0,1,37,2,2,7,0,0,0,3,0,2,0,0,0,0,1,1,10,1,0,25,9,0,0,0,1,0,1,0,2,18,0,0,1,1,37,0,0,0,1,4,0,0,1,0,1,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-8503-01,2790,17,86,16,16,10,30,43,22,26,12,278,12,304,22,2,0,1,4,59,1,23,97,18,1,34,514,1,17,0,20,2,11,20,2,10,8,0,11,3,9,0,0,2,21,26,14,15,128,0,7,7,1,8,25,152,8,1,2,156,5,0,2,7,3,12,1,28,2,0,1,73,2,0,2,0,4,10,4,141,54,10,2,135,1,3,0,0,0,57,9,2,1,2,4,4,4,3,4,2,3,6,156,5,31,1,679,40,0,3,1,1,0,39,0,2,3,1,1,1,10,0,1,154,0,11,0,1,0,2,0,1,52,1,3,3,6,1,0,1,0,1,0,1,4,2,4,0,0,0,9,0,0,0,2,3,1,1,1,0,0,2,0,0,0,5,1,4,6,0,1,7,2,0,2,2,1,13,2,0,1,0,5,0,1,0,0,0,4,0,8,0,1,0,0,3,1,4,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0
TCGA-56-8504-01,2833,109,85,48,106,2,182,219,66,4,27,193,174,698,14,4,0,0,50,71,1,170,71,15,946,43,189,0,34,1,13,25,1,117,0,20,11,1,1,9,4,2,3,3,210,59,22,55,1,1,5,91,0,15,15,46,0,263,7,23,61,0,14,38,0,648,0,23,12,1,0,35,2,2,0,0,19,4,4,12,68,0,3,16,2,4,6,0,0,172,33,0,0,0,184,1,0,2,9,11,7,3,350,13,13,3,310,5,0,1,0,1,7,1,0,1,0,0,1,0,0,0,0,9,0,4,0,0,1,4,0,4,397,0,226,1,1,4,2,0,6,1,0,3,1,0,1,0,0,0,3,2,0,54,0,3,1,0,2,1,0,3,3,0,26,1,19,0,0,1,0,0,7,6,7,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TCGA-56-8622-01,9181,153,341,69,122,15,31,220,60,11,31,11,30,418,222,260,1,77,39,172,0,43,14,13,20,10,351,3,14,2,0,1,13,18,0,0,85,2,4,2,5,1,2,0,7,16,43,0,0,2,221,40,0,115,15,43,0,56,12,156,2,39,3,0,2,6,0,0,2,1,558,180,0,20,22,0,38,7,2,2,7,0,7,20,9,2,6,7,0,26,11,2,0,13,7,11,5,1,44,1,2,18,1094,125,17,13,463,11,0,5,0,0,0,4,0,1,7,19,7,0,2,1,1,73,0,20,0,1,0,3,0,8,803,1,33,5,0,35,0,11,0,1,0,1,0,0,2,4,52,2,20,0,0,14,1,5,0,0,0,3,0,0,0,3,0,1,2,2,0,2,0,6,2,0,1,3,0,11,0,0,1,0,0,58,0,1,3,0,3,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0,36,0,0,0,0
