Unnamed: 0,CCNB1,ZWINT,PBK,GRHL3,GJB6,CERS3,KPNA2,HOXC13,ATAD2,HOXA10,RHOV,PRKCE,ALDH3B2,TMPRSS11E,SERPINB13,PGLYRP3,HECW2,FAM83C,C10orf99,TGFBR2,A2ML1,TMEM79,PREX2,SPRR2D,IVL,IL36RN,TMPRSS11A,GSDMC,IL36G,SLC1A1,LIMCH1,CNFN,GRHL1,UTRN,TMPRSS11D,TMEM100,SPRR1A,TSKU,GPD1L,CITED2,S100A7A,PTPRM,CLCA4,RECK,AMTN,SPRR2E,SLC7A11,BDH1,LRRK2,FST,NCCRP1,SPRR2G,KRTDAP,ZNF750,FAM84A,MGLL,SUSD4,RPTN,SERPINB3,PAX3,DDAH1,KCNQ5,HOPX,LEFTY2,TBX18,SPRR2F,ENPP4,DUOX1,SERPINB2,AKAP12,LPCAT1,ULBP2,POF1B,SERTM1,PRDM16,SELE,SCGB3A1,PROK2,GREM2,HOXA9,ELAVL2
TCGA-60-2716-01,2542,2430,674,6085,870,3694,6513,1,1877,3,4897,505,7232,5311,3006,106,506,1698,53,1635,26208,4409,197,262,6383,23,3575,1287,22,813,1085,271,5220,5334,2924,9,3079,5073,10793,1481,0,931,32864,256,100,22,425,5093,504,13430,12585,3,18,6543,6248,1425,4990,101,556,64,1535,189,3499,6,9,32,829,13562,2035,471,6851,189,1923,2,50,10,1747,2,4,1,1
TCGA-60-2719-01,8147,5453,1472,809,6663,2249,14907,540,7932,517,3772,1784,1763,25,1558,183,1459,3563,167,4536,994,757,161,459,563,162,88,742,35,844,2059,159,2639,3241,29,150,786,7661,3115,2028,117,885,31,465,18,170,654,11099,2221,2586,314,13,3,1422,6232,2757,1360,1,555,60,3576,512,1990,10,1173,17,1434,4846,248,346,13640,2335,5789,6,136,157,1942,21,5,26,2
TCGA-60-2720-01,3167,758,485,256,2370,849,5151,532,1285,245,2328,264,4003,456,1069,48,335,127,251,2286,401,2861,103,2571,1664,30,10,1871,757,408,401,448,1475,1227,353,76,257,5540,474,795,1586,478,359,196,274,154,202,614,838,2953,2504,17,13,420,838,3633,592,1,749,6,1066,82,3135,13,94,125,468,1216,158,1550,14388,1613,43,1,140,119,10176,15,26,27,10
TCGA-60-2721-01,1689,2684,304,3547,7273,5032,6621,74,2544,204,10428,952,5956,2382,7605,2776,382,3603,2049,3963,14433,4163,185,4405,1684,723,13489,730,282,325,417,231,2860,4690,8278,95,5479,5926,1459,3153,39,1939,4563,609,143,2053,243,2604,940,4580,229,109,541,3482,16188,3755,7889,46,3779,64,566,97,4623,10,277,449,402,7969,2815,594,2350,161,3537,0,39,23,38,12,24,26,6
TCGA-60-2722-01,6350,3209,2005,7528,8519,2935,14723,496,3400,134,2604,1178,7044,1474,7224,3002,595,489,2309,1003,2556,6677,60,9086,9818,526,1780,1886,486,79,542,375,3457,3317,20321,9,15693,4736,1891,706,287,1166,23,269,260,4503,7045,5551,134,5829,29,191,3039,10412,7723,5932,2536,1566,4229,7,447,410,3133,2,137,38,481,10452,1097,383,3113,1569,1035,57,231,155,518,9,12,22,1
TCGA-60-2723-01,6376,3421,1580,2758,3243,1306,18385,32,4556,276,1819,726,1398,378,2885,26,424,1,125,4142,231,563,48,505,207,213,177,2423,79,285,4990,86,623,6022,3253,90,1827,7386,822,4418,67,696,61,432,304,122,10934,2746,1735,4081,82,16,4,1284,1592,3020,1939,11,168,2,1411,662,1755,3,558,119,489,556,658,1610,4765,641,2514,18,181,51,225,12,198,5,45
TCGA-60-2724-01,4804,2963,1170,2149,13721,4757,15569,115,3708,537,2388,910,495,2405,15782,792,513,4167,11523,24742,2104,2364,173,14119,5644,2693,3147,1643,1312,301,333,497,1930,1497,211,33,31489,6589,1497,752,18,1218,8401,505,73,5028,585,4909,233,21124,967,167,233,2195,2148,3934,189,356,19222,27,1808,433,300,69,513,709,220,5458,16037,852,10826,1147,1735,4,67,47,19,147,41,29,2
TCGA-60-2725-01,3270,2454,924,1865,4886,1838,9196,207,2526,195,1542,1299,2758,1771,8245,604,738,263,253,6093,24010,1693,237,7049,3120,2350,1969,74,480,679,2327,2435,1658,4122,3823,554,3350,2663,1200,4965,207,2140,243,480,203,4439,466,1632,5024,982,3739,387,15,1463,4247,3850,1927,541,429,124,1753,156,5112,8,84,423,2092,1896,4063,2901,11646,779,3792,22,129,927,8445,67,40,27,34
TCGA-63-5128-01,2395,1082,877,2631,17388,3524,8199,158,3459,462,3213,255,7170,344,6244,611,339,341,656,1426,4697,1843,99,14363,4958,11886,150,442,1436,314,1498,1463,4045,2431,988,14,12007,4933,724,3082,229,1937,8,293,4,6571,2176,3867,3729,4165,210,4985,55,3680,4649,4959,2336,44,245,1,627,395,2216,1,826,324,144,3413,1473,998,6467,466,1784,6,480,63,69,7,14,16,1
TCGA-63-5131-01,3865,4202,761,1762,9361,2001,19479,12,3212,11,4833,932,8560,2162,1331,580,735,482,92,3054,12019,1120,264,2325,232,589,3410,520,197,742,635,173,1867,4284,1941,161,2506,6420,3158,9285,59,954,297,186,198,508,1106,6913,1004,3301,84,669,67,2059,7631,1374,5400,2,2429,540,674,10,1271,19,125,4647,2224,2203,173,896,5086,120,3473,22,43,480,425,30,18,16,2
TCGA-63-6202-01,6763,4028,591,874,973,2,20974,1,7403,7,334,908,53,1845,9,2,1668,1,3,13569,10,1415,209,28,32,475,2,163,23,885,6254,99,1707,5648,2,343,7,3396,3293,6214,28,1448,1,746,1,18,566,1067,1531,152,189,5,12,86,254,13215,112,0,5,1,4647,1124,15951,1,3,19,594,353,4,1601,41749,135,18,15,63,56,239,23,15,11,2
TCGA-63-7020-01,1848,1516,939,948,463,645,3493,207,3279,253,2309,549,2648,92,13776,36,453,1870,685,5241,361,820,79,198,1292,154,31,1036,59,175,972,294,1093,3005,681,98,453,6059,1616,2161,2,808,1668,148,345,32,495,885,1644,1681,1111,3,2,788,2555,3058,2572,33,5856,3,1239,108,1261,2,181,3,288,3210,130,1979,4855,585,1867,92,148,221,982,3,47,5,2
TCGA-63-7021-01,2460,2126,361,6644,7356,6192,6485,740,3165,120,4137,357,3258,21632,6851,1988,409,2352,4273,1954,23387,7462,131,44525,15966,2538,23610,4859,3736,624,1341,3906,2721,4565,24596,23,35484,6019,794,930,4176,874,885,346,26038,46880,1358,5870,671,2924,2812,3964,1382,11326,3870,12528,6309,307,8484,0,280,54,7311,0,270,7142,423,8450,333,449,3199,3051,3264,1,30,126,50,11,19,9,2
TCGA-63-7022-01,749,1889,160,834,2117,639,5277,24,1276,107,483,852,601,523,668,112,922,458,23,7598,1324,577,245,2512,1004,237,1405,192,183,226,1130,413,513,3258,1212,100,1595,6647,754,2141,4,1742,37,1021,199,1066,418,1159,720,3029,580,22,53,1309,3875,5380,461,1,136,1,755,116,1006,2,19,214,488,672,99,1752,3361,242,651,17,84,82,118,5,21,15,1
TCGA-63-A5M9-01,5857,5536,1624,2172,3154,2452,14249,213,4579,601,1567,1101,792,894,2653,6,363,0,30,3900,139,1157,117,12,9,185,83,338,27,237,13270,180,1399,5130,193,252,8,8295,660,1964,0,1389,41,643,7,3,14749,1685,1391,1182,45,12,17,721,7185,1823,6169,1,219,748,1401,361,946,3,1151,22,554,2039,15,999,3563,230,2348,162,41,70,61,5,99,53,3
TCGA-63-A5MB-01,3977,3889,2520,2197,2586,1555,10440,354,5571,193,844,912,4520,186,1475,171,565,1245,158,1808,1863,1457,116,143,142,184,62,624,44,85,4932,230,4811,4262,94,156,139,6701,1000,1380,11,2017,9,567,2,14,7691,8618,1755,2311,55,3,189,5828,13111,2397,2545,218,210,9,574,181,1458,9,2011,4,2165,3232,15,1396,5316,280,576,8,891,112,453,2,41,73,2
TCGA-63-A5MG-01,1890,1042,638,1701,4035,1426,3081,154,2389,149,4472,354,1034,958,15447,134,687,1583,754,3189,21067,1206,151,13122,6273,671,7908,2360,5271,307,871,1145,1706,2064,7004,85,3370,4336,1232,1641,7176,865,9691,220,1944,3670,291,477,606,4964,3773,18,148,1498,3724,4630,1072,44,12223,7,430,211,1485,38,8,3449,211,5116,4023,1085,5814,746,1837,0,67,79,1422,11,12,32,29
TCGA-63-A5MH-01,3317,3052,2184,371,928,906,10950,428,3681,443,376,417,892,291,602,384,275,21,33,1106,5473,703,43,1359,1229,207,653,86,178,460,1178,292,1428,1600,487,3,345,3765,584,2274,492,421,116,284,48473,179,773,1802,89,568,71,62,702,546,1674,485,1279,58,187,4,969,861,442,0,888,43,770,1695,224,647,7731,901,337,4,14,2994,105,8,10,106,0
TCGA-63-A5MI-01,3941,2592,890,636,1980,1674,24620,5,5110,354,1331,660,901,352,5098,32,676,1131,173,2751,2807,422,66,488,487,62,452,969,32,702,551,226,1149,2057,2067,33,1126,9191,2078,2247,0,845,1221,98,451,522,614,2469,2136,3828,105,39,4,1245,8018,1037,713,70,1586,17,1984,415,1771,10,168,30,483,1649,211,726,3851,125,1270,11,76,20,148,2,8,71,0
TCGA-63-A5MJ-01,6189,4576,2008,5343,17361,3483,23756,612,7594,335,5971,1995,7019,2003,3001,629,799,1069,12,2919,1277,1834,210,11867,3453,1874,17,1052,5430,208,410,1031,9296,5412,93,8,10280,7241,1599,2583,123,1887,36,1141,0,10998,10025,5521,256,7938,110,204,7565,7683,10420,16900,5337,646,8191,7,457,484,818,0,500,247,261,661,573,1095,5264,213,16,194,234,427,19,3,20,37,12
TCGA-63-A5ML-01,3022,2553,926,1093,1132,285,9661,70,3574,302,435,526,688,95,976,9,428,17,75,2894,20,540,99,13,36,4,28,761,49,30,1902,99,351,4259,84,189,33,8206,1020,691,3,1230,11,400,181,1,10815,3093,826,198,34,1,0,681,1732,1156,225,1,508,3,549,112,592,1,907,1,489,1964,1,1002,5068,84,348,72,511,10,41,0,13,95,2
TCGA-63-A5MM-01,4759,3860,569,259,79,330,6516,3,2325,7,5354,621,767,768,300,8,605,4,9,4652,440,700,229,742,2133,10,9,2052,38,59,422,17,1260,2861,77,125,25,5106,455,3048,28,3278,764,472,43,36,1832,175,536,6539,121,10,16,925,1123,4141,102,13,213,0,948,442,1238,7,162,76,236,1071,4194,9288,4461,1207,573,1,23,1421,0,10,11,3,29
TCGA-63-A5MP-01,5653,6985,1126,4968,19005,3880,13319,497,5382,814,10805,2177,5333,2611,25374,943,1510,1005,404,6861,1357,2803,1289,4181,1842,2228,1475,3115,11417,704,3966,1067,3798,11135,3555,740,4540,7791,3477,4103,44,2529,404,750,22,2388,7318,5263,5362,10099,734,18,88,5785,9762,7058,5826,128,1962,0,2879,862,11207,29,1163,510,1480,5183,1613,1376,10891,1440,7028,269,173,88,450,16,32,62,274
TCGA-63-A5MR-01,4755,2666,1378,1412,4631,3093,8712,577,4498,192,3784,507,1806,2837,6011,911,127,800,2440,2404,15499,2466,29,20060,5078,2394,5330,2111,11646,124,451,516,3260,1389,7480,32,2662,6732,381,649,1000,729,3170,221,131,3781,239,746,478,5858,3087,85,151,1536,4065,1707,825,1,3954,7,131,191,401,1,945,1553,153,7305,646,372,4437,770,531,1,29,76,76,2,14,22,35
TCGA-63-A5MS-01,527,284,67,269,2007,147,1153,70,624,62,203,280,288,74,630,12,178,3,30,2219,266,230,97,205,216,7,224,439,35,139,746,144,373,1598,420,44,122,572,266,1199,2,808,44,158,54,32,88,430,1600,1219,15,6,1,250,804,1135,854,5,188,7,378,207,958,6,258,4,233,1044,46,875,2363,275,275,0,87,2,428,1,19,40,13
TCGA-63-A5MT-01,1178,1244,273,137,454,11,2786,27,2109,135,924,309,300,9,26,10,190,57,1,1683,128,340,83,68,15,22,20,621,86,139,904,57,945,1407,22,32,8,4357,639,1222,9,574,2,198,55,8,182,488,307,541,380,1,2,208,202,275,655,0,40,5,1342,137,826,0,785,1,114,1000,454,844,1521,1273,28,0,27,281,91,2,4,41,0
TCGA-63-A5MU-01,2567,2652,1167,4165,5587,3268,6076,37,4456,183,7659,1060,1477,18502,594,287,235,1681,196,357,330,901,65,4038,4401,472,2076,1789,85,890,118,676,4669,896,11082,3,13208,6496,1582,1237,43,258,906,299,93,2463,19985,2115,35,2450,276,176,5323,6276,8698,205,5030,93,1030,98,411,32,394,0,1444,189,70,5478,587,128,2219,140,1098,0,59,68,7,7,6,21,33
TCGA-63-A5MV-01,884,1340,171,410,3780,1453,4857,10,1606,217,2267,683,3778,444,7674,88,769,762,804,4750,1605,1111,200,1177,1660,445,930,1773,190,1494,1713,111,2891,2413,4000,104,928,4183,1345,1650,40,1674,399,664,2928,1116,1331,2034,583,5457,328,180,9,2790,5570,7941,2485,59,6036,56,1486,216,1662,18,855,199,833,3617,214,3338,6748,505,922,80,11,27,6,40,50,385,7
TCGA-63-A5MW-01,2571,3031,926,78,3473,164,7679,694,7782,1895,211,819,714,12,76,6,359,3,5,4748,66,589,867,108,54,34,8,83,20,257,1089,329,359,6209,7,22,36,12506,858,1215,1,2953,14,732,7150,3,1357,1265,320,777,178,3,16,751,1354,654,434,17,12,777,940,1371,393,0,364,3,761,1590,1,2333,21892,309,8,2,50,118,145,186,29,884,5
TCGA-63-A5MY-01,3818,4300,916,885,11783,477,10835,24,2007,51,2742,531,3417,8053,18502,683,193,9354,2333,990,63,773,24,52,278,23,8802,602,9,116,78,666,7615,803,3905,9,712,2487,6549,3144,30,131,58,47,49,21,5700,2905,385,4004,94,20,15,2708,6670,1415,2110,24,27427,517,779,15,296,48,13,113,50,1971,799,82,9863,14,477,0,11,20,6,12,1,9,3
TCGA-66-2727-01,11347,4901,1426,1650,1849,296,22527,21,6703,404,2096,620,1060,3087,2388,26,238,26,558,3651,432,509,78,293,104,51,264,448,91,438,2126,122,698,4140,353,110,438,15361,2408,3040,28,839,24,446,44,336,15219,8011,3087,2397,75,13,43,472,2297,4046,1272,8,216,8,982,535,2466,28,524,85,708,3151,38,483,9994,878,1229,180,130,38,236,22,23,31,3
TCGA-66-2734-01,5073,3598,585,1448,14168,1435,14753,128,4205,252,9247,965,8833,2814,11092,274,723,1783,324,8987,19531,1977,225,13577,5325,489,767,1572,766,905,1603,164,2881,3705,3054,126,1797,8936,1261,2919,388,1132,2497,490,35,2347,444,740,4556,2445,1292,26,19,3010,7315,3414,1621,7,20917,0,1027,392,3038,1,445,930,973,5550,1267,2298,12654,1594,280,2,100,131,777,436,32,21,2
TCGA-66-2737-01,4661,1689,1064,773,7612,858,9598,212,3821,254,1155,620,2341,2378,3836,176,566,225,236,6006,1510,700,168,405,154,229,476,473,245,272,3151,124,877,4472,959,78,1010,19235,1246,1411,41,1731,45,1090,54,417,5368,3763,643,1820,44,19,79,962,3336,1778,1890,19,1324,0,783,330,4003,30,827,41,731,1878,103,1226,5366,192,528,52,235,47,673,2,46,22,29
TCGA-66-2742-01,2883,1738,1013,1103,15465,164,9445,39,4310,230,3377,867,3832,305,16110,1231,544,388,125,5290,40,724,139,810,364,23,166,641,24,494,892,54,1621,2161,3215,108,720,10108,1652,2183,177,1024,1563,324,0,85,1190,1721,2508,500,39,52,4,2613,6389,3124,2500,6,21586,170,680,328,2197,10,772,43,1843,3021,207,1502,6017,610,1382,220,53,109,215,40,26,11,1
TCGA-66-2744-01,6053,2340,579,68,1455,18,10099,530,3870,134,147,640,300,44,64,1,501,0,1,11216,37,209,220,9,22,6,12,1240,6,585,2391,18,382,3306,8,296,10,16751,1193,2714,1,1713,1,368,58,1,279,481,6801,4298,230,0,11,72,402,3676,97,0,112,22,1534,352,3944,8,614,1,802,1667,124,5804,16810,1088,71,11,259,158,622,38,28,77,120
TCGA-66-2754-01,10297,4574,3952,70,3,17,28287,10,5748,378,188,178,19,47,7,0,241,0,1,1298,2,278,88,5,1,0,1,10,9,72,1209,77,458,3222,1,111,2,3701,833,1278,0,850,2,150,5,0,2093,4444,646,173,2,1,2,8,2297,940,20,0,27,1,6918,19,694,2,887,1,3145,166,6,579,3494,113,322,10,26,13,300,6,13,37,0
TCGA-66-2755-01,4639,4097,984,629,80,327,15701,33,4217,107,3202,190,922,40,101,178,983,44,17,3383,914,368,220,249,117,62,97,108,58,1478,3386,126,406,2727,411,8,74,7168,633,3105,812,1144,7,266,630,247,2101,1609,489,735,349,393,126,642,741,1442,9808,0,44,40,669,132,1034,16,23,10,685,707,59,740,6763,584,69,0,29,8436,11,75,55,30,53
TCGA-66-2759-01,9042,2486,929,3988,9388,2027,13893,626,4566,336,2223,801,6556,28433,19446,483,324,1497,1073,2657,1373,1658,129,7918,4195,655,11114,326,2686,97,572,263,3279,2154,7389,30,17288,17966,1366,2509,23,676,1303,556,1464,5212,18809,3086,501,4519,3113,11,144,3369,606,4992,3082,75,7137,111,652,104,1523,1,14,964,944,2835,18998,395,3711,2389,1234,0,200,29,30,134,10,24,0
TCGA-66-2763-01,6021,4529,685,5472,30807,3758,15910,99,8452,163,3280,1574,10584,1170,4283,144,501,1798,308,3182,15990,2387,160,2944,2109,1389,615,1104,368,883,1117,2019,4681,3050,4522,163,11587,5819,5297,3083,3,1503,1704,604,673,3356,290,9492,2410,6274,1863,36,3730,6342,7707,7357,7793,1894,5800,15,1303,248,4628,24,4,215,644,7793,4006,515,9775,154,8037,0,250,71,956,8,92,10,69
TCGA-66-2765-01,8050,2868,1130,1280,10307,4954,12398,60,2425,5,4638,463,9036,51,3127,505,437,1110,806,5201,97,805,105,722,1867,195,101,2013,236,319,983,90,456,2356,314,210,99,12130,823,3627,389,673,1658,256,16,46,315,570,1348,7493,107,4,40,1032,2358,3070,238,3,4725,1,734,311,2957,4,520,62,405,2546,397,512,9614,1725,792,2,79,155,226,15,16,3,8
TCGA-66-2766-01,7236,5356,1499,1396,24664,2316,10868,371,3368,188,2227,588,3479,780,3444,62,492,2197,2148,1728,607,1297,44,113,340,156,6311,1698,284,358,1265,86,905,1772,525,139,3232,6685,1181,1810,2,296,0,421,52,227,13734,3310,175,1865,177,12,67,3058,2076,1274,2732,3,93,8,728,685,2172,2,673,25,1482,1159,78,350,2445,647,392,1273,403,24,223,17,4,18,0
TCGA-66-2767-01,3487,3050,1492,2195,2572,7155,9210,677,3649,414,1524,818,4822,2827,2692,319,522,1338,1688,6391,34785,2233,307,4207,2150,1444,4027,677,313,1142,2029,3243,2452,4596,3785,358,7798,3206,2498,4080,8,1821,45,743,190,2102,695,4905,6375,5369,7287,1170,2337,4926,5973,9368,5645,1188,165,201,1418,421,9803,41,9,241,1328,3003,1497,777,11861,476,4554,41,202,1105,7140,14,61,60,2
TCGA-66-2768-01,6977,5879,1778,1180,21794,3709,16765,1487,3742,481,5591,931,6315,7242,5306,681,492,3088,3110,6308,1891,3823,89,5916,7212,354,114,1587,3732,296,377,411,5967,1458,7329,57,562,17902,327,2101,191,1726,728,279,3871,347,1506,2593,391,3358,3482,40,225,2471,6849,3822,200,1,5241,97,530,329,1969,0,42,229,222,4680,3697,4675,9975,5301,1207,0,199,7,193,125,18,28,132
TCGA-66-2770-01,5852,2527,2576,2387,10753,2278,11669,308,4280,102,2765,661,4285,7807,7331,222,664,1433,806,4372,654,1331,143,8338,2739,1100,781,1050,1268,587,1903,1282,1909,5086,1241,159,10134,11573,693,1878,44,1280,179,821,4405,7475,10993,8201,4318,5427,347,946,248,2875,4067,3268,5215,1704,827,3,957,327,4138,7,1265,1576,647,4686,1490,1174,9761,252,1542,91,652,134,1047,12,24,72,1
TCGA-66-2771-01,5041,2553,1365,1653,710,1078,8385,70,2252,62,1739,627,774,1728,2408,88,258,1394,206,3418,6792,718,101,2416,401,426,4536,395,521,608,857,259,2263,1410,3818,379,6647,2366,1903,2940,835,753,446,261,216,3339,205,4620,4141,1557,788,26,1392,1453,6027,3570,1596,21,789,5,911,20,10589,11,115,278,1036,2192,4868,258,6073,242,1922,6,75,66,6704,38,15,6,0
TCGA-66-2777-01,3365,2886,672,1329,2380,1743,11284,21,3039,197,3569,860,5810,1614,11847,244,383,477,201,5635,313,1935,171,6515,1471,2815,46,1063,1322,280,3117,5208,2766,3221,84,167,431,11077,1723,4094,624,837,46,346,9,2072,2471,3622,5118,2221,4241,2053,232,2820,2826,4344,2218,43,7460,1,1575,202,2750,10,478,195,741,2687,106,1339,11957,62,428,32,280,161,9651,27,18,52,3
TCGA-66-2780-01,3466,2725,614,756,4026,2675,5396,612,3475,532,8166,791,6943,487,8637,137,494,601,578,6807,181,1298,92,2081,621,217,468,1637,988,272,502,96,1072,1869,1516,202,203,7819,797,1405,80,954,1763,490,171,142,413,1018,310,6620,246,6,4,1244,4994,2839,972,0,12158,7,586,206,2787,7,713,43,339,2640,141,1097,4712,1491,1672,1,26,24,28,59,46,23,0
TCGA-66-2781-01,3180,3833,1450,910,10048,653,13661,178,3075,197,2664,1014,3744,7244,4426,183,363,816,1211,19237,830,777,123,8577,461,1161,1514,223,813,75,586,289,1457,2665,3105,254,3239,8323,3675,2593,23,832,198,407,145,6043,3377,4947,599,8047,829,2469,673,1265,2972,1953,5653,138,2104,4,761,28,2682,27,91,2755,963,1712,790,1135,4732,727,3974,25,38,111,54,92,40,53,2
TCGA-66-2782-01,5463,3623,654,666,2732,1482,11170,570,6632,438,4795,585,3015,227,570,10,437,1880,172,5500,1169,1649,133,56,598,30,89,1833,42,434,748,132,2169,1941,332,93,79,8894,1383,2521,17,933,33679,489,595,9,7693,576,1056,4923,133,0,14,1100,8792,1327,907,2,7418,0,1023,208,3764,7,26,6,435,2386,159,814,3998,562,537,0,56,809,658,124,11,35,3
TCGA-66-2783-01,3476,2898,359,3539,2031,1807,14515,110,2327,39,1484,474,6849,467,14006,273,351,1,2975,2028,6767,1527,108,971,429,101,6543,1169,1469,75,1063,183,1164,2298,5842,43,145,9585,458,1344,319,930,903,340,742,11,12977,3629,478,2140,70,0,1,1003,3362,8718,3435,9,4971,1,449,139,519,0,3,41,390,3379,607,473,1873,231,2239,5,99,92,1508,44,24,5,1
TCGA-66-2785-01,2776,1874,384,263,222,78,7473,187,2811,246,13990,247,22113,21,141,42,572,56,15,2946,25608,1224,71,40,29,34,2,3666,2,194,5291,479,3621,2252,2,42,9,4109,2399,6404,3661,1757,35,193,17,8,381,732,668,87,27541,0,1,1440,3810,1022,2020,0,737,1,201,13,1282,6,3,1,2676,1069,2929,219,6502,155,63,0,24,197,227,201,1,87,14
TCGA-66-2786-01,4547,5477,1799,154,11,2000,7627,171,5564,525,2916,931,1962,56,1700,9,552,1833,6,7764,5,495,168,65,141,33,40,395,17,616,4074,119,976,7598,196,424,45,8171,2057,4833,0,1339,269,473,26,0,1455,1116,8161,1192,434,1,5,611,2548,5557,671,1,2757,10,2736,233,7810,17,11,2,1059,10888,740,2257,16548,8082,5301,25,354,29,6238,8,85,114,8
TCGA-66-2787-01,4133,1980,1601,1812,504,144,21536,249,3762,150,861,322,1460,206,11586,186,660,4,462,3947,4012,928,119,1292,91,115,141,306,262,73,550,127,2344,5126,14,33,539,5754,1020,1171,100,1350,13,683,0,569,13657,2156,734,2938,272,179,91,751,7169,1765,737,93,476,6,969,70,1752,1,67,67,971,234,584,737,2600,228,3010,121,160,206,10,4,2,7,8
TCGA-66-2788-01,2915,2160,1920,2022,6517,1723,10364,43,3960,263,1804,679,3906,8199,4864,211,656,1114,728,8932,6092,1935,234,9352,4036,1867,3836,1141,2265,1241,1237,695,2161,3178,9196,89,5220,9557,1538,1539,180,1276,3860,734,2903,3006,1913,1574,1058,2681,2755,177,480,3182,4732,4570,1032,31,17811,15,2443,342,2202,20,725,276,1187,3559,517,2355,9997,454,891,41,45,90,1698,304,50,78,4
TCGA-66-2789-01,3009,3324,813,2772,1514,3694,13951,934,4784,389,1511,1121,782,992,4562,116,414,37,673,9416,6454,1116,406,1495,232,969,4904,334,299,827,2273,432,3461,4369,1831,385,949,7476,2971,4944,26,1698,218,1436,31654,230,647,2983,5869,3060,253,33,56,821,8350,6310,1023,9,468,14,2424,297,11748,16,450,63,791,4043,4901,1630,22058,2740,1351,20,210,102,564,22,141,52,1
TCGA-66-2790-01,3858,4932,1412,100,2271,1311,12573,394,5394,408,1197,808,4037,253,549,80,736,44,17,5760,101,632,388,108,100,60,76,87,206,234,2046,316,2100,4300,245,173,85,3979,1764,3827,20,1996,44,744,97,73,759,3807,1555,559,2168,4,35,685,2962,2583,528,1,1099,391,1534,252,1547,8,115,25,1565,2722,34,1984,11931,785,434,14,930,339,2462,12,234,51,80
TCGA-66-2791-01,3630,2950,1577,1620,5213,1717,14320,217,4705,213,2346,936,5195,6810,2617,516,372,335,579,4677,3008,515,108,407,133,644,3103,280,237,333,1492,54,759,3582,1316,49,665,12120,1279,1374,30,995,34,841,23,116,4361,4847,1072,1253,137,16,23,1623,1651,2262,2534,13,433,4,759,506,1937,7,326,27,724,831,63,1047,3697,324,846,149,1461,138,101,3,10,15,162
TCGA-66-2792-01,7516,2668,2121,2584,26918,1980,30614,127,7140,247,1480,641,1508,116,2107,149,1207,308,236,4407,2113,943,117,484,386,203,609,1966,25,1821,3357,619,4337,5111,2391,23,2895,8239,1237,1412,11,948,7,680,344,179,3830,3739,480,19460,803,12,461,1128,9018,11055,1453,43,840,30,1778,1345,3251,1,946,21,383,4606,683,1194,4877,284,5756,14,29,130,23,40,59,14,25
TCGA-66-2793-01,2900,2608,1569,577,161,1838,14265,338,4182,565,976,948,3430,152,614,39,222,1464,4,1564,46,1170,96,51,137,86,102,85,7,130,796,259,4179,4738,67,12,122,3162,1024,1556,2,1153,1096,130,676,12,140,4975,390,3126,60,5,16,2326,9038,939,5442,4,902,16,1237,271,1950,39,2011,5,1138,2011,234,448,2131,1054,1340,18,41,16,163,1,5,471,8
TCGA-66-2794-01,2983,3014,1813,1541,3239,917,10916,123,5596,318,1496,639,2662,296,2950,34,210,1930,240,2326,14769,710,53,452,120,225,126,130,68,744,317,142,1952,1872,759,64,728,4469,2406,1550,0,400,119,325,18,306,17491,6264,761,3399,135,7,39,2517,9252,1152,2599,70,249,1,491,744,2844,1,412,8,370,700,461,346,3009,383,3294,1,15,145,3428,1,13,16,3
TCGA-66-2800-01,3941,1679,1190,1737,8050,471,11451,212,2792,356,1424,563,1450,573,2298,184,242,204,144,4679,1518,742,170,3098,819,971,298,626,193,396,3174,1444,1778,3696,680,98,3272,7024,1392,2992,16,1223,17,902,10,2410,3832,3538,4910,5404,1022,893,4034,1630,7999,6542,1733,434,3451,27,1713,134,9122,19,506,192,3193,2171,438,978,11552,610,2070,129,225,145,2393,92,136,18,0
TCGA-68-7755-01,4726,2944,1526,3126,3537,1536,22884,523,3946,440,2835,526,2631,996,25569,475,750,4548,1491,2797,2627,1396,154,6115,4604,3424,155,175,436,206,2240,1432,7163,11548,183,10,7310,13455,1657,1443,3,2057,33,687,2,3872,18480,2595,228,5099,1389,491,134,7589,13122,2323,2477,2863,1218,1,695,712,915,2,1156,84,549,5795,2189,1214,3622,1401,725,107,165,256,14,2,140,55,2
TCGA-68-7756-01,3509,3227,1489,3822,1070,1529,11407,27,3678,267,4805,860,3396,2803,10597,279,554,560,551,6401,10987,2129,176,8135,4882,911,165,2004,246,684,3783,322,2428,7795,275,48,3380,19881,2032,2083,374,1250,560,411,6,1709,20062,1369,6978,5154,2996,126,110,3888,5898,4244,1714,140,13401,0,2110,474,3781,10,757,137,980,5013,1777,1996,17945,1760,2268,10,399,11,1520,5,28,18,23
TCGA-68-7757-01,825,615,153,812,1305,1509,4270,143,949,398,3452,760,669,343,1518,15,228,1392,54,6181,7205,1397,94,244,131,105,2778,1412,165,549,433,437,1234,2526,639,69,125,6362,1273,1021,4,1221,517,306,542,18,203,1293,196,6869,494,2,4,1501,6932,1470,2878,8,556,0,363,96,763,2,11,19,1481,3242,57,967,2884,432,1904,3,43,100,66,14,121,20,7
