Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC011374.1,AC104211.1,ADAMTS9-AS1,LINC01290,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,MIR497HG,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,LINC00392,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC243960.3,AC093510.2,MIR130B,AC104836.2,AC006238.1,HOTTIP,AC027277.2,AC093599.1,PART1,LINC00470,AC007671.1,LINC00592,BCRP3,UCA1,AC068631.1,AC091806.1,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,HOXB-AS4,LINC00536,C1orf132,AC009974.1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,LINC02126,AC078802.1,AL445471.1,AC092809.2,LINC01361,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,AL162413.1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC02265,LINC01297,LINC00518,LINC00184,LINC00211,PTGES2-AS1,STEAP2-AS1,AC068305.3,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,LINC01297.1,AC006305.1,MIAT,CCDC26,AC105219.2,UMODL1-AS1,HCG21,AL021395.1,AL357518.1,AC126768.3,AC005162.2,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,OVOL1-AS1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,AC010307.2,PLCH1-AS1,POU6F2-AS1,LINC00460,AL157778.1,AC025431.1,LINC00525,AC009403.2,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,AL122019.1,AC078906.1,SRGAP3-AS2,FAM138B,LINC00051,H19,AC006450.3,LINC02254,NAV2-AS2,AP003064.2,LINC01765,AC092811.1,NKX2-1-AS1,LINC01513,LINC01250,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,AC115099.1,AC011899.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AL354861.3,AC011483.1,AC007907.1,LINC02005,AL161636.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,AC007182.1,LINC02208,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,AC113349.1,AL031291.1,LINC02042,CNTN4-AS1,AC009652.1,TLR8-AS1,AL513304.1,AC138761.4,KIAA0087,AC069281.1,LINC01543,AC120193.1,LINC00237,AC092818.1,LINC01258,FAM181A-AS1,AC004870.2,AC135782.1,AC044839.2,FNDC1-IT1,LINC01033,KIRREL3-AS1,LINC01908,AC100791.1,LNX1-AS1,AL133320.1,AL161645.1,AL110505.1,AL353770.4,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,LINC01571,C11orf44,AC083809.1,AL355516.1,AL353747.3,LINC00303,GRM7-AS3,AC079070.1,LINC00488,AC003985.2,AL590491.2,LINC00524,LINC00113,LINC00485,BX005040.1,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,AC113378.1,AC104126.1,AC006262.3,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC090371.1,AC068756.1,C17orf77,AC112518.1,AL139002.1,LINC02445,CLYBL-AS1,LINC00458
TCGA-85-8479-01,9772,318,1,153,3,663,1,3,14,22,1248,715,36,3,3,2,0,43,0,202,104,1,97,30,1,0,0,53,1,107,3,5,3,3,11,5,4,11,31,1,3,24,9,23,15,7,41,227,0,58,6,15,1,0,24,1,18,0,4,101,0,2,28,7,13,0,62,73,13,10,1,113,0,35,3,11,2,25,8,0,21,2,1,0,9,1,6,44,4,27,4,18,1,8,290,1,439,1,1,250,10,15,4,0,0,0,27,1,2,3,0,4,14,13,2,0,2,23,4,0,1,422,0,0,0,3,0,0,0,1,6,14,1,17,207,0,17,1,4,2,7,5,2,0,4,11,0,0,0,2,18,0,114,5,0,0,0,0,0,1,0,2,9,1,5,0,1,0,0,0,0,3,3,0,0,4,0,2,1,15,0,0,0,2,0,0,1,0,11,29,4,0,0,5,0,0,3,0,5,0,0,0,16,0,4,1,3,0,23,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,0,48,0,0,0,3,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,2,2,0,0,1,0
TCGA-85-8481-01,1718,43,73,31,19,23,0,9,6,1,330,614,19,2,3,0,29,16,0,28,16,0,253,12,0,7,1,25,0,14,5,0,2,1,0,6,0,0,1,44,2,22,3,17,2,3,37,221,96,4,0,133,0,1,10,0,11,3,1,43,2,0,4,7,2,1,14,4,0,0,16,5,0,3,0,2,0,7,0,1,36,5,4,0,0,0,0,11,1,9,0,6,7,0,140,2,23,0,0,416,3,0,1,0,0,0,0,0,0,2,0,2,5,14,0,0,0,1,1,0,1,21,0,0,13,2,0,2,0,0,2,2,0,2,134,0,4,0,5,0,3,0,0,0,0,0,0,1,0,6,0,1,0,1,0,3,0,11,0,0,1,0,0,1,0,0,15,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,3,0,1,7,2,0,2,0,0,0,2,0,0,2,0,0,0,0,12,4,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TCGA-85-8584-01,209,1,0,1,5,0,1,10,3,0,241,696,49,0,3,11,0,10,0,116,28,0,249,0,0,83,19,21,0,2,4,1,5,7,12,0,0,1,0,6,3,80,3,291,6,2,31,1,0,31,0,82,0,21,32,0,5,3,1,125,5,1,0,26,2,11,8,10,3,4,109,29,18,0,0,9,0,8,46,118,4,0,4,1,7,1,16,2,0,5,22,1,2,2,1,24,0,1,0,1032,8,4,8,0,1,0,0,0,0,11,0,3,8,0,42,5,1,0,5,0,0,30,2,0,70,3,6,2,0,2,0,91,0,0,5458,0,0,0,2,3,0,20,8,0,0,0,0,0,0,1,13,2,2,2,6,0,13,0,0,7,0,1,0,0,1,3,0,2,2,4,0,2,1,8,0,0,0,8,1,6,0,2,3,0,4,0,2,2,1,1,1,2,5,1,2,0,1,0,7,7,0,1,3,0,0,0,0,1,2,7,0,2,0,0,0,2,2,5,19,1,0,4,0,2,0,0,25,1,0,0,0,0,0,1,0,1,0,0,0,0,0,55,0,0,1,0,0,0,0,0,0,0,5,0,0
TCGA-85-A4CL-01,12827,576,700,150,2,612,1,10,11,23,821,930,13,9,2,4,0,1224,0,71,66,0,430,26,0,52,82,48,1,14,3,27,6,24,15,8,0,8,30,333,3,20,13,13,42,1,18,1,9,87,64,460,0,104,14,10,12,25,0,162,2,1,3,11,19,0,42,17,0,19,5,62,36,6,6,51,15,196,0,114,28,1,2,0,0,3,1,24,1,30,13,13,4,8,148,9,165,3,3,3888,16,3,0,0,8,0,3,0,2,1,0,2,1,2,6,0,0,0,9,0,1,341,0,0,5,75,0,0,3,30,9,0,0,0,350,1,32,1,0,0,3,3,0,40,4,1,2,1,1,0,1,0,0,1,0,2,1,0,1,1,2,7,1,0,183,23,1,1,29,1,2,4,7,0,1,10,0,7,2,0,0,2,5,1,8,7,0,1,0,3,5,2,1,0,1,0,0,0,3,21,0,0,0,8,0,3,1,0,1,0,0,1,11,0,1,0,0,0,5,0,0,0,4,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
TCGA-85-A4CN-01,1874,320,127,74,5,214,0,3,6,26,363,800,8,74,3,0,12,534,0,74,18,1494,183,17,0,19,20,34,3,82,5,3,4,3,2,5,1,25,29,3,0,16,0,4,76,6,14,7,1,39,15,46,0,4,15,17,57,31,0,31,3,0,0,5,1,4,40,5,1,2,0,47,9,16,2,3,12,3,1,0,172,0,0,0,0,2,0,3,0,8,1,8,4,12,312,0,10,2,5,4225,4,1,0,0,17,0,2,2,0,0,0,4,8,7,40,0,1,0,13,1,13,13,0,0,5,9,0,1,12,2,2,0,0,0,79,1,0,0,2,0,53,3,0,6,0,0,0,2,0,13,0,0,0,4,0,1,0,0,4,1,0,1,0,1,22,5,9,0,14,0,0,1,1,1,1,2,1,1,0,1,0,1,16,0,2,2,3,0,0,0,3,1,2,0,1,0,1,3,0,0,0,0,6,3,1,2,0,0,1,0,0,0,0,1,0,1,0,0,3,0,1,0,3,0,0,0,0,13,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,1,8,4,3,0,0,0,0,0,0,1,0
TCGA-85-A4JB-01,5027,136,0,0,4,139,0,4,4,3,471,604,11,24,2,0,173,63,0,36,60,1,168,18,0,84,5,53,7,287,6,2,8,3,0,19,5,6,55,436,2,15,1,15,1,13,14,165,6,26,4,142,2,6,14,60,34,30,5,15,4,2,0,9,0,1,12,17,1,14,21,159,4,3,2,3,2,0,18,15,126,4,85,1,3,14,7,2,1,5,4,10,9,9,28,1,9,14,3,302,36,32,5,0,1,0,0,4,0,10,0,10,16,0,21,0,0,19,4,0,0,17,0,0,13,3,0,0,4,0,27,43,0,6,14752,0,46,0,1,6,0,0,2,6,1,4,0,0,0,7,3,0,1,0,0,7,1,698,0,2,1,11,2,0,7,0,1,11,10,0,0,1,0,4,11,0,0,3,0,10,0,0,2,1,3,0,19,0,1,0,0,1,3,2,17,0,0,4,6,11,2,6,0,0,1,0,6,0,0,14,7,1,1,1,0,0,0,0,1,3,0,1,0,0,12,0,0,0,0,2,0,6,0,4,1,3,0,0,8,1,0,0,0,0,2,0,0,0,26,2,0,0,0,0,0
TCGA-85-A4JC-01,3780,86,95,64,3,444,0,10,16,3,227,654,25,1,10,0,177,56,0,94,19,2,191,22,0,1,11,27,3,39,6,0,7,11,4,0,5,13,10,104,1,10,0,7,6,2,3,58,53,28,3,44,0,2,12,0,10,0,2,92,5,1,27,39,4,1,20,5,2,9,10,38,4,4,1,13,6,3,67,7,15,0,31,1,13,13,1,15,2,4,3,7,7,0,519,0,291,13,0,259,20,5,36,0,1,0,2,1,0,64,0,3,3,0,2,0,2,10,2,0,1,334,0,0,10,1,9,0,5,9,6,398,0,6,184,0,20,0,3,25,5,0,19,0,0,0,0,0,0,0,0,1,10,1,6,0,0,2,0,4,4,115,3,0,18,1,3,5,5,0,4,0,2,24,55,2,1,13,1,6,0,1,2,0,5,0,1,0,16,0,0,0,1,4,0,4,0,0,21,0,0,9,0,2,2,4,0,26,6,19,3,6,0,0,0,0,18,5,2,0,0,7,0,0,0,2,5,0,0,1,0,0,1,1,9,0,0,1,0,0,0,2,0,0,0,0,2,7,0,4,0,0,0,0,0
TCGA-85-A4PA-01,8,23,0,0,26,5,1,30,7,0,1,959,280,0,11,7,1,12,2,7,86,0,441,0,1,1,0,32,4,0,41,3,9,11,15,0,3,1,9,1,4,2,16,2,22,2,7,2,0,7,1,204,2,4,1,0,9,1,1,691,12,9,0,8,0,3,2,16,7,2,1,254,0,0,6,6,0,12,0,2,5,5,22,1,4,2,0,0,5,9,1,3,51,39,2,93,8,2,1,3551,7,0,0,1,3,0,0,0,5,2,0,6,0,0,3,6,0,3,2,0,0,10,0,1,16,6,2,1,0,0,2,7,0,0,267,1,0,0,1,1,7,19,0,1,5,0,1,0,1,3,0,3,9,1,1,6,22,11,5,0,0,0,0,1,1,1,3,0,0,3,0,2,0,1,0,0,0,7,2,0,0,3,1,4,28,6,2,1,0,0,2,1,0,2,0,0,0,0,0,1,0,0,3,1,0,1,0,0,2,3,1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,1,0,68,0,1,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-85-A4QQ-01,20404,288,571,154,6,304,0,2,14,47,9,1092,4,5,0,2,128,44,0,24,47,3,89,0,0,81,4,75,1,224,0,1,2,0,6,0,3,24,12,177,7,30,1,33,22,0,87,884,16,274,0,32,0,0,22,1,5,22,2,330,0,0,24,20,1,0,20,24,3,21,3,35,0,10,3,14,8,1,55,0,8,5,2,1,6,0,0,29,1,17,3,8,5,5,115,2,164,0,1,1363,68,17,6,0,0,0,1,0,1,29,0,0,3,78,4,2,0,4,5,0,2,359,0,0,30,57,8,0,0,0,26,91,0,3,123,0,0,0,1,17,0,1,11,2,1,0,1,2,1,0,9,0,73,0,1,2,2,0,0,11,0,0,4,0,5,0,2,2,0,0,1,2,0,16,0,7,0,9,1,0,1,0,0,1,1,0,2,0,2,3,0,2,0,8,2,0,0,2,11,1,0,2,0,4,0,22,0,14,42,11,0,13,0,0,0,0,8,1,0,0,0,5,0,4,0,0,1,0,0,0,0,1,1,2,2,3,0,0,1,0,0,12,0,0,0,0,0,2,0,0,0,1,0,0,0
TCGA-85-A4QR-01,4527,148,218,90,0,345,0,2,2,0,1287,495,65,65,0,0,122,291,0,17,64,212,25,5,6,36,47,175,0,3,0,3,13,5,2,16,14,1,1013,63,1,10,4,12,20,1,1,3,3,284,11,175,0,0,20,6,5,2,0,35,1,0,6,56,8,0,20,9,2,0,0,45,270,83,6,3,6,2,0,1,113,4,1,0,2,8,2,0,0,3,19,19,14,7,101,15,15,8,14,41,3,9,1,1,652,1,0,8,0,0,0,17,9,0,14,0,2,3,4,0,1,0,0,1,1,2,0,0,2,21,0,1,0,9,446,1,11,0,0,0,1,4,0,3,1,0,0,5,3,1,2,0,1,1,0,0,14,0,0,0,10,0,74,5,202,4,0,0,20,0,0,6,2,2,2,3,0,0,0,0,0,1,11,0,0,0,9,1,5,1,0,0,0,1,0,0,0,8,0,4,0,0,10,3,0,0,5,0,1,2,0,1,1,0,0,0,0,0,0,0,2,0,1,1,7,0,0,0,0,0,0,15,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
TCGA-85-A50M-01,2125,56,1,0,14,66,3,23,2,0,212,290,835,0,8,11,19,10,2,11,8,0,902,19,0,0,0,13,1,34,1,1,8,8,2,0,3,0,1,1,5,3,4,10,3,2,12,447,457,22,1,264,21,8,3,2,10,6,0,57,6,0,2,22,0,4,18,2,5,3,43,6,0,0,6,2,0,49,0,1,87,4,1,1,3,1,23,5,1,5,5,4,7,7,18,237,21,1,0,594,1,6,1,0,0,0,0,2,0,0,0,2,3,0,6,1,6,7,0,1,0,63,0,2,20,6,1,0,11,0,0,1,0,0,54,0,0,0,0,1,0,77,0,0,1,0,0,0,0,8,8,1,5,0,0,15,55,1,0,2,0,0,2,4,4,0,8,4,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,3,0,0,0,0,1,0,2,0,1,7,1,0,29,0,1,3,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-85-A50Z-01,4960,74,2,19,0,295,0,7,2,2,171,522,40,3,2,1,77,63,0,29,20,2,152,234,0,0,2,259,3,61,8,0,3,2,12,3,0,1,10,33,0,3,2,2,2,0,25,260,33,4,5,45,0,0,1,6,136,0,1,149,8,1,4,9,0,0,23,11,1,0,1,27,8,3,6,11,0,3,0,1,68,0,0,0,1,0,7,11,3,5,5,0,16,1,236,23,21,0,0,257,5,1,0,0,0,0,0,11,3,1,0,2,12,0,8,6,0,4,0,1,2,0,220,1,1,3,0,0,1,2,0,1,0,0,156,1,1,0,1,0,0,12,1,0,1,1,1,0,4,2,1,0,34,0,0,0,3,0,0,0,4,74,0,0,3,0,0,0,2,2,0,0,2,2,11,0,0,0,0,0,0,0,4,1,2,0,8,0,11,2,0,0,2,2,2,0,0,1,0,20,0,0,2,0,1,0,0,0,0,43,0,0,3,0,0,1,0,1,56,0,0,1,0,0,7,0,0,0,0,0,0,3,0,2,1,2,0,0,370,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
TCGA-85-A510-01,67,374,2,1,9,4,0,32,6,0,6,1391,209,3,3,4,29,242,0,3,105,0,248,0,4,0,0,21,1,0,21,3,33,1,7,0,1,2,9,2,0,0,15,0,3,5,145,0,16,3,1,294,1,21,8,5,0,2,1,54,3,4,0,23,0,3,13,2,2,1,0,26,4,0,15,25,0,2,0,0,1,9,3,1,2,1,2,13,0,4,0,3,141,0,2,268,6,1,0,3469,1,2,0,0,0,0,0,1,6,1,0,42,0,9,5,2,0,2,6,0,2,4,0,1,10,0,0,0,1,4,25,0,4,0,156,0,10,0,2,1,3,1922,2,2,12,5,0,0,0,7,1,0,1,0,0,7,37,0,4,1,0,0,6,0,2,0,2,1,4,17,0,0,0,1,0,0,2,0,2,0,1,4,0,2,3,0,1,0,6,0,1,2,0,0,4,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,5,3,0,5,1,0,2,3,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0
TCGA-85-A511-01,3741,395,184,52,23,133,2,12,19,23,652,902,21,3,1,2,14,688,3,63,79,30,707,57,1,31,25,106,1,50,16,4,15,8,1,1,2,15,12,299,10,12,6,43,14,3,9,26,15,4,6,177,2,59,3,6,24,66,2,61,2,1,28,38,7,6,23,8,0,6,3,139,3,14,7,6,3,16,3,12,79,36,15,1,0,17,2,8,1,21,10,4,10,9,454,1,37,17,2,6080,12,8,0,0,2,0,5,9,0,4,0,7,4,1,35,3,0,85,11,0,13,70,96,0,14,10,1,0,3,6,7,2,1,0,160,6,13,2,2,0,13,0,1,2,2,0,3,3,0,14,1,0,5,3,0,5,4,1,0,4,3,87,4,0,17,12,6,1,7,0,3,3,8,3,31,6,0,3,1,0,4,0,2,6,12,1,2,5,1,0,0,1,7,13,3,0,1,5,0,4,0,0,4,8,0,7,5,0,1,5,0,0,0,3,1,1,0,0,3,0,1,0,2,4,0,0,0,0,2,1,0,0,0,1,0,5,2,4,1,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
TCGA-85-A512-01,2237,929,279,67,4,328,1,9,55,41,1172,2115,8,112,2,3,1,2099,0,97,117,751,227,28,2,188,23,67,3,458,3,6,21,6,5,14,11,10,86,257,2,590,21,70,179,2,12,20,3,3,28,411,3,0,10,1,8,110,5,62,1,1,15,33,25,5,26,23,7,3,0,118,0,57,10,19,8,7,26,40,5,11,0,0,0,0,3,23,0,39,15,44,15,30,185,5,65,0,5,3205,50,11,0,0,1,0,39,1,0,29,0,17,69,11,108,2,0,12,4,0,2,3,0,0,3,3,1,1,1,8,15,3,2,6,152,5,7,0,0,1,6,0,0,24,21,4,1,1,0,2,5,0,0,3,0,4,0,0,0,5,0,0,2,1,27,2,1,8,27,1,0,5,1,0,2,11,0,8,0,11,0,0,2,1,6,0,80,52,6,0,1,0,4,0,33,0,1,0,0,6,0,0,0,11,30,3,0,0,0,0,2,0,4,0,0,0,0,0,0,2,6,0,1,1,0,0,0,0,5,0,0,2,0,0,0,0,0,3,0,1,0,0,0,1,3,0,3,0,0,1,0,0,1,0,0
TCGA-85-A513-01,62,8,0,0,26,4,3,26,5,0,1,1822,931,0,12,7,0,11,1,12,33,0,393,0,6,0,0,16,7,7,35,6,12,15,26,2,3,0,1,1,17,1,28,189,2,11,11,1,60,7,0,182,3,0,0,0,3,5,0,280,24,3,1,130,0,3,8,13,6,0,2,56,0,0,4,12,0,44,0,0,11,42,3,1,1,2,0,18,3,8,0,8,19,10,6,355,9,2,0,2187,0,6,10,1,2,0,0,0,51,3,0,24,1,0,1,18,0,2,0,0,0,5,0,0,29,1,1,2,0,0,4,3,0,1,54,0,2,0,5,5,2,404,1,5,2,0,0,0,1,0,0,0,0,9,1,0,98,1,5,0,0,0,0,1,0,0,5,0,0,3,0,3,0,0,0,0,0,4,2,0,0,1,0,7,3,1,0,0,3,1,1,1,5,0,0,0,0,0,0,3,2,0,0,1,0,0,0,1,2,1,0,0,1,0,1,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
TCGA-85-A53L-01,10403,768,416,202,12,54,0,4,13,6,1168,969,129,5,4,2,17,3047,0,114,66,0,182,210,0,23,8,50,3,51,8,2,7,2,12,15,2,3,26,239,2,25,5,11,6,5,9,11,217,5,6,649,0,90,30,0,18,90,12,72,0,0,3,7,3,1,25,19,1,14,6,120,0,3,7,24,8,10,56,32,38,14,222,0,10,0,0,4,4,5,34,11,10,18,343,23,169,0,2,598,16,4,0,0,0,0,6,15,1,6,0,2,1,5,30,2,0,5,7,0,7,27,217,0,32,1,0,2,3,5,2,0,0,0,158,0,3,0,1,1,12,10,3,2,1,2,0,5,0,8,1,0,0,5,0,5,10,0,2,0,7,5,57,0,9,1,5,0,95,0,0,3,8,2,1,2,0,1,0,0,0,0,2,1,3,0,0,0,23,1,11,0,12,14,2,1,4,3,0,1,0,0,3,4,7,3,0,0,4,2,0,0,1,0,9,1,2,0,1,0,0,0,0,11,0,3,0,2,0,0,0,1,0,1,5,5,0,2,9,2,0,0,0,1,0,0,0,0,0,1,38,0,1,1,0
TCGA-85-A5B5-01,7916,892,275,225,7,195,1,8,5,56,2018,1686,36,62,1,1,1,15909,1,74,105,1748,240,2,0,79,19,24,8,139,3,12,51,20,8,0,6,16,771,2,0,65,2,3,71,7,13,4,3,653,647,127,0,36,10,103,155,0,1,112,3,5,0,19,2,11,60,4,3,36,3,528,0,38,9,37,15,76,14,0,79,8,1,0,1,0,0,2,0,23,12,6,3,8,116,1,194,0,8,21185,97,27,1,0,409,2,3,0,0,1,0,35,2,16,10,2,0,1,28,0,2,4,0,0,4,12,2,0,4,4,1,4,0,21,473,1,0,2,3,0,5,7,1,4,5,3,3,4,0,6,0,1,0,1,0,8,3,0,9,3,2,0,3,0,17,11,4,1,18,1,0,6,1,0,28,17,0,1,0,0,0,0,11,3,3,3,0,4,2,0,2,0,1,18,0,2,0,6,0,8,0,0,6,3,0,4,0,0,0,2,0,0,3,3,0,1,0,0,0,0,1,0,1,0,0,0,0,6,3,1,1,3,0,0,1,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
TCGA-90-6837-01,10366,60,229,96,10,53,4,5,18,50,664,799,29,33,6,2,18,44,1,229,43,5,433,37,0,0,2,30,3,389,12,1,10,3,17,1,12,5,71,318,10,46,6,39,9,3,65,45,293,105,2,45,1,5,3,1,6,0,3,111,9,5,16,19,0,4,7,11,10,8,1,15,0,10,0,1,2,25,7,1,38,10,1,0,0,0,20,30,3,7,1,6,5,3,167,7,19,0,2,902,64,49,2,0,1,1,3,53,0,1,0,4,39,0,13,12,0,10,13,0,4,208,10,1,24,6,1,2,0,0,7,0,1,0,441,0,23,0,0,0,10,5,0,1,0,2,1,1,0,3,8,3,142,7,0,0,0,1,3,1,0,2,9,4,29,0,5,1,11,2,0,0,0,0,0,52,0,1,1,0,0,2,0,1,2,3,2,1,2,0,5,1,5,15,0,0,0,2,0,27,0,0,11,2,1,4,0,0,3,13,0,0,0,1,4,0,0,0,3,0,2,1,1,0,2,1,0,1,0,4,0,1,0,1,5,7,0,4,0,0,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0
TCGA-90-7767-01,3445,81,351,38,33,18,5,38,3,9,17,419,16,2,4,1,0,149,0,8,27,0,913,21,1,2,10,29,1,10,9,0,9,2,3,0,4,4,3,4,3,30,14,2,3,3,31,18,4,22,3,542,89,8,1,0,244,30,55,33,4,1,2,4,9,10,25,14,10,6,0,279,7,1,2,4,7,3,0,0,754,11,5,0,0,1,0,4,3,3,5,16,20,4,38,18,38,1,10,609,1,4,0,1,22,1,0,0,1,0,0,2,0,2,2,1,0,173,20,1,1,75,0,1,7,43,0,1,0,1,7,1,0,3,590,0,4,1,0,1,1,8,0,1,1,9,3,5,0,4,1,0,1,0,0,1,0,0,3,0,0,25,3,2,9,18,10,5,7,3,3,3,3,0,5,2,2,0,1,2,0,4,15,3,189,16,9,14,1,0,0,0,11,175,344,0,0,0,0,5,1,0,0,0,2,2,4,0,0,1,0,0,18,3,3,19,0,0,1,0,0,0,0,2,1,22,1,0,1,3,0,1,0,3,3,0,0,60,13,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0
TCGA-90-7769-01,3120,468,162,119,6,466,1,14,5,41,418,1612,3,54,4,0,1,1139,1,101,10,1,98,36,0,6,8,90,0,145,1,7,7,0,8,2,4,2,225,223,0,30,0,67,32,2,12,10,12,4,89,54,2,1,62,6,14,0,5,28,0,0,2,15,1,2,82,3,1,2,2,68,0,11,0,7,8,0,51,8,418,3,0,0,1,6,2,2,1,11,5,2,2,3,102,0,6,6,1,206,402,6,0,0,20,1,1,22,0,0,0,3,7,1,2,0,0,4,7,0,0,3,0,0,5,1,0,1,2,2,0,0,0,0,7157,0,1,0,0,0,1,1,1,0,2,0,1,0,0,5,0,0,1,1,0,5,4,0,1,4,0,21,5,0,23,7,1,3,12,2,0,0,0,0,0,2,0,0,0,4,0,0,4,0,2,1,2,0,0,0,2,0,2,1,0,1,0,2,1,1,0,0,0,3,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,3,0,0,0,0,20,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
TCGA-90-A4ED-01,3297,2,74,11,52,197,12,6,16,0,3,93,71,2,9,4,290,34,2,12,63,0,1267,1,0,526,0,18,2,31,12,8,7,8,2,1,3,4,10,11,1,41,4,11,3,2,6,5,1,448,0,113,23,50,0,0,9,0,6,223,15,1,0,157,7,6,47,1,2,20,1,222,2,17,11,7,1,0,55,3,103,24,173,0,0,455,1,0,0,42,9,309,61,4,0,4,4,455,7,1352,10,2,0,0,546,2,3,7,3,0,0,8,5,74,2,32,3,254,3,0,3,178,93,0,33,3,0,0,3,0,3,0,1,1,7729,153,0,0,2,0,0,0,0,29,0,1,3,1,1,0,1,0,0,0,21,0,0,1,812,3,0,0,0,0,0,173,3,0,3,0,5,0,0,1,2,5,1,12,0,0,3,1,2,5,0,2,1,0,1,0,0,2,4,114,67,0,0,0,1,1,13,0,2,0,0,0,4,0,0,1,797,0,556,0,0,0,0,0,7,0,0,0,0,37,0,0,0,0,0,0,0,2,0,4,1,2,0,1,2,2,0,11,1,0,6,0,0,0,0,0,0,0,0,0,0
TCGA-90-A4EE-01,2859,171,168,74,13,21,5,20,3,41,420,6636,46,4,6,1,0,170,0,5,166,0,477,86,3,29,7,145,2,2,11,4,15,8,1,4,2,0,15,6,2,4,5,1,9,3,12,0,0,4,1,694,3,76,15,0,48,37,3,106,7,5,0,64,4,8,55,28,12,7,0,809,0,1,17,15,4,5,0,15,198,15,52,0,1,2,0,2,0,9,10,13,10,1,203,39,23,2,12,4302,16,5,3,3,0,4,0,0,10,2,0,12,2,2,66,5,3,61,5,1,9,21,0,0,10,18,0,0,0,2,22,1,0,1,201,3,0,0,1,2,18,18,7,3,0,0,1,4,0,2,0,1,0,1,0,26,3,0,3,0,3,23,0,2,19,14,9,3,9,2,4,5,1,0,0,3,0,6,2,1,12,1,2,3,295,4,1,4,1,0,0,0,3,386,2,0,0,1,0,4,3,0,0,2,8,2,3,0,0,1,0,4,5,3,4,99,6,0,0,0,5,0,0,2,0,0,2,24,0,2,0,0,0,1,1,55,2,6,5,0,0,4,0,3,2,0,0,1,1,1,0,0,0,0,0
