Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,G2E3-AS1,AL512363.1,AC011374.1,LINC01322,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC01807,DARS-AS1,LINC00393,AL355388.1,LINC00355,AL358334.2,SOX2-OT,AC105206.1,LINC00640,AL139385.1,AC078778.1,LINC00392,LINC00702,AC091182.2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,AC004816.1,LSAMP-AS1,LUARIS,C10orf91,MED4-AS1,LINC00520,SLC12A9-AS1,AC093510.2,AP001453.2,MIR130B,AC006238.1,HOTTIP,MYOSLID,AC113346.1,AL136018.1,PART1,LINC01615,LINC02323,LINC00470,BCRP3,UCA1,AC099066.2,LINC01705,LINC00337,MIR31HG,MIR137HG,LINC00704,AL163952.1,AC093515.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,LINC01614,C1orf132,LINC01285,APCDD1L-AS1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC134312.5,MUC2,LINC00173,U62317.2,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC02081,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,LINC02454,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,LINC02551,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,LINC01929,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC01522,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-77-A5GA-01,5416,219,159,36,8,28,201,389,3,12,18,168,581,49,2,87,6,2,8,62,875,0,44,39,24,0,21,5,140,18,1,0,48,8,3,40,2,22,76,14,7,7,4,1,61,5,15,131,14,8,2,1,4,21,7,17,8,0,59,61,18,21,78,0,1,16,6,51,0,7,34,8,0,0,4,4,5,45,5,0,128,49,0,2,1,7,9,7,1,68,6,0,0,63,0,15,0,3,7,9,8,21,4,1,1973,9,0,1,21,1,0,12,0,9,7,0,3,0,0,0,1,20,1,2,1,0,6,30,1,0,56,0,0,5,0,7,2,0,3,1,0,5,4,0,4,1,3,7,0,0,1,2,12,5,2,0,0,2,0,0,0,1,1,2,4,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,22,1,0,0,0,0
TCGA-77-A5GB-01,2297,8,38,0,2,0,50,17,32,0,9,92,235,5,1,71,2,1,0,11,6,1,15,24,20,0,56,46,130,15,0,9,30,3,14,2,1,114,6,1,19,1,1,0,82,21,15,1,67,12,0,0,5,97,19,27,88,11,11,13,1,13,89,1,0,0,0,4,2,27,18,11,6,1,16,2,2,16,24,0,15,22,0,4,1,1,0,1,0,14,5,0,0,98,12,5,2,1,0,3,24,4,11,0,356,14,16,0,0,0,0,2,0,0,0,8,1,1,0,0,0,82,0,0,0,0,0,5,0,0,225,0,1,20,1,3,0,0,1,1,0,1,1,0,26,0,0,0,0,1,6,0,10,0,4,0,0,5,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,4,0,4,5,0,2,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
TCGA-77-A5GF-01,3178,207,6,101,8,0,50,93,18,5,16,314,637,2,0,35,7,1,0,19,3132,1,19,36,20,1,16,3,105,5,0,6,28,1,1,13,0,10,10,2,5,2,1,6,24,3,23,105,22,7,0,2,19,16,7,5,6,0,7,3,5,3,7,0,0,22,9,3,0,23,37,21,1,0,1,6,2,21,18,2,49,63,0,3,3,11,3,14,6,156,5,1,0,17,0,4,1,1,21,4,2,0,7,0,2783,7,0,0,8,0,0,0,0,14,0,14,2,0,0,0,0,0,1,1,0,0,0,0,0,1,18,0,2,1,1,1,1,1,0,0,1,0,0,0,7,0,3,0,0,17,1,1,28,0,0,0,1,1,0,0,0,0,1,3,0,1,0,1,2,1,0,3,0,0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
TCGA-77-A5GH-01,1017,531,76,27,2,22,6,13,48,8,0,76,452,6,77,67,2,3,0,7,18,0,33,21,29,4,15,1,175,0,1,0,11,1,2,94,0,0,5,0,2,4,0,4,109,2,1,1,6,4,8,3,3,37,11,15,2,0,0,3,4,0,80,1,0,2,0,39,0,28,31,135,4,1,0,3,5,5,34,5,73,10,2,0,5,6,1,0,1,8,7,21,0,24,0,12,18,0,2,1,212,19,3,5,525,2,0,0,0,1,1,0,0,0,0,1,1,0,4,0,1,41,0,7,0,0,0,1,0,0,21,0,1,2,10,2,0,0,3,1,0,3,0,0,9,0,2,0,0,0,0,24,1,0,3,2,0,2,0,0,0,0,7,1,0,0,6,0,0,9,3,0,1,0,1,0,1,3,2,24,0,0,1,0,16,0,0,1,10,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,1,0,1,11,0,0
TCGA-85-6175-01,1347,21,34,6,96,1,20,111,3,68,0,54,726,142,0,79,7,1,2,3,40,2,71,54,14,0,506,107,1500,2,1,26,161,0,50,36,2,119,16,9,5,5,6,0,257,14,7,10,210,14,173,18,91,173,372,11,94,3,24,7,1,10,187,3,6,0,1,19,16,2149,102,10,429,4,17,8,1,19,860,58,37,30,1,13,4,1,0,11,0,302,73,8,0,35,10,34,5,1,1,2,41,320,45,1,1886,18,50,0,0,2,1,2,0,0,2,3,6,0,7,0,0,54,0,24,1,7,1,7,0,1,7840,3,3,46,2,71,0,0,0,0,1,1,3,0,1065,0,0,25,0,3,50,7,8,1,62,22,0,1,0,0,1,4,0,0,14,12,0,0,0,4,3,0,2,12,0,2,1,0,14,0,11,1,0,0,8,0,0,1,2,0,1,0,1,0,6,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0
TCGA-85-6560-01,70,548,0,2,27,1,3,7,1,30,0,3,293,49,0,104,0,1,196,2,32,0,141,19,14,1,981,8,772,0,1,53,367,18,2,28,1,50,11,2,4,9,4,33,27,14,1,2,80,10,6,4,13,17,101,542,4,1344,257,0,5,18,32,3,264,237,2,17,6,220,93,102,95,7,0,8,12,22,20,5,94,3,4,2,5,9,0,1,0,162,64,111,1,32,12,2,5,0,267,36,8,9,12,1,572,2,19,0,1,1,2,10,0,12,193,3,3,0,3512,0,0,0,0,26,1,3,0,0,0,0,2054,0,1,0,1,9,3842,0,0,0,2,2,3,0,18,0,0,3,0,0,10,1,2,0,15,0,1,1,0,0,3,0,2,0,1,3,1,0,0,6,0,0,0,2,2,1,0,1,4,0,1,9,1,3,0,0,0,11,5,0,4,1,0,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
TCGA-85-6798-01,2704,222,33,105,4,0,142,247,56,5,29,774,599,2,2,131,989,0,0,7,3899,0,82,309,9,2,88,18,129,19,0,0,44,27,21,110,1,28,19,2,8,9,1,10,65,33,7,124,86,13,377,0,2,104,47,14,15,18,73,3,1,14,27,2,0,61,13,23,4,84,15,7,7,1,0,12,6,18,116,5,178,1,0,3,0,2,6,0,6,102,3,3,0,10,0,0,0,0,1,8,8,2,7,1,360,5,5,0,18,1,0,0,0,5,2,27,2,1,0,0,0,21,0,4,0,1,12,0,0,0,404,0,0,1,5,14,6,0,0,0,0,1,3,0,153,0,0,2,1690,0,1,0,23,2,3,1,9,0,0,1,0,0,0,3,3,2,0,0,2,1,3,0,0,3,5,0,0,4,0,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,74,0,0,0,0,26,0,11,0,0,0,0,0
TCGA-85-7696-01,21415,1317,406,234,8,38,128,667,317,18,124,1564,1377,59,15,160,467,4,41,146,1930,0,86,136,66,58,70,35,1253,139,1,23,264,124,22,175,4,69,85,1,10,12,4,28,145,5,21,16,78,81,4,7,176,122,70,52,102,4,26,66,3,362,440,4,38,37,23,53,1,204,1473,174,13,3,9,42,5,163,39,12,84,33,54,9,6,42,22,104,22,397,90,57,0,28,0,116,1,5,25,36,110,37,120,3,8308,18,4,0,7,1,0,2,0,14,22,54,5,0,6,0,6,7,1,11,0,0,3,3,1,3,1173,0,74,4,94,40,2,1,12,1,2,2,8,4,34,1,2,6,0,3,23,5,121,9,4,0,2,4,3,0,0,2,8,16,5,2,0,10,6,3,22,17,2,3,15,0,6,4,4,2,3,1,11,4,15,0,3,0,22,2,0,3,3,0,2,0,0,0,7,1,2,1,0,11,0,0,1,0,1,0,0
TCGA-85-7697-01,3892,235,306,213,30,181,115,925,455,18,54,685,1012,24,158,173,123,0,268,179,1032,1,195,230,36,2163,21,59,489,2,4,1,749,41,27,144,0,121,18,3,32,10,9,1,108,13,185,323,76,249,68,6,230,55,39,53,184,25,35,63,30,115,114,1,12,15,4,8,1,47,180,37,106,3,29,66,0,41,108,131,36,32,5,25,6,13,5,4,1,117,27,54,0,237,2,21,0,4,4,9,56,110,45,3,1687,21,50,0,4,0,2,29,0,3,1,48,6,0,1,0,0,77,0,27,2,0,1,139,0,4,53412,1,0,14,12,2,23,0,0,1,2,7,1,0,139,4,1,6,0,36,4,3,59,9,1,1,1,6,5,0,0,1,7,0,10,3,8,0,1,29,1,5,6,4,0,6,1,0,0,0,3,0,6,0,2,5,1,1,2,0,5,0,0,3,1,1,1,1,0,19,0,0,3,0,2,0,1,4,0,0,0
TCGA-85-7698-01,2483,728,8,114,22,10,64,111,73,23,19,715,1415,59,0,83,13,0,1,69,1740,3,73,142,42,0,101,55,741,12,1,14,163,2,28,109,1,295,27,4,20,11,4,0,64,15,296,344,130,28,2,3,164,64,71,10,159,3,65,3,0,14,105,2,5,10,17,21,14,378,144,1,28,3,10,11,2,40,166,5,234,70,3,10,4,8,6,19,1,345,12,2,2,6,1,8,3,9,5,79,19,18,24,1,6030,14,8,0,39,3,1,1,0,7,3,39,3,3,0,3,1,5,0,12,1,1,6,7,0,5,1852,0,0,5,14,8,2,0,8,0,0,3,1,1,187,0,6,0,0,2,3,1,99,4,13,0,0,0,0,0,1,1,5,3,2,3,2,0,1,4,1,2,1,4,2,1,3,1,1,0,3,1,0,1,1,0,3,0,2,0,2,4,0,0,0,0,0,0,0,5,0,1,4,0,1,2,0,0,1,0,0
TCGA-85-7699-01,2285,98,17,202,41,40,25,165,41,63,3,673,695,15,67,66,5,1,3,15,60,1,61,23,37,1,42,11,1357,0,1,373,215,47,5,16,3,13,59,0,3,12,0,12,45,13,4,105,66,5,1,5,26,146,27,19,54,1,0,5,15,0,474,18,0,1,1,69,5,254,65,13,103,3,1,9,9,22,105,2,136,90,0,2,6,5,9,5,0,92,9,4,2,27,5,6,1,6,33,3,25,0,14,3,1935,7,8,0,0,0,0,2,0,6,20,3,1,0,12,0,0,39,0,32,0,1,1,0,0,1,4933,0,0,8,7,4,0,21,2,0,2,1,1,1,71,0,1,0,1,0,5,0,1,0,24,1,1,2,0,1,1,0,0,5,20,2,51,0,0,3,2,0,6,75,7,1,17,0,0,0,2,1,1,0,4,0,0,0,0,0,3,0,2,0,0,0,1,1,1,1,1,7,6,0,0,0,0,0,0,0,1
TCGA-85-7710-01,6320,139,186,213,13,1,39,36,132,2,22,916,1062,34,57,177,8,4,0,114,43,2,50,402,35,0,41,2,259,10,1,228,180,1,3,82,0,17,26,1,20,7,12,13,48,5,1,30,101,7,247,2,45,41,4,24,201,8,41,14,3,0,74,0,46,14,0,1,3,41,536,2,22,2,4,8,0,20,20,2,15,22,0,4,4,13,5,0,1,15,8,2,1,47,0,142,1,3,3,5,64,22,184,0,527,2,3,0,2,1,0,2,0,3,1,56,6,0,1,0,0,17,0,4,0,0,0,0,0,0,36,1,3,94,51,3,0,57,1,0,1,3,10,1,24,8,0,0,0,0,5,0,40,0,7,1,0,1,0,0,4,1,0,0,1,1,0,1,1,0,8,2,0,0,10,22,0,0,1,0,13,1,0,0,3,0,0,0,0,0,3,0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TCGA-85-7843-01,6389,276,55,17,21,69,286,625,77,15,40,946,913,30,84,116,495,0,0,12,269,0,109,121,20,26,48,13,569,1,0,11,134,21,4,171,1,56,68,0,54,15,9,1,96,8,64,913,76,36,2,2,2,50,28,110,44,8,42,117,1,207,24,2,0,90,19,23,1,173,47,76,15,0,2,13,3,33,153,2,61,28,27,8,1,5,19,21,2,334,18,1,1,49,1,9,3,6,5,10,58,1,6,2,433,4,1,0,184,1,0,4,0,3,0,12,0,1,1,2,0,4,0,6,3,0,1,13,0,127,7702,0,3,0,6,6,10,0,22,0,1,8,14,2,40,17,1,6,0,1,27,4,23,3,8,0,3,0,2,0,0,2,3,2,0,3,0,0,7,4,0,0,29,3,0,1,1,0,2,0,1,0,0,0,1,0,0,1,0,1,14,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TCGA-85-7844-01,5822,465,302,206,31,76,145,226,178,30,39,462,976,88,149,139,13,0,0,61,1605,0,22,145,21,0,119,5,667,32,1,8,74,75,12,10,2,6,11,2,6,14,0,6,143,37,4,79,90,5,395,9,4,122,17,23,52,134,99,7,124,1,111,1,89,28,7,48,1,186,115,27,9,1,4,15,50,40,119,1,32,4,0,10,3,9,9,0,16,355,137,5,0,149,0,33,1,1,9,12,341,34,103,0,908,8,1,0,0,0,0,8,0,7,1,16,9,0,0,0,3,13,0,21,0,0,1,3,0,0,150,0,1,20,12,16,1,1,0,3,1,4,1,1,129,0,1,16,1,0,1,1,26,19,13,5,0,0,2,1,0,0,0,0,0,5,1,0,1,1,11,2,0,1,9,2,1,2,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,3
TCGA-85-7950-01,3529,123,497,146,29,105,256,39,233,26,22,597,1056,22,249,213,17,2,1,20,304,0,19,14,29,1,53,25,372,485,1,19,36,63,40,61,1,11,23,0,7,15,0,0,223,3,0,10,47,0,145,6,1,30,35,47,28,7,2,10,3,3,132,0,21,7,1,446,4,509,43,223,93,2,2,18,66,36,52,1,529,29,1,6,4,12,5,0,40,268,30,10,0,109,0,28,4,6,2,5,290,39,24,5,916,4,9,0,0,0,2,8,0,5,0,121,7,6,47,2,5,116,1,11,0,0,0,0,0,3,79,0,3,16,3,2,4,12,6,0,0,3,9,0,99,0,11,1,0,0,420,22,22,3,40,1,50,2,13,0,0,0,3,1,0,5,1,1,0,26,1,2,5,2,2,0,2,3,5,202,1,0,19,1,7,0,1,0,2,13,55,0,1,0,0,0,1,2,15,1,0,0,2,4,0,1,12,0,131,0,1
TCGA-85-8052-01,3225,409,97,66,4,48,54,54,112,4,11,364,1108,26,31,61,413,0,11,36,634,0,19,223,23,2,11,253,186,1,1,16,50,35,20,34,2,17,10,2,21,7,0,4,75,5,34,48,19,19,65,0,18,4,19,66,14,8,14,4,3,201,43,0,9,94,14,6,61,30,140,25,6,0,1,17,13,19,10,0,50,2,4,20,1,11,3,3,17,232,6,18,0,12,0,4,0,2,3,1,145,47,44,1,7262,21,11,0,0,0,0,1,0,6,3,17,2,0,2,2,2,7,0,19,0,0,1,0,0,5,928,0,0,3,1,16,2,0,1,0,0,2,1,0,9,0,0,1,1,4,0,0,78,4,0,1,0,1,4,0,0,0,2,3,4,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,4,0,0,0,0,17,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,7,0,0,0,0,0,0
TCGA-85-8070-01,7000,458,139,17,3,53,81,67,88,1,2,500,1050,8,60,162,2,0,73,0,554,0,46,18,34,0,12,47,132,2,0,0,99,3,5,136,4,1,116,0,4,18,1,0,32,0,3,71,2,0,688,3,4,3,1,24,11,0,11,7,12,1,50,0,2,388,3,0,24,3,84,359,3,0,0,16,12,24,2,0,114,4,29,0,6,8,19,1,53,433,11,13,0,44,0,4,1,61,1,2,186,0,5,6,500,9,1,0,45,0,1,2,0,30,1,4,2,0,0,1,4,0,0,4,0,0,0,1,0,0,27,0,0,1,18,13,1,2,0,2,0,9,3,1,1,0,6,1,151,0,0,0,9,0,1,0,1,0,2,0,0,1,2,0,0,0,2,2,4,1,0,1,0,0,4,0,0,2,0,0,0,0,0,1,1,6,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,16
TCGA-85-8071-01,2116,61,216,61,22,118,80,293,39,3,34,433,490,6,81,75,6,3,1,76,139,0,170,8,26,0,7,76,52,6,1,105,111,15,62,298,3,0,10,0,2,2,2,1,86,1,124,446,8,27,1,0,3,19,0,1,32,12,1,0,0,10,13,0,1,25,11,12,0,4,23,86,1,0,11,1,2,11,14,543,9,14,1,2,2,2,4,0,3,145,7,0,1,26,8,4,0,4,10,4,23,1,163,3,199,3,0,0,111,0,1,0,0,0,0,1,15,1,0,0,3,1,0,1,0,0,56,3,0,0,22158,0,1,2,43,1,2,0,2,3,1,4,1,1,20,0,1,1,0,13,99,0,45,0,0,0,0,3,8,0,0,2,0,0,22,0,0,0,4,2,0,1,0,2,0,0,0,1,0,0,0,1,5,0,0,8,0,0,3,4,1,0,1,3,0,0,8,0,0,0,0,1,0,2,1,0,0,0,1,0,0
TCGA-85-8276-01,1203,218,172,63,10,100,16,21,122,11,14,600,524,37,67,88,1557,1,92,56,1637,0,86,88,40,5,85,11,356,1,1,9,80,54,2,108,4,28,20,6,6,13,3,6,13,23,1,0,400,4,5,3,2,58,22,14,12,0,3,89,2,0,63,2,1,0,13,2,116,64,77,7,8,1,0,23,3,11,41,0,18,9,0,10,7,10,9,11,1,107,11,26,0,4,0,0,2,1,4,9,326,19,21,0,5116,7,2,0,2,0,0,0,0,5,0,0,6,0,1,0,0,3,0,20,1,2,1,1,0,0,644,1,0,1,131,12,1,1,2,2,2,2,5,0,22,0,1,3,0,0,10,1,44,9,4,2,0,0,6,0,0,0,0,2,1,6,17,0,2,1,1,1,0,0,1,1,0,1,1,1,3,0,9,2,0,0,2,1,0,0,3,0,1,0,1,0,0,1,11,0,0,0,0,12,3,0,0,1,0,0,0
TCGA-85-8288-01,9094,93,158,184,35,36,36,48,95,14,8,104,362,44,22,79,21,0,0,3,123,1,51,33,21,0,162,46,639,252,0,360,47,20,8,43,2,23,16,2,9,11,3,7,50,12,0,31,75,24,9,1,1,91,84,7,19,4,14,3,2,0,49,3,24,0,0,31,6,361,97,62,32,1,2,62,4,14,87,5,123,7,0,2,6,4,3,3,0,77,16,201,0,135,0,6,3,8,13,0,335,0,86,1,958,0,9,0,0,3,0,0,0,4,3,29,3,0,2,0,1,163,2,15,0,0,0,0,0,33,238,4,1,3,2,0,5,4,7,3,3,1,8,0,243,1,3,0,1,0,4,0,6,9,9,0,1,0,2,0,0,0,0,0,0,8,1,0,2,27,0,1,7,0,2,0,2,0,6,0,2,0,3,0,2,0,0,1,2,3,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,19,0,41,0,0
TCGA-85-8350-01,3508,301,149,138,37,91,49,307,46,18,0,639,524,170,76,91,5,4,159,75,362,0,34,52,81,2,76,66,908,51,3,374,110,55,7,80,3,27,21,0,6,3,6,14,85,15,5,24,92,57,261,5,64,52,16,19,39,84,19,5,187,1,299,0,25,3,16,167,0,51,126,101,87,3,0,38,5,136,81,147,88,14,5,2,16,31,7,11,5,79,11,205,1,93,1,4,1,0,31,5,11,62,180,3,831,18,5,1,3,1,6,35,0,6,26,4,16,0,41,1,0,30,4,40,1,3,2,69,0,9,982,0,5,22,2,31,0,1,0,1,1,11,2,1,136,0,6,24,0,16,20,7,11,43,5,2,35,0,3,0,1,3,6,78,5,1,1,3,3,2,11,0,0,2,4,2,0,0,1,2,10,1,5,0,4,0,17,0,3,0,37,6,0,0,7,0,10,1,1,1,1,0,1,8,6,0,3,0,22,0,0
TCGA-85-8479-01,9772,318,1,153,3,2,66,663,14,3,22,1248,715,36,47,107,3,2,0,214,43,0,188,202,104,1,126,41,97,30,1,0,65,0,162,53,1,107,23,5,29,3,11,5,304,4,58,31,310,16,1,9,23,570,21,41,227,0,46,58,1,6,15,1,0,24,1,18,4,9,101,10,64,2,28,7,13,62,8,1,113,77,0,35,3,11,2,25,0,21,2,1,0,146,6,44,4,4,1,8,290,1,439,1,250,10,34,0,0,0,2,3,0,4,13,2,0,2,23,0,1,422,0,0,0,0,0,14,1,17,207,1,4,33,7,5,4,11,0,0,0,2,18,0,9,114,0,0,0,1,13,1,5,0,1,0,0,3,3,0,1,0,0,0,11,0,0,3,0,0,16,0,4,1,3,23,2,0,0,0,0,0,0,0,1,0,3,2,1,0,48,0,0,0,3,0,0,0,1,12,1,0,0,0,0,0,2,2,0,1,0
TCGA-85-8481-01,1718,43,73,31,19,64,13,23,40,9,1,330,614,19,32,56,2,0,29,40,16,0,32,28,16,0,83,2,253,12,0,7,241,1,4,25,0,14,6,0,5,2,0,6,312,47,0,1,83,23,44,3,17,216,55,37,221,96,40,4,16,0,133,0,1,10,0,11,1,147,43,87,77,0,4,7,2,14,44,16,5,176,0,3,0,2,0,7,1,36,5,4,0,95,0,11,1,0,7,0,140,2,23,0,416,3,10,0,0,0,0,2,0,2,14,0,0,0,1,0,1,21,0,13,0,2,0,2,0,2,134,0,5,7,3,0,0,0,0,1,0,6,0,1,117,0,3,0,11,0,7,1,0,0,15,0,2,0,0,0,2,0,1,0,1,2,0,2,0,2,0,0,12,4,0,0,0,0,3,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-85-8584-01,209,1,0,1,5,0,9,0,138,10,0,241,696,49,1,27,0,11,0,2,10,0,4,116,28,0,30,2,249,0,0,83,207,19,1,21,0,2,5,1,8,5,12,0,10,7,2,0,33,97,6,3,291,19,15,31,1,0,30,31,1,0,82,0,21,32,0,5,1,66,125,8,1,1,0,26,2,8,23,109,29,10,18,0,0,9,0,8,118,4,0,4,1,205,16,2,0,22,2,2,1,24,0,0,1032,8,1,0,1,0,0,11,0,3,0,42,5,1,0,0,0,30,0,70,6,2,0,91,0,0,5458,0,2,35,0,20,0,0,0,0,0,1,13,2,22,2,0,13,0,7,1,0,1,3,0,4,0,2,1,0,1,2,3,0,1,5,2,1,0,7,3,0,0,0,0,2,0,0,0,2,19,1,0,0,2,0,0,25,1,0,0,0,0,0,1,0,1,0,0,55,0,0,1,0,0,0,0,0,0,0,0
TCGA-85-A4CL-01,12827,576,700,150,2,25,98,612,270,10,23,821,930,13,401,162,9,4,0,146,1224,0,25,71,66,0,8,19,430,26,0,52,106,82,5,48,1,14,26,27,9,6,15,8,104,4,5,30,73,17,333,13,13,22,17,18,1,9,82,87,0,64,460,0,104,14,10,12,0,97,162,47,14,1,3,11,19,42,42,5,62,83,36,6,6,51,15,196,114,28,1,2,0,62,1,24,1,13,4,8,148,9,165,3,3888,16,0,0,8,0,2,1,0,2,2,6,0,0,0,0,1,341,0,5,0,0,3,0,0,0,350,1,0,5,3,3,4,1,2,1,1,0,1,0,11,0,2,1,0,1,1,0,183,23,1,1,2,4,7,0,2,2,5,7,0,1,1,0,0,21,0,8,0,3,1,1,11,0,1,0,5,0,0,4,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0
TCGA-85-A4CN-01,1874,320,127,74,5,43,132,214,81,3,26,363,800,8,28,150,74,0,12,67,534,0,46,74,18,1494,64,48,183,17,0,19,60,20,16,34,3,82,28,3,14,4,2,5,96,30,54,29,93,3,3,0,4,34,38,14,7,1,37,39,3,15,46,0,4,15,17,57,0,108,31,28,2,0,0,5,1,40,87,0,47,6,9,16,2,3,12,3,0,172,0,0,0,36,0,3,0,1,4,12,312,0,10,5,4225,4,5,0,17,0,0,0,0,4,7,40,0,1,0,1,13,13,0,5,0,1,12,0,0,0,79,0,2,10,53,3,0,0,0,2,0,13,0,0,139,0,1,0,0,1,0,1,22,5,9,0,0,1,1,1,0,1,16,2,0,2,1,1,3,0,6,3,1,2,0,1,0,1,0,1,3,0,1,3,0,0,0,0,13,0,0,0,1,0,1,0,0,0,2,1,0,1,8,4,3,0,0,0,0,1,0
TCGA-85-A4JB-01,5027,136,0,0,4,75,70,139,7,4,3,471,604,11,37,306,24,0,173,105,63,0,109,36,60,1,28,87,168,18,0,84,616,5,11,53,7,287,24,2,10,8,0,19,93,19,4,55,46,31,436,1,15,104,9,14,165,6,9,26,204,4,142,2,6,14,60,34,5,41,15,63,242,2,0,9,0,12,59,21,159,28,4,3,2,3,2,0,15,126,4,85,1,35,7,2,1,4,9,9,28,1,9,3,302,36,34,0,1,0,0,10,0,10,0,21,0,0,19,0,0,17,0,13,0,0,4,43,0,6,14752,0,1,20,0,0,1,4,0,0,0,7,3,0,152,1,7,1,698,2,1,0,7,0,1,0,0,1,0,0,0,0,2,0,1,3,17,0,4,11,0,0,1,0,6,0,1,1,0,0,1,3,0,0,0,12,0,0,0,0,2,0,6,0,4,1,3,0,0,0,0,0,2,0,0,26,2,0,0,0,0
TCGA-85-A4JC-01,3780,86,95,64,3,54,30,444,39,10,3,227,654,25,75,58,1,0,177,76,56,0,55,94,19,2,27,28,191,22,0,1,47,11,6,27,3,39,9,0,28,7,4,0,585,34,0,10,172,82,104,0,7,41,27,3,58,53,14,28,3,3,44,0,2,12,0,10,2,109,92,175,33,1,27,39,4,20,52,10,38,33,4,4,1,13,6,3,7,15,0,31,1,285,1,15,2,3,7,0,519,0,291,0,259,20,43,0,1,0,0,64,0,3,0,2,0,2,10,0,1,334,0,10,9,0,5,398,0,6,184,0,3,35,5,0,0,0,0,0,0,0,0,1,40,10,0,0,2,4,19,0,18,1,3,0,4,0,2,1,1,1,2,0,16,1,0,0,0,0,0,2,2,4,0,6,0,0,0,0,2,0,0,0,0,0,2,5,0,0,1,0,0,1,1,9,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0
